neuron_id,source,group,exclusive,n_points,n_points_within_10um,frac_points_within_10um,n_points_within_20um,frac_points_within_20um
328611004,EM,dense,True,42717,165,0.0038626308027249106,206,0.004822436032492918
328870472,EM,dense,True,26793,168,0.006270294479901467,214,0.007987160825588773
329225149,EM,dense,True,22582,145,0.006421043308830042,182,0.008059516429014259
329289084,EM,dense,True,9429,93,0.009863188036907413,118,0.012514582670484675
329566174,EM,dense,True,48583,91,0.0018730831772430685,343,0.007060082744993104
329566197,EM,dense,True,15825,256,0.01617693522906793,292,0.01845181674565561
329646990,EM,dense,True,9010,19,0.002108768035516093,34,0.0037735849056603774
329897255,EM,dense,True,22496,155,0.006890113798008535,189,0.00840149359886202
329970706,EM,dense,False,14996,70,0.00466791144305148,89,0.0059349159775940255
330268940,EM,dense,False,57495,339,0.005896164883902948,404,0.0070266979737368465
330640044,EM,dense,True,49716,127,0.0025545096146109905,169,0.0033993080698366722
331662710,EM,dense,False,31644,86,0.0027177347996460623,102,0.003223359878649981
331774819,EM,dense,True,19220,173,0.009001040582726327,577,0.030020811654526535
358890923,EM,dense,True,9532,95,0.009966428871170793,113,0.01185480486781368
359598627,EM,dense,True,9762,43,0.004404835074779758,79,0.00809260397459537
359931311,EM,dense,True,4758,74,0.015552753257671291,177,0.03720050441361917
360255138,EM,dense,True,15715,74,0.0047088768692332165,114,0.007254215717467388
360259229,EM,dense,True,16562,185,0.011170148532785895,414,0.024996981040937085
360591860,EM,dense,True,28786,243,0.008441603557284792,321,0.011151254081845342
361005850,EM,dense,True,25010,131,0.0052379048380647745,151,0.006037584966013595
361273559,EM,dense,True,8006,60,0.007494379215588309,91,0.011366475143642269
361312808,EM,dense,True,46366,172,0.0037096148039511712,266,0.005736962429366346
361704572,EM,dense,True,7812,25,0.003200204813108039,105,0.013440860215053764
387568523,EM,dense,True,10584,57,0.005385487528344671,602,0.056878306878306875
387870860,EM,dense,True,19287,139,0.007206926945611034,297,0.015398973401773215
390280026,EM,dense,True,11657,81,0.00694861456635498,97,0.00832118040662263
391496898,EM,dense,True,6127,72,0.011751264893096133,133,0.02170719764974702
393063351,EM,dense,True,20128,89,0.004421701112877583,124,0.006160572337042925
393766777,EM,dense,True,49304,180,0.0036508194061333765,252,0.005111147168586727
417221397,EM,dense,True,16512,214,0.012960271317829458,301,0.018229166666666668
421641859,EM,dense,False,34312,127,0.003701328981114479,207,0.006032874795989741
421646999,EM,dense,True,7458,56,0.007508715473317243,125,0.01676052561008313
422738252,EM,dense,True,29613,107,0.003613277952250701,132,0.004457501772870023
422751191,EM,dense,True,49229,104,0.0021125759206971502,163,0.0033110564910926485
423101189,EM,dense,True,41590,224,0.005385910074537148,492,0.011829766770858379
424716408,EM,dense,True,21252,408,0.019198193111236588,601,0.028279691323169584
424793122,EM,dense,True,11127,117,0.010514963602049069,516,0.046373685629549743
447599745,EM,dense,True,20818,122,0.005860313190508214,334,0.01604380824286675
451982486,EM,dense,True,4250,54,0.012705882352941176,87,0.02047058823529412
452029745,EM,dense,True,8096,322,0.03977272727272727,363,0.04483695652173913
452953198,EM,dense,True,4695,22,0.004685835995740149,44,0.009371671991480299
452971138,EM,dense,True,25709,215,0.008362830137306002,275,0.010696643198879769
454002974,EM,dense,True,11672,226,0.01936257710760795,831,0.07119602467443455
455431209,EM,dense,True,10314,102,0.009889470622454915,120,0.011634671320535195
456847100,EM,dense,True,21957,150,0.006831534362617844,196,0.00892653823382065
484126552,EM,dense,True,16270,102,0.00626920712968654,189,0.011616472034419177
484359937,EM,dense,True,13368,131,0.009799521244763614,367,0.027453620586475165
486880919,EM,dense,True,7091,23,0.003243548159638979,66,0.009307572979833591
487143497,EM,dense,True,29713,112,0.0037693938680039042,130,0.00437518931107596
487144598,EM,dense,True,50858,236,0.004640371229698376,363,0.007137520154154705
488231898,EM,dense,True,13382,198,0.01479599461963832,255,0.019055447616200868
488922181,EM,dense,True,31884,88,0.002760005018190942,125,0.003920461673566679
510049477,EM,dense,True,32919,311,0.00944743157447067,431,0.013092742792915946
510987433,EM,dense,True,17064,26,0.0015236755743084857,41,0.0024027191748710736
514842241,EM,dense,True,9421,67,0.007111771574142872,434,0.04606729646534338
514850616,EM,dense,True,14072,77,0.005471859010801592,96,0.006822057987492893
515049524,EM,dense,True,2383,25,0.01049097775912715,56,0.02349979018044482
516055524,EM,dense,True,23974,49,0.0020438808709435223,234,0.009760573955118045
517514142,EM,dense,False,21982,72,0.0032754071513056136,103,0.004685651897006642
520617773,EM,dense,True,16404,157,0.009570836381370398,200,0.0121921482565228
542376096,EM,dense,True,24292,111,0.00456940556561831,129,0.005310390251934793
543692985,EM,dense,True,50600,360,0.0071146245059288534,502,0.00992094861660079
543821838,EM,dense,True,20405,115,0.0056358735604018625,227,0.011124724332271503
544046671,EM,dense,True,6931,26,0.0037512624440917616,53,0.007646804212956284
548712377,EM,dense,True,43694,244,0.005584290749301964,308,0.007049022749118872
548993536,EM,dense,True,16805,223,0.013269860160666468,288,0.017137756620053554
549597974,EM,dense,True,32366,226,0.006982636099610703,357,0.011030093307792128
550404663,EM,dense,True,26923,431,0.01600861716747762,1940,0.0720573487352821
550638250,EM,dense,True,12202,80,0.006556302245533519,102,0.008359285363055236
573333284,EM,dense,True,6213,34,0.005472396587799775,53,0.008530500563334943
573333835,EM,dense,True,14105,78,0.005529953917050691,295,0.020914569301666075
573670049,EM,dense,True,5061,47,0.009286702232760324,93,0.018375815056312982
574377562,EM,dense,True,16196,184,0.011360829834527044,219,0.013521857248703384
575768294,EM,dense,False,26047,162,0.006219526241025838,202,0.0077552117326371555
576825965,EM,dense,True,30593,65,0.002124669041937698,147,0.004805020756382179
579268807,EM,dense,True,20920,40,0.0019120458891013384,61,0.002915869980879541
579510789,EM,dense,True,10842,38,0.003504888396974728,188,0.01733997417450655
579575594,EM,dense,True,18352,313,0.01705536181342633,1411,0.07688535309503051
579912201,EM,dense,True,16545,96,0.005802357207615594,144,0.00870353581142339
5812978978,EM,dense,True,16461,114,0.006925460178603973,138,0.008383451795152179
5812980494,EM,dense,True,6637,57,0.008588217568178394,213,0.03209281301792979
5812980529,EM,dense,True,16237,204,0.012563897271663484,257,0.015828047053027035
5812981000,EM,dense,True,3990,43,0.010776942355889725,132,0.03308270676691729
5812982656,EM,dense,True,8625,75,0.008695652173913044,444,0.051478260869565216
5812987694,EM,dense,True,26017,126,0.004842987277549294,167,0.006418879963101049
5813009312,EM,dense,True,20105,59,0.0029345933847301667,88,0.004377020641631435
5813009595,EM,dense,True,16814,119,0.007077435470441299,202,0.012013798025454978
5813009620,EM,dense,True,32735,108,0.0032992210172598136,238,0.007270505575072552
5813010510,EM,dense,True,12091,214,0.017699115044247787,237,0.019601356380779093
5813011119,EM,dense,True,18187,90,0.004948589651949194,169,0.009292351679771264
5813011133,EM,dense,True,2376,129,0.054292929292929296,334,0.14057239057239057
5813011298,EM,dense,True,17747,44,0.002479292274750662,60,0.003380853101932721
5813011660,EM,dense,True,16851,157,0.009316954483413447,589,0.03495341522758293
5813019526,EM,dense,True,8725,39,0.004469914040114613,80,0.009169054441260744
5813020347,EM,dense,True,9804,89,0.009077927376580988,344,0.03508771929824561
5813020673,EM,dense,False,9087,57,0.006272697259821723,88,0.009684164190601958
5813020684,EM,dense,True,23913,111,0.004641826621502948,158,0.00660728474051771
5813020785,EM,dense,True,27865,232,0.0083258568096178,259,0.009294814283150906
5813020996,EM,dense,True,38850,274,0.007052767052767053,341,0.008777348777348778
5813021112,EM,dense,True,32972,227,0.006884629382506369,247,0.007491204658498119
5813021533,EM,dense,True,25256,160,0.0063351282863477985,178,0.007047830218561926
5813021583,EM,dense,True,30523,61,0.0019984929397503523,244,0.00799397175900141
5813021602,EM,dense,True,34731,217,0.006248020500417495,264,0.007601278396821284
5813021943,EM,dense,True,13999,268,0.019144224587470532,394,0.028144867490535037
5813023322,EM,dense,True,25892,269,0.010389309439209023,298,0.011509346516298471
5813024692,EM,dense,True,12196,383,0.03140373893079698,1580,0.12955067235159068
5813027276,EM,dense,True,78124,368,0.004710460293891762,665,0.008512108954994624
5813027592,EM,dense,True,36289,241,0.006641130921215796,286,0.007881176113973931
5813032849,EM,dense,True,15741,71,0.004510513944476209,405,0.025728987993138937
5813033196,EM,dense,True,6271,78,0.012438207622388774,109,0.017381597831286875
5813033371,EM,dense,True,29574,243,0.008216676810712111,357,0.012071414079935078
5813034455,EM,dense,True,15169,438,0.028874678620871515,543,0.03579669061902564
5813039309,EM,dense,True,28577,157,0.005493928683906638,203,0.0071036147951149525
5813040277,EM,dense,True,13848,109,0.007871172732524552,135,0.009748700173310225
5813041180,EM,dense,True,11265,94,0.008344429649356413,116,0.010297381269418553
5813047489,EM,dense,True,22968,105,0.004571577847439916,166,0.0072274468826192964
5813047691,EM,dense,True,26159,307,0.011735922627011735,415,0.015864520815015864
5813047970,EM,dense,True,16068,101,0.006285785411999004,148,0.009210853871048046
5813048837,EM,dense,True,7881,68,0.00862834665651567,85,0.010785433320644588
5813049380,EM,dense,False,24090,129,0.005354919053549191,161,0.0066832710668327105
5813049824,EM,dense,True,13957,143,0.01024575481837071,194,0.013899835208139285
5813053836,EM,dense,True,12099,46,0.0038019671047193984,103,0.008513100256219522
5813053851,EM,dense,True,6897,22,0.003189792663476874,39,0.005654632448890822
5813054384,EM,dense,True,29576,137,0.0046321341628347305,151,0.005105490938598864
5813054716,EM,dense,True,34187,525,0.015356714540614854,579,0.01693626232193524
5813054726,EM,dense,True,32620,342,0.010484365419987738,631,0.019343960760269775
5813055277,EM,dense,True,48496,189,0.003897228637413395,529,0.010908116133289344
5813055298,EM,dense,True,12820,98,0.007644305772230889,486,0.03790951638065523
5813055800,EM,dense,True,28342,67,0.0023639827817373508,97,0.0034224825347540754
5813055834,EM,dense,True,6779,25,0.003687859566307715,43,0.0063431184540492696
5813055865,EM,dense,True,9993,173,0.017312118482938055,624,0.06244371059741819
5813055913,EM,dense,True,18346,33,0.0017987572222827864,52,0.0028344053199607544
5813055949,EM,dense,True,28045,189,0.006739169192369407,270,0.009627384560527722
5813056261,EM,dense,True,22687,49,0.0021598272138228943,102,0.0044959668532639835
5813056321,EM,dense,True,14775,126,0.008527918781725888,169,0.01143824027072758
5813056598,EM,dense,True,38223,208,0.0054417497318368525,859,0.022473379902153152
5813056909,EM,dense,True,9793,73,0.007454304094761564,97,0.009905034208107831
5813057153,EM,dense,True,8996,105,0.01167185415740329,122,0.013561582925744775
5813057579,EM,dense,True,102665,353,0.003438367505966006,461,0.004490332635270053
5813057853,EM,dense,True,17471,122,0.006983000400663957,146,0.008356705397515884
5813057861,EM,dense,True,19434,164,0.008438818565400843,197,0.01013687352063394
5813059915,EM,dense,True,24128,94,0.003895888594164456,314,0.01301392572944297
5813060068,EM,dense,True,28652,210,0.007329331285774117,243,0.008481083344967192
5813060787,EM,dense,True,6583,56,0.00850675983594106,76,0.011544888348777153
5813061218,EM,dense,True,14011,144,0.010277638997930197,173,0.012347441296124473
5813062858,EM,dense,True,64898,328,0.005054084871644735,389,0.0059940213874079325
5813062871,EM,dense,True,9818,56,0.005703809329802404,76,0.007740884090446119
5813063093,EM,dense,True,14082,32,0.002272404487998864,89,0.00632012498224684
5813064410,EM,dense,True,54538,148,0.0027137042062415195,297,0.005445744251714401
5813065004,EM,dense,True,11077,94,0.008486052180193193,128,0.011555475309199242
5813068669,EM,dense,True,52853,291,0.00550583694397669,343,0.0064896978411821465
5813068707,EM,dense,True,13522,155,0.011462801360745453,483,0.03571956811122615
5813068748,EM,dense,True,25269,260,0.010289287268985713,314,0.01242629308639044
5813069085,EM,dense,True,29747,76,0.0025548794836454097,223,0.00749655427438061
5813069496,EM,dense,True,14615,93,0.0063633253506671225,113,0.007731782415326719
5813069630,EM,dense,True,16928,79,0.004666824196597354,118,0.006970699432892249
5813070613,EM,dense,True,12697,132,0.010396156572418682,154,0.012128849334488462
5813071348,EM,dense,True,36219,99,0.002733371987078605,121,0.003340787984207184
5813078542,EM,dense,True,21167,200,0.009448670099683469,226,0.010676997212642321
5813078595,EM,dense,True,8985,123,0.013689482470784642,268,0.029827490261547022
5813082239,EM,dense,True,25488,188,0.0073760200878844944,240,0.009416195856873822
5813082723,EM,dense,True,9476,176,0.018573237653018153,211,0.02226677923174335
5813083780,EM,dense,True,44771,204,0.004556520962230015,333,0.007437850394228407
5813098368,EM,dense,True,55052,389,0.007066046646806655,515,0.009354791833175906
5813126031,EM,dense,True,16325,177,0.010842266462480857,216,0.0132312404287902
5813132949,EM,dense,True,9040,209,0.023119469026548673,433,0.04789823008849557
581746661,EM,dense,True,18000,42,0.0023333333333333335,84,0.004666666666666667
5901196806,EM,dense,True,5360,25,0.0046641791044776115,46,0.008582089552238806
5901197108,EM,dense,True,7368,122,0.016558089033659067,198,0.02687296416938111
5901203505,EM,dense,True,12342,104,0.008426511100307892,147,0.011910549343704424
602368546,EM,dense,True,10191,238,0.023353939750760475,284,0.027867726425277205
604289581,EM,dense,True,27281,202,0.00740442065906675,345,0.012646163996920933
609548390,EM,dense,True,24497,165,0.00673551863493489,195,0.007960158386741233
610274029,EM,dense,True,21182,120,0.00566518742328392,147,0.006939854593522803
610274046,EM,dense,True,13835,155,0.011203469461510662,835,0.06035417419588002
611629428,EM,dense,True,26829,196,0.007305527600730553,277,0.010324648701032465
611693656,EM,dense,True,11848,95,0.008018230925050641,332,0.028021607022282242
614081151,EM,dense,True,23671,80,0.003379662878627857,111,0.004689282244096152
634379734,EM,dense,True,2365,43,0.01818181818181818,73,0.030866807610993658
636789034,EM,dense,True,6968,167,0.02396670493685419,378,0.054247990815154995
640194409,EM,dense,True,9225,50,0.005420054200542005,68,0.007371273712737127
640539567,EM,dense,True,21721,133,0.006123106670963584,154,0.007089912987431518
642694410,EM,dense,True,8168,26,0.0031831537708129284,54,0.006611165523996082
667266529,EM,dense,True,16253,48,0.0029533009290592504,71,0.004368424290900142
669325882,EM,dense,True,44166,165,0.0037359054476293983,753,0.017049313951908708
671233447,EM,dense,True,9496,70,0.007371524852569503,105,0.011057287278854255
672006007,EM,dense,True,6081,56,0.009209011675711231,100,0.0164446637066272
672283773,EM,dense,True,33983,370,0.01088779683959627,418,0.012300267780949298
673746277,EM,dense,True,28139,114,0.004051316677920324,205,0.007285262447137425
673776769,EM,dense,True,29742,122,0.004101943379732365,944,0.03173962746284715
675767414,EM,dense,True,15898,99,0.006227198389734558,143,0.008994842118505472
693927941,EM,dense,True,11188,96,0.008580622095101895,122,0.010904540579191992
696850811,EM,dense,True,5042,127,0.025188417294724316,310,0.061483538278460925
698569644,EM,dense,True,12069,125,0.01035711326539067,145,0.012014251387853177
701201945,EM,dense,True,25275,370,0.01463897131552918,429,0.016973293768545995
704699661,EM,dense,True,7528,35,0.004649309245483528,56,0.007438894792773645
705795727,EM,dense,True,5108,148,0.028974158183241974,272,0.05324980422866092
707539688,EM,dense,True,13079,27,0.0020643780105512655,61,0.004663965134949155
727652372,EM,dense,True,12646,208,0.01644788866044599,239,0.018899256681954767
735941254,EM,dense,True,12624,33,0.0026140684410646386,68,0.005386565272496832
736860990,EM,dense,True,19849,36,0.0018136933850571818,138,0.006952491309385863
764377593,EM,dense,True,9324,61,0.006542256542256542,122,0.013084513084513085
768555687,EM,dense,False,9642,34,0.0035262393694254304,83,0.008608172578303257
792326206,EM,dense,True,24723,316,0.012781620353516968,1070,0.04327953727298467
792692885,EM,dense,True,24177,160,0.006617859949538818,202,0.008355048186292758
797442049,EM,dense,True,30842,114,0.0036962583490046043,231,0.007489786654561961
823058891,EM,dense,True,21811,166,0.0076108385676952,759,0.03479895465590757
828455033,EM,dense,True,7584,61,0.00804324894514768,102,0.013449367088607595
829598814,EM,dense,True,10465,78,0.007453416149068323,115,0.01098901098901099
832016427,EM,dense,True,10933,62,0.005670904600750023,100,0.00914662032379036
857793013,EM,dense,True,26995,176,0.0065197258751620675,230,0.008520096314132248
859265651,EM,dense,True,69481,296,0.004260157453116679,343,0.004936601373037234
859507274,EM,dense,True,15678,85,0.005421609899221839,106,0.006761066462559
859839499,EM,dense,True,43921,829,0.018874797932651805,4649,0.10584913822545024
862671913,EM,dense,True,3673,196,0.05336237408113259,1008,0.2744350667029676
884916323,EM,dense,True,9187,37,0.0040274300642211824,58,0.006313268749319691
885168486,EM,dense,True,38696,407,0.01051788298532148,506,0.013076286954724002
891663788,EM,dense,True,2729,113,0.04140710883107365,476,0.17442286551850494
914778159,EM,dense,True,20615,74,0.0035896192093136064,97,0.00470531166626243
915481348,EM,dense,True,15166,143,0.009428985889489648,172,0.011341157853092443
915610561,EM,dense,True,10784,56,0.0051928783382789315,73,0.006769287833827894
922069357,EM,dense,True,7512,55,0.007321618743343983,83,0.01104898828541001
922354084,EM,dense,True,6825,72,0.01054945054945055,145,0.021245421245421246
925241334,EM,dense,True,19394,89,0.004589048159224503,123,0.006342167680725997
944720631,EM,dense,True,5496,37,0.006732168850072781,64,0.011644832605531296
945058110,EM,dense,True,5092,59,0.011586802827965436,86,0.016889238020424194
946308203,EM,dense,True,14856,498,0.033521809369951534,662,0.04456112008616048
947573616,EM,dense,True,75749,462,0.006099090417035208,534,0.007049598014495241
950880008,EM,dense,True,82331,565,0.006862542663152397,779,0.009461806609903924
951234513,EM,dense,True,22640,107,0.004726148409893993,165,0.007287985865724381
951916894,EM,dense,True,11002,26,0.002363206689692783,41,0.0037265951645155428
953410147,EM,dense,True,2310,67,0.029004329004329005,284,0.12294372294372294
953414780,EM,dense,True,23586,130,0.005511744255066565,172,0.007292461629780378
957506896,EM,dense,True,8760,60,0.00684931506849315,81,0.009246575342465754
975197713,EM,dense,True,5904,171,0.028963414634146343,567,0.09603658536585366
977338882,EM,dense,True,9476,46,0.0048543689320388345,63,0.006648374841705361
977339122,EM,dense,True,15760,207,0.013134517766497463,393,0.024936548223350254
978177557,EM,dense,True,3602,47,0.013048306496390895,67,0.018600777345918935
979627466,EM,dense,True,17646,98,0.005553666553326533,453,0.025671540292417545
981000564,EM,dense,True,20464,233,0.011385848318999218,303,0.014806489444878812
988567837,EM,dense,True,10316,176,0.017060876308646764,1028,0.09965102753005041
5HT1A-F-200016,FC,dense,True,7492,12,0.001601708489054992,25,0.0033368926855312335
Cha-F-000088,FC,dense,True,3974,21,0.005284348263714142,75,0.01887267237040765
Cha-F-000239,FC,dense,True,4554,17,0.003732981993851559,29,0.006368028107158542
Cha-F-000329,FC,dense,True,4305,12,0.0027874564459930314,26,0.006039488966318235
Cha-F-000427,FC,dense,True,2520,13,0.005158730158730159,45,0.017857142857142856
Cha-F-000461,FC,dense,True,15264,19,0.0012447589098532495,31,0.002030922431865828
Cha-F-100135,FC,dense,True,4667,13,0.002785515320334262,27,0.005785301049925006
Cha-F-200299,FC,dense,True,12544,17,0.0013552295918367347,29,0.002311862244897959
Cha-F-300267,FC,dense,True,5376,11,0.0020461309523809525,24,0.004464285714285714
Cha-F-300344,FC,dense,True,4502,14,0.003109729009329187,28,0.006219458018658374
Cha-F-400237,FC,dense,True,12730,11,0.0008641005498821681,27,0.0021209740769835036
Cha-F-400298,FC,dense,True,1338,11,0.008221225710014948,26,0.01943198804185351
Cha-F-500071,FC,dense,True,3724,12,0.00322234156820623,25,0.006713211600429645
Cha-F-500310,FC,dense,True,2746,16,0.005826656955571741,28,0.010196649672250545
Cha-F-700236,FC,dense,True,4267,11,0.002577923599718772,32,0.007499414108272791
Cha-F-800090,FC,dense,True,15563,11,0.0007068046006554006,44,0.0028272184026216026
E0585-F-600004,FC,dense,True,2191,12,0.005476951163852123,23,0.010497489730716568
GH146-M-000001,FC,dense,True,11238,15,0.0013347570742124934,40,0.003559352197899982
Gad1-F-000245,FC,dense,True,4515,11,0.0024363233665559247,37,0.008194905869324474
Gad1-F-000694,FC,dense,True,5675,13,0.0022907488986784142,141,0.024845814977973568
Gad1-F-000703,FC,dense,True,7655,62,0.008099281515349445,181,0.02364467668190725
Gad1-F-100171,FC,dense,True,2931,14,0.004776526782668032,26,0.008870692596383487
Gad1-F-100784,FC,dense,True,4176,11,0.0026340996168582377,24,0.005747126436781609
Gad1-F-200186,FC,dense,True,3869,11,0.002843111915223572,24,0.0062031532695787026
Gad1-F-200219,FC,dense,True,4176,12,0.0028735632183908046,24,0.005747126436781609
Gad1-F-200247,FC,dense,True,11579,20,0.0017272648760687452,31,0.002677260557906555
Gad1-F-200719,FC,dense,True,3110,14,0.0045016077170418,26,0.008360128617363344
Gad1-F-400220,FC,dense,True,2025,12,0.005925925925925926,23,0.011358024691358024
Gad1-F-500004,FC,dense,True,6961,12,0.00172389024565436,25,0.0035914380117799166
Gad1-F-500321,FC,dense,True,3591,11,0.003063213589529379,24,0.006683375104427736
Gad1-F-500457,FC,dense,True,847,14,0.01652892561983471,34,0.04014167650531287
Gad1-F-600059,FC,dense,True,2729,12,0.004397215097105167,33,0.012092341517039208
Gad1-F-600604,FC,dense,True,4571,12,0.0026252461168234523,23,0.005031721723911617
Gad1-F-700172,FC,dense,True,2824,13,0.004603399433427762,38,0.013456090651558074
