fc_id,em_id,conf,group,nblast_official
fru-M-000339,452029745,0.8,D2_dense,0.2566885454879554
fru-M-300299,579268807,0.8,D2_dense,0.2789763862592709
npf-M-300037,5813069630,0.9,D2_dense,0.31670827864187157
Cha-F-000088,1670597533,0.6,D2_dense,0.33696573139441843
Cha-F-000239,1672320134,0.0,D2_dense,0.08693537293516408
Cha-F-000239,5813069085,0.0,D2_dense,0.10639075833271949
Cha-F-000239,1704347707,0.0,D2_dense,-0.001707760841967168
Cha-F-200299,950880008,0.3,D2_dense,0.396257557301555
Cha-F-200299,5813023322,0.3,D2_dense,0.3166191124632214
Cha-F-200299,5813098368,0.3,D2_dense,0.4656048816895275
Cha-F-300344,5813047970,0.7,D2_dense,0.34334568251155695
Cha-F-300344,951916894,0.7,D2_dense,0.3459274255307237
Cha-F-400237,1321564092,0.5,D2_dense,0.47771909096060805
Cha-F-400237,950880008,0.5,D2_dense,0.43963218613207244
Cha-F-400237,951234513,0.0,D2_dense,0.45650066619804786
Cha-F-800090,361312808,0.0,D2_dense,0.2590752555266298
Cha-F-800090,487144598,0.0,D2_dense,0.09518695913595382
Cha-F-800090,329897255,0.0,D2_dense,0.1533643204682109
Gad1-F-000694,5813070613,0.0,D2_dense,0.29561877464112496
Gad1-F-000694,5813057853,0.0,D2_dense,0.36709318294147564
Gad1-F-000694,1383016399,0.0,D2_dense,0.2895554958157722
Gad1-F-000703,421641859,0.0,D2_dense,0.2942465014323399
Gad1-F-000703,360259229,0.0,D2_dense,0.28514927832487047
Gad1-F-200186,1702306037,0.0,D2_dense,0.11911884954493174
Gad1-F-200186,5813039309,0.0,D2_dense,0.09180293980271292
Gad1-F-200186,5813034455,0.6,D2_dense,0.026385598119212445
TH-F-000009,1406911688,0.5,D2_dense,0.26619916567746976
TH-F-000010,298258611,0.6,D2_dense,0.3085632368912199
TH-F-000019,675767414,0.0,D2_dense,0.418209012251088
TH-F-000019,510049477,0.0,D2_dense,0.44739070514135726
TH-M-000029,675767414,0.0,D2_dense,0.3637084223328876
TH-M-000032,675767414,0.0,D2_dense,0.3810784400461307
TH-M-000032,611629428,0.3,D2_dense,0.38141915103248397
TH-M-100027,5813057579,0.0,D2_dense,0.2631970768883475
TH-M-100027,797442049,0.0,D2_dense,0.16899211013765641
TH-M-100027,5813021583,0.0,D2_dense,0.0993362632900504
TH-M-200034,5813021112,0.4,D2_dense,0.3165727543781663
TH-M-200034,1406911688,0.0,D2_dense,0.23216448743833462
TH-M-200034,797442049,0.0,D2_dense,0.1727511255338997
TH-M-200035,387870860,0.0,D2_dense,0.15817416080963784
TH-M-300017,5813021112,0.2,D2_dense,0.3248902442091228
TH-M-300017,1406911688,0.3,D2_dense,0.2391433766492354
Trh-M-100025,673746277,0.0,D2_dense,0.23116789585005768
Trh-M-100060,297251714,0.2,D2_dense,0.28372950422304777
Trh-M-100071,5813062858,0.7,D2_dense,0.4891158148813547
Trh-M-500163,5813033196,0.7,D2_dense,0.3416172953733924
Trh-M-700039,797442049,0.2,D2_dense,0.03236924025121475
VGlut-F-000016,5813098368,0.5,D2_dense,0.43881438042260584
VGlut-F-000016,1321564092,0.7,D2_dense,0.5494504018816234
VGlut-F-000016,857793013,0.0,D2_dense,0.1413205682671279
VGlut-F-000111,5813057579,0.0,D2_dense,0.32037676842381957
VGlut-F-000158,328870472,0.0,D2_dense,0.4189925371255816
VGlut-F-000158,298612190,0.0,D2_dense,0.366912349984233
VGlut-F-000158,5813078542,0.0,D2_dense,0.3789091771343235
VGlut-F-200036,947573616,0.0,D2_dense,0.3951499157152099
VGlut-F-200062,329225149,0.0,D2_dense,0.14240539179192666
VGlut-F-200062,361312808,0.0,D2_dense,0.2388351014919486
VGlut-F-200062,329897255,0.0,D2_dense,0.13266622627982666
VGlut-F-200143,298254384,0.0,D2_dense,0.3698212381522347
VGlut-F-200143,5813020785,0.0,D2_dense,0.3340662009704704
VGlut-F-400184,1704347707,0.0,D2_dense,0.29668867789983855
VGlut-F-400186,5813034455,0.6,D2_dense,0.23610412902881844
VGlut-F-400757,1640555311,0.0,D2_dense,0.2701183545032463
VGlut-F-400757,1888199872,0.7,D2_dense,0.2692543510500971
VGlut-F-400757,1762359683,0.0,D2_dense,0.3772375294339379
VGlut-F-400898,1702306037,0.0,D2_dense,0.3119980013600917
VGlut-F-400898,5813034455,0.7,D2_dense,0.2564411130580457
VGlut-F-500876,5813039309,0.0,D2_dense,0.283527571005594
VGlut-F-700261,5813021112,0.0,D2_dense,0.2536861611886847
VGlut-F-700541,5813039309,0.0,D2_dense,0.24257276620511775
VGlut-F-700541,1702306037,0.0,D2_dense,0.286209959628487
VGlut-F-800130,1640887603,0.0,D2_dense,0.3134983062478983
VGlut-F-800130,1578826464,0.0,D2_dense,0.33926009761191633
VGlut-F-800130,1640922754,0.0,D2_dense,0.3696643720877171
Cha-F-000088,1640909284,0.6,D2_dense,0.4033033326045071
Cha-F-400237,1135441187,0.5,D2_dense,0.5285429722437567
Trh-M-200043,1671620613,0.0,D2_dense,0.39586098096202993
Trh-F-100001,5813062858,0.7,D2_dense,0.5505755100961915
Cha-F-000088,1699974843,0.6,D2_dense,0.3817600047936287
Cha-F-000088,1704347707,0.6,D2_dense,0.36972365872689883
VGlut-F-400757,1640922516,0.0,D2_dense,0.3818607291496726
VGlut-F-200392,792326206,0.6,D2_dense,0.47555473058087067
Cha-F-000088,5813055277,0.6,D2_dense,0.3673887406309593
Cha-F-000088,5813056598,0.6,D2_dense,0.3898766405100146
Cha-F-200299,1135441187,0.6,D2_dense,0.5649139484474726
VGlut-F-500876,1640922516,0.0,D2_dense,0.42423895956221236
VGlut-F-400898,1640922516,0.0,D2_dense,0.38679177619301713
VGlut-F-500876,1667251683,0.0,D2_dense,0.42107931640055596
Trh-M-100024,5813049824,0.7,D2_dense,0.4060488591610582
Trh-M-500163,862671913,0.6,D2_dense,0.36274860621641125
VGlut-F-400186,1640922516,0.0,D2_dense,0.367793115800637
VGlut-F-500335,1640922516,0.0,D2_dense,0.33576060214601955
Trh-M-100024,5813020684,0.4,D2_dense,0.2576824390553618
VGlut-F-700541,1640922516,0.0,D2_dense,0.35183714812347017
TH-F-200026,330640044,0.0,D2_dense,0.42140320251911223
Trh-M-300140,1008024276,0.6,D2_dense,0.20570375542422364
Trh-M-400023,953414780,0.6,D2_dense,0.4140550975749162
Trh-M-100024,5813055834,0.7,D2_dense,0.27670703095175486
VGlut-F-500876,1669924220,0.0,D2_dense,0.38951496142251124
Trh-M-100024,946308203,0.7,D2_dense,0.37495440284763515
TH-F-000012,328533761,0.8,D2_dense,0.49894501935707747
TH-F-100036,5812980529,0.7,D2_dense,0.364070375705317
Trh-M-500163,953410147,0.6,D2_dense,0.3853398149218358
Trh-M-500163,768555687,0.6,D2_dense,0.2530830288537165
VGlut-F-800130,1671257931,0.6,D2_dense,0.3706864150384903
VGlut-F-200319,5813055865,0.6,D2_dense,0.4223198755979659
TH-M-000029,5813021602,0.6,D2_dense,0.3413058238926868
VGlut-F-800130,2135408892,0.5,D2_dense,0.38565437784054735
VGlut-F-800130,5813132949,0.5,D2_dense,0.3577923520626861
Trh-M-400110,953414780,0.6,D2_dense,0.39122758881719427
Trh-M-500163,672006007,0.6,D2_dense,0.2338712364882323
TH-F-000019,5813021602,0.7,D2_dense,0.46989236181984906
Trh-F-400055,1070426862,0.7,D2_dense,0.39921977771474215
TH-F-300062,1262360335,0.5,D2_dense,0.4027574542549341
Trh-M-500163,891663788,0.6,D2_dense,0.2791559865052561
VGlut-F-000463,1037293275,0.7,D2_dense,0.3152013184816884
Trh-M-400110,1008024276,0.6,D2_dense,0.18614307563466032
Trh-F-300112,953414780,0.6,D2_dense,0.36879245749791745
Trh-F-400055,1008024276,0.7,D2_dense,0.3566340786577849
Trh-F-300112,922069357,0.7,D2_dense,0.3629626797850501
Trh-F-300112,1008024276,0.7,D2_dense,0.3877909247258846
Trh-M-400023,988567837,0.6,D2_dense,0.3892561183999529
TH-M-100063,1449247522,0.6,D2_dense,0.34792273830247133
VGlut-F-400898,1668944259,0.5,D2_dense,0.32072559629123265
Trh-M-400052,1008024276,0.6,D2_dense,0.16601709578183477
VGlut-F-800130,1640555311,0.5,D2_dense,0.35143020579434736
Trh-F-400055,953414780,0.6,D2_dense,0.36283873633913283
Trh-F-300112,5813053851,0.7,D2_dense,0.4273344747905668
Trh-M-400131,1008024276,0.6,D2_dense,0.13197434475217468
Trh-M-400110,957506896,0.6,D2_dense,0.28771423240226784
fru-F-000094,298603730,0.7,D2_dense,0.4480498661630893
Cha-F-000239,1733677514,0.0,D2_dense,0.18193871935434985
TH-F-000036,5813011298,0.3,D2_dense,0.38862573204162565
VGlut-F-400757,5901196806,0.6,D2_dense,0.3237890567712747
TH-M-000030,328533761,0.6,D2_dense,0.41914020195416435
Cha-F-000239,1037293275,0.0,D2_dense,0.21770751052570114
VGlut-F-000177,672283773,0.0,D2_dense,0.2870856885220461
Trh-M-400110,1070426862,0.6,D2_dense,0.2262573928832207
VGlut-F-400049,297251714,0.0,D2_dense,0.2261255855941339
VGlut-F-400186,1700644008,0.6,D2_dense,0.30237168761092925
TH-M-300005,1289359184,0.6,D2_dense,0.28924827088649685
VGlut-F-500876,5813034455,0.6,D2_dense,0.2950179694671409
TH-F-100050,1289359184,0.7,D2_dense,0.4669047834581008
VGlut-F-500876,5901196806,0.6,D2_dense,0.32942487756299504
TH-M-000032,5813021602,0.7,D2_dense,0.36191848010714484
TH-F-300062,1666561406,0.5,D2_dense,0.3972862976352032
VGlut-F-400757,1730651751,0.6,D2_dense,0.33550546952553406
Trh-F-400055,922069357,0.7,D2_dense,0.3585119925823296
VGlut-F-400898,1700644008,0.6,D2_dense,0.31468245836517816
TH-F-300062,1168915489,0.5,D2_dense,0.3967489538000759
Trh-M-300138,1008024276,0.6,D2_dense,0.1589128208607246
Trh-M-400023,957506896,0.6,D2_dense,0.2777816388711659
TH-M-100057,1449247522,0.6,D2_dense,0.32910755416566423
VGlut-F-400757,5813034455,0.6,D2_dense,0.2608950704901416
VGlut-F-700541,1700644008,0.6,D2_dense,0.3064523830519517
TH-F-200026,329970706,0.0,D2_dense,0.2669701548935993
TH-F-100075,5813011298,0.6,D2_dense,0.4381080736604176
VGlut-F-300438,5813019526,0.6,D2_dense,0.3902357512240552
Trh-M-400131,957506896,0.6,D2_dense,0.22085038987816116
Cha-F-000239,1794055377,0.7,D2_dense,0.1814628187544201
VGlut-F-200392,5813027276,0.0,D2_dense,0.3759263174283537
VGlut-F-400186,1730651751,0.5,D2_dense,0.33223421932655905
VGlut-F-400186,1888199872,0.5,D2_dense,0.22910197688769607
Cha-F-000239,1316245799,0.0,D2_dense,0.15500832427040412
Trh-M-400131,953414780,0.6,D2_dense,0.31694877378556274
TH-F-200106,1225640135,0.7,D2_dense,0.38612739727388523
TH-F-100036,359931311,0.7,D2_dense,0.3740203058675145
VGlut-F-200392,1135441187,0.0,D2_dense,0.30047382739309575
Trh-M-300138,953414780,0.6,D2_dense,0.37844990989198857
VGlut-F-700541,5901196806,0.6,D2_dense,0.2849665643193131
VGlut-F-400184,1730651751,0.6,D2_dense,0.2935331693961051
Trh-M-400023,1051980223,0.5,D2_dense,0.34764765123551694
Trh-M-300071,1008024276,0.7,D2_dense,0.2663214461010297
VGlut-F-500335,5813034455,0.5,D2_dense,0.22723812928867324
TH-M-200013,1035601661,0.6,D2_dense,0.2896387283985493
Trh-M-300138,1070426862,0.5,D2_dense,0.19899367948122054
VGlut-F-400898,5901196806,0.6,D2_dense,0.3055723527989588
VGlut-F-700541,1668944259,0.6,D2_dense,0.30710264092206657
VGlut-F-700541,5813034455,0.6,D2_dense,0.2452703499002945
VGlut-F-100002,1978573010,0.6,D2_dense,0.3034236321385943
VGlut-F-300438,297580589,0.0,D2_dense,0.3197363960660149
Trh-M-400052,953414780,0.5,D2_dense,0.30038990419409994
Trh-M-400052,1070426862,0.6,D2_dense,0.1990224033748682
Trh-M-400052,922069357,0.6,D2_dense,0.24665117980041534
VGlut-F-600204,5813064410,0.0,D2_dense,0.09057149211820487
Trh-M-400131,1070426862,0.6,D2_dense,0.1962114218241899
TH-F-200004,484126552,0.0,D2_dense,0.2859674687471273
Trh-M-300140,922069357,0.6,D2_dense,0.23668323318256954
Trh-M-300140,1070426862,0.6,D2_dense,0.18481038881566877
VGlut-F-400184,1700644008,0.6,D2_dense,0.24953135429023426
VGlut-F-200319,360259229,0.0,D2_dense,0.25064680594607913
fru-F-000094,328611004,0.0,D2_dense,0.3116602290706264
Cha-F-000239,610274029,0.0,D2_dense,-0.04289356393366252
VGlut-F-500335,1888199872,0.5,D2_dense,0.22561120067026624
VGlut-F-000158,296543992,0.0,D2_dense,0.18944636511513907
VGlut-F-400184,1888199872,0.6,D2_dense,0.20615308886505407
VGlut-F-400184,5901196806,0.6,D2_dense,0.2928639741779975
VGlut-F-500335,5901196806,0.5,D2_dense,0.22934764513647737
TH-F-000019,361005850,0.4,D2_dense,0.2950620767751659
VGlut-F-400184,5813034455,0.6,D2_dense,0.20960577580360962
TH-M-000029,361005850,0.3,D2_dense,0.15931661574474343
VGlut-F-500335,1730651751,0.6,D2_dense,0.2547579164215668
Cha-F-400237,5813021533,0.0,D2_dense,0.354113395358309
TH-M-000032,542376096,0.0,D2_dense,0.2871240280401959
Trh-M-400131,988567837,0.6,D2_dense,0.31582961759874306
TH-M-200010,548712377,0.5,D2_dense,0.19994566101939432
TH-M-000032,296139882,0.0,D2_dense,0.07802957709746537
TH-F-200026,5813049380,0.0,D2_dense,0.30677382866408465
TH-F-200004,5813021602,0.0,D2_dense,0.31391336831505984
TH-M-300063,329970706,0.6,D2_dense,0.19498565530515452
TH-F-000036,510987433,0.3,D2_dense,0.29639036243977224
TH-M-200095,422751191,0.6,D2_dense,0.24020021400444275
Cha-F-500071,609548390,0.6,D2_dense,0.20064236184703077
TH-M-200010,5813083780,0.0,D2_dense,0.2649426073028224
fru-F-000094,422738252,0.0,D2_dense,0.2810494882514857
TH-M-000032,361005850,0.0,D2_dense,0.19355287396339654
TH-M-100016,361312808,0.0,D2_dense,0.16478010075449795
TH-F-100075,5813021602,0.4,D2_dense,0.3320535074663822
VGlut-F-500002,5813021602,0.0,D2_dense,0.3179998851027416
VGlut-F-200036,979627466,0.0,D2_dense,0.2540246018218132
VGlut-F-000463,5813024692,0.0,D2_dense,0.09795265137661714
TH-M-200095,393766777,0.0,D2_dense,0.040460860185188116
VGlut-F-000158,297917475,0.0,D2_dense,0.25590949519814205
TH-M-200010,5813020996,0.0,D2_dense,0.19145398091946458
Cha-F-400237,701201945,0.6,D2_dense,0.41313245089277667
Gad1-F-600059,359598627,0.8,D2_dense,0.29478122643373483
TH-F-200064,361312808,0.0,D2_dense,0.2475289239069542
Gad1-F-600059,1110972158,0.8,D2_dense,0.3324688125560351
TH-F-200081,361312808,0.0,D2_dense,0.2621374685228721
fru-F-000094,548712377,0.0,D2_dense,0.23892078442173537
Cha-F-000329,454002974,0.3,D2_dense,0.18983012428694604
TH-M-300063,5813049380,0.0,D2_dense,0.21873455902760514
Cha-F-200299,5812987694,0.6,D2_dense,0.365240652013765
TH-F-000036,486880919,0.3,D2_dense,0.2706223437596449
VGlut-F-000463,610274046,0.0,D2_dense,0.004203354746401657
TH-M-200095,548712377,0.0,D2_dense,0.17496245370750527
VGlut-F-100002,5813055298,0.0,D2_dense,0.23657905531420848
TH-F-300037,361312808,0.0,D2_dense,0.24731698450974526
VGlut-F-200319,5813068669,0.0,D2_dense,0.18634501510177306
Gad1-F-600059,298595394,0.8,D2_dense,0.3253511379575706
TH-M-200010,735941254,0.0,D2_dense,0.0982862745035091
VGlut-F-400049,327499164,0.0,D2_dense,0.07689683724673498
TH-F-200034,361312808,0.0,D2_dense,0.2877071106704251
TH-M-200095,579575594,0.0,D2_dense,0.18754645539491016
TH-M-200049,361312808,0.0,D2_dense,0.19564510757055775
VGlut-F-600204,1005857944,0.0,D2_dense,0.04803383893983624
VGlut-F-200036,5813021583,0.0,D2_dense,0.2584637076559695
VGlut-F-000463,610274029,0.0,D2_dense,0.0064209618541426795
VGlut-F-600204,5813068748,0.0,D2_dense,0.07119827679817813
VGlut-F-400049,330268940,0.0,D2_dense,0.09349842656527332
VGlut-F-200319,421646999,0.0,D2_dense,0.19242251667273913
TH-M-200064,361312808,0.0,D2_dense,0.21452305139911848
Gad1-F-600059,455431209,0.8,D2_dense,0.2905140950339459
VGlut-F-000158,361273559,0.0,D2_dense,0.26064471761209085
Trh-M-300071,957506896,0.7,D2_dense,0.3118737079838436
Trh-M-300071,1070426862,0.6,D2_dense,0.23839358060035243
VGlut-F-600204,669325882,0.0,D2_dense,0.01569874268419097
TH-F-100075,510987433,0.4,D2_dense,0.3220176842787004
TH-F-200004,510987433,0.4,D2_dense,0.32850919289118535
TH-F-100075,329225149,0.0,D2_dense,0.12732116597371476
TH-F-000036,326817334,0.3,D2_dense,0.24188122816072763
TH-F-100095,361312808,0.0,D2_dense,0.24700258217722917
TH-F-100075,297251714,0.0,D2_dense,0.07894998492623857
VGlut-F-500002,297251714,0.0,D2_dense,0.009598951394896568
Cha-F-000329,579510789,0.6,D2_dense,0.15453192716084413
TH-M-300063,331662710,0.0,D2_dense,0.16561503682287892
VGlut-F-500002,296139882,0.0,D2_dense,0.04113614862337933
TH-F-200004,361005850,0.0,D2_dense,0.1885717992105252
VGlut-F-000158,298214577,0.0,D2_dense,0.21759658251114997
TH-M-000045,361312808,0.0,D2_dense,0.17976521121664574
TH-F-200026,331662710,0.3,D2_dense,0.3055242528085954
VGlut-F-300438,358890923,0.0,D2_dense,0.2224261642780364
TH-M-000029,5813055949,0.3,D2_dense,0.05282162960054121
TH-F-000010,359931311,0.7,D2_dense,0.3937985128137361
Cha-F-200299,5813059915,0.4,D2_dense,0.29296631979070376
VGlut-F-200036,5813056261,0.0,D2_dense,0.2055686064028961
TH-F-000009,5813021112,0.0,D2_dense,0.2545528610099554
VGlut-F-000016,5813033371,0.3,D2_dense,0.4583946093100717
VGlut-F-200392,950880008,0.0,D2_dense,0.17625993765698242
Trh-M-700039,543692985,0.0,D2_dense,0.2410814831348111
TH-F-200106,5813055913,0.0,D2_dense,0.09021145521714928
TH-F-300062,5813082239,0.5,D2_dense,0.1714725297473926
TH-F-100095,328611004,0.0,D2_dense,0.161877815091477
VGlut-F-300438,390280026,0.0,D2_dense,0.20243899516895983
Trh-M-300071,5813062858,0.6,D2_dense,0.23268267878124455
TH-M-200013,1107561814,0.0,D2_dense,0.08966397355407064
TH-F-200081,328611004,0.0,D2_dense,0.11288846017909755
Trh-M-300071,953414780,0.6,D2_dense,0.324051364975957
Cha-F-100135,422738252,0.0,D2_dense,0.2064672151613844
TH-M-000029,487143497,0.0,D2_dense,0.09667670063926867
VGlut-F-000111,484359937,0.6,D2_dense,0.18726739436226855
Trh-M-700039,516055524,0.0,D2_dense,0.20530922977115895
Cha-F-300267,329646990,0.3,D2_dense,0.25108693911546537
VGlut-F-500002,329225149,0.0,D2_dense,0.06074076424765872
TH-F-300037,328611004,0.0,D2_dense,0.2012012510068801
Cha-F-100135,424793122,0.0,D2_dense,0.21764177138357205
TH-F-200034,328611004,0.0,D2_dense,0.17944536282164997
VGlut-F-100002,5813126031,0.0,D2_dense,0.17861034323933392
VGlut-F-100002,2095549849,0.0,D2_dense,0.22475609734114615
TH-M-300005,579268807,0.0,D2_dense,0.12435989785007029
VGlut-F-000111,5813032849,0.7,D2_dense,0.14265651112396316
TH-M-000008,579268807,0.0,D2_dense,0.2816494898095004
TH-F-200037,422751191,0.0,D2_dense,0.11120994088874833
TH-F-200037,330640044,0.0,D2_dense,0.059104679250728584
VGlut-F-400049,360255138,0.0,D2_dense,0.03864214547293345
TH-F-100095,5813049380,0.0,D2_dense,0.15438442868858193
VGlut-F-000303,5813056909,0.0,D2_dense,0.25927955958351584
TH-F-100083,5813049380,0.0,D2_dense,0.07910538303683588
TH-F-200037,517514142,0.0,D2_dense,0.10354880727048492
VGlut-F-200036,823058891,0.0,D2_dense,0.11101502294438922
TH-F-100099,328611004,0.0,D2_dense,0.17587800153468092
VGlut-F-000111,671233447,0.6,D2_dense,0.17371776458562624
TH-M-100016,328611004,0.0,D2_dense,0.03763335741653048
VGlut-F-000111,1043705078,0.6,D2_dense,0.2017547578500602
TH-F-300078,576825965,0.2,D2_dense,0.07490353207810031
Cha-F-100135,735941254,0.3,D2_dense,-0.02097136310793185
TH-F-200037,328611004,0.0,D2_dense,0.06557461982908905
VGlut-F-400049,329225149,0.0,D2_dense,-0.10035865316892094
TH-M-300063,5813020673,0.0,D2_dense,0.03353185834080779
TH-F-000019,514842241,0.0,D2_dense,0.12654406303477014
TH-M-000045,328611004,0.0,D2_dense,0.018908064304080152
Cha-F-100135,5813020996,0.0,D2_dense,0.07499822065607858
VGlut-F-000303,575768294,0.0,D2_dense,0.17223182735227943
Cha-F-000329,609548390,0.6,D2_dense,0.028750474000582733
TH-M-200064,328611004,0.0,D2_dense,0.07622975920685063
TH-F-200081,5813049380,0.4,D2_dense,0.11058282845738199
TH-M-000008,5813055913,0.0,D2_dense,0.24401867251376153
TH-F-200096,5813049380,0.0,D2_dense,0.11002599595716223
TH-M-200013,5813048837,0.0,D2_dense,-0.10058415774913664
TH-F-300037,393063351,0.0,D2_dense,-0.06815378275518291
TH-F-000019,487143497,0.0,D2_dense,0.09795332322535144
TH-F-200064,328611004,0.0,D2_dense,0.08837142251087166
TH-F-000009,797442049,0.0,D2_dense,0.1559862951092591
VGlut-F-200392,5812987694,0.0,D2_dense,0.10631989394170348
Trh-M-100071,707539688,0.0,D2_dense,0.09891079307999545
TH-F-000036,602368546,0.0,D2_dense,0.21806962945689143
VGlut-F-700261,1228265278,0.0,D2_dense,0.16007420696358043
TH-F-200034,393063351,0.0,D2_dense,-0.10591051952938804
TH-F-000009,1014344148,0.0,D2_dense,0.2060511956839559
Trh-M-200043,2040301572,0.0,D2_dense,0.14847492837077508
TH-F-000009,5813063093,0.0,D2_dense,0.06821251189871434
VGlut-F-000303,329897255,0.0,D2_dense,0.08040599432131167
Trh-F-100066,707539688,0.0,D2_dense,0.09021518047267432
VGlut-F-100035,5813068707,0.5,D2_dense,0.18507059954779628
VGlut-F-100035,488231898,0.0,D2_dense,0.18274224523959817
TH-M-200064,298258399,0.0,D2_dense,0.06438576462336441
TH-F-100083,329970706,0.0,D2_dense,-0.11855525359614225
Trh-F-100001,707539688,0.0,D2_dense,0.07161197572865025
VGlut-F-200062,5813021602,0.0,D2_dense,0.2404506933208154
TH-M-200035,543692985,0.0,D2_dense,0.21365089911598617
VGlut-F-200062,487143497,0.0,D2_dense,0.1390406333376853
Trh-F-100001,922069357,0.0,D2_dense,0.18715789188322932
TH-F-200064,5813049380,0.4,D2_dense,0.05164024261234151
Trh-M-100071,614081151,0.0,D2_dense,0.10401003421612512
Cha-F-300267,298258399,0.0,D2_dense,0.012471591875088006
VGlut-F-400334,576825965,0.0,D2_dense,0.020034948878251163
Trh-M-700039,1043117106,0.0,D2_dense,0.07655577158700425
Trh-M-100071,922069357,0.0,D2_dense,0.1682930687671156
TH-F-200064,5813055800,0.0,D2_dense,0.049707324746139044
Trh-F-100038,704699661,0.0,D2_dense,0.020368702386878514
VGlut-F-100035,5813011119,0.0,D2_dense,0.04685268096693495
TH-F-300078,736860990,0.0,D2_dense,0.1294220395387976
Trh-F-100066,614081151,0.0,D2_dense,0.0969220015307502
TH-F-200096,5813020673,0.6,D2_dense,-0.011055761774653155
Trh-M-100025,614081151,0.0,D2_dense,0.06520291215142032
VGlut-F-200062,417221397,0.0,D2_dense,0.014631236875312785
Trh-M-100020,328611004,0.0,D2_dense,0.061979399193305196
TH-F-100095,329970706,0.0,D2_dense,-0.08110603432301058
TH-M-300005,423101189,0.0,D2_dense,-0.1682853138470809
VGlut-F-100035,636789034,0.0,D2_dense,0.08825484492334684
Trh-F-100066,5813057861,0.0,D2_dense,0.07802112664992181
TH-F-200096,5813055800,0.0,D2_dense,0.04299108015858098
TH-F-000091,298258399,0.0,D2_dense,-0.012091494640579648
VGlut-F-000177,1042656011,0.0,D2_dense,0.054494366757715046
Trh-M-100025,705795727,0.0,D2_dense,0.08742254633815026
TH-M-200013,1192019859,0.0,D2_dense,-0.007418373652168631
TH-F-100050,5813041180,0.0,D2_dense,0.20837888468700552
Trh-M-100037,704699661,0.0,D2_dense,0.04474501740072333
Trh-M-700039,456847100,0.0,D2_dense,0.017358604472127084
TH-F-000012,579912201,0.0,D2_dense,0.16715228226790538
Trh-F-100066,5813009620,0.0,D2_dense,0.05859929222493991
Trh-F-100001,614081151,0.0,D2_dense,0.056518873449632204
Trh-M-100025,5813057861,0.0,D2_dense,0.07220498847265522
fru-F-000131,297925608,0.0,D2_dense,-0.06622963611640278
Trh-F-000008,704699661,0.0,D2_dense,0.0658604261503411
Trh-M-100037,1727979406,0.0,D2_dense,0.06695534892181088
VGlut-F-100125,1135837629,0.0,D2_dense,0.03114240424522735
VGlut-F-400334,736860990,0.0,D2_dense,0.07107522384199913
TH-F-200096,387568523,0.0,D2_dense,0.021883255032585088
Trh-F-100038,693927941,0.0,D2_dense,0.016300736893508118
Trh-M-100025,5813060787,0.0,D2_dense,0.2640108054020224
VGlut-F-000303,698569644,0.0,D2_dense,0.04770344816197198
Trh-F-100001,642694410,0.0,D2_dense,0.11794922764046892
VGlut-F-100003,704699661,0.0,D2_dense,0.0453011503234286
VGlut-F-000177,1479156699,0.0,D2_dense,0.08944599302737388
TH-F-000010,331774819,0.0,D2_dense,-0.03161366783483928
TH-F-000010,543821838,0.0,D2_dense,-0.25031761189215224
VGlut-F-700261,1352684733,0.0,D2_dense,-0.04324829382065731
TH-M-300005,1036637638,0.0,D2_dense,-0.07350287961479973
VGlut-F-100125,640194409,0.6,D2_dense,0.12356360294954377
TH-F-100050,1160073701,0.0,D2_dense,0.03298080655870275
Trh-M-700039,329897255,0.0,D2_dense,-0.08592881772931321
TH-M-000008,581746661,0.0,D2_dense,-0.24775139830731463
VGlut-F-400334,5813011660,0.0,D2_dense,0.13905162031393764
TH-F-200081,387568523,0.0,D2_dense,-0.008007942645727453
TH-F-100083,298258399,0.0,D2_dense,-0.02801762744118496
VGlut-F-200251,424793122,0.0,D2_dense,0.16830182019361323
TH-F-300078,447599745,0.0,D2_dense,0.009806745487790744
TH-F-100050,975197713,0.0,D2_dense,0.07592748095591721
Cha-F-500071,828455033,0.7,D2_dense,0.14510949163016623
Gad1-F-500004,5813021943,0.0,D2_dense,-0.04423730045117877
TH-M-200035,5813021943,0.0,D2_dense,-0.008554176185899542
VGlut-F-100003,693927941,0.0,D2_dense,0.0506433268516359
Trh-M-100037,693927941,0.0,D2_dense,0.019621487536988117
TH-F-300078,667266529,0.0,D2_dense,0.021999538072202174
TH-F-100036,331774819,0.0,D2_dense,-0.0016602877173574962
VGlut-F-000177,515049524,0.0,D2_dense,0.07252633274700247
Cha-F-500071,764377593,0.3,D2_dense,-0.06401128122420097
Trh-F-000008,1727979406,0.0,D2_dense,0.04658216421765776
Trh-F-000008,693927941,0.0,D2_dense,0.041189660342654665
VGlut-F-700261,5813040277,0.0,D2_dense,0.12039270458695851
Trh-M-100037,5812982656,0.0,D2_dense,0.01559672374433526
TH-M-100063,1572390197,0.0,D2_dense,0.029303643832574743
VGlut-F-700261,859839499,0.0,D2_dense,-0.034431724546352176
VGlut-F-400334,5812980494,0.0,D2_dense,0.058112785015652646
VGlut-F-100003,5812982656,0.0,D2_dense,0.011779843777666527
TH-M-100057,1572390197,0.0,D2_dense,-0.046948363415516656
TH-M-000008,611693656,0.0,D2_dense,-0.1296002185039956
VGlut-F-000177,1354368623,0.0,D2_dense,0.04050271496922249
