neuron_id,source,group,exclusive,cable_length_um,n_nodes,n_branch_points,n_tips,branch_per_100um,span_um,radius_gyration_um,hull_volume_um3,hull_area_um2,occupied_volume_um3,n_voxels,fill_ratio,cable_per_occupied_um2,cable_per_hull_um2,cable_per_rg,cable_per_span,local_density_r5,local_density_r10,revisit_r4um,revisit_r8um,revisit_r16um,overdraw_2d_mean,overdraw_2d_max,elongation,flatness,arbor_separation,arbor_balance,arbor_centroid_dist_um,bridge_fraction
5813032849,EM,dense,True,6271.811130902366,14432,721,731,11.495881890439916,337.8573346769482,83.61853320713793,2573583.7269595815,122042.02582227552,29264.0,3658,0.01137091429878302,0.21431831365850076,0.0024369951772705103,75.00503644767336,18.563489636533525,51.0,159.0,0.9026786313906687,1.1026390877113865,1.5869967436493841,1.583104350107333,1.730632210513898,0.5977199702375007,0.24536313887303599,3.3015624528127434,0.11064967963083755,196.30645974488576,0.3881380091714659
5813033196,EM,dense,True,1600.3496680801334,6185,397,401,24.80707859778312,126.22379917208863,29.94423675871981,107448.68939769424,14451.10535151373,6928.0,866,0.06447728714826623,0.2309973539376636,0.014894082720328421,53.44432990478907,12.678668195514213,132.0,530.0,1.1366119801705492,1.613255713790457,2.5646629296155985,1.7836855219615322,1.9281321302170282,0.38870494692249313,0.3193401323714023,2.918600285823866,0.32115289988813384,54.544216322088275,0.3691123076460848
5813033371,EM,dense,True,10637.094953231044,28145,2713,2753,25.505083971972248,173.09923927661183,40.06011697723831,717996.7532148006,43027.35454524617,44232.0,5529,0.06160473540019932,0.24048415068798706,0.014814962471075104,265.5283048542998,61.450847488896315,93.0,447.5,1.210962540213006,1.993458574443599,3.714069466910281,2.5141819809297616,2.8081032083503286,0.9555023074007188,0.8444704907118538,1.1570298481190155,0.9443826355900087,40.27935179723206,0.22939653037117938
5813034455,EM,dense,True,5395.954548355474,14521,1047,1056,19.40342511445161,205.75663520308183,47.53739022092705,643440.3654578229,45188.676817837535,23672.0,2959,0.03678973417086884,0.22794671123502339,0.008386098911460312,113.50969254471296,26.224935798690847,67.5,233.0,1.0235118642555907,1.3046311770685382,2.1899166186507606,1.8124456513926592,1.9845364282293025,0.795136927742599,0.3914536207142407,1.4413848446601762,0.8394576021510144,55.66032604325952,0.35618819404371355
5813039309,EM,dense,True,10247.377301463506,27975,3613,3722,35.25780200836364,129.14217997406539,42.6868806554213,381560.01766216627,29386.5064456377,34624.0,4328,0.09074326029268646,0.29596168269014284,0.02685652800901311,240.059173781818,79.34957659473773,197.0,775.0,1.6954628228761592,2.7785730210042043,4.926623702626686,3.052626196865003,3.5178088916798855,0.6762383144149511,0.3483632925975433,1.9496544587825029,0.905951698236061,59.70162386878207,0.2595741468511916
5813040277,EM,dense,True,5125.994114802355,13057,852,859,16.6211661761311,230.97994369543127,67.84909944019664,1554099.436092504,81538.78082305154,23344.0,2918,0.015020917875560251,0.21958508031195834,0.0032983694580642283,75.54992117943281,22.1923775406295,67.0,207.5,0.9737830765202042,1.2563711065692047,1.830712183857984,1.6524837559804924,1.8478709858696307,0.5370381610977084,0.2752932458046507,2.378505867871871,0.6687344506977331,105.08054039069147,0.32756694836264183
5813041180,EM,dense,True,4789.406130468451,10536,712,724,14.866143747353483,268.67094015426227,76.66044234464633,2017589.5394741336,91608.64069447713,21280.0,2660,0.010547239457608626,0.22506607755960767,0.0023738258138058972,62.475586938782186,17.826290136620383,57.0,204.0,1.0036475545826595,1.3157709149638601,1.8252309948431598,1.6699281819673004,1.8723245232480261,0.6127648132803812,0.32756098985390164,2.1854754909834404,0.6247242852771712,114.78619559936232,0.3980102267275334
5813047489,EM,dense,True,9910.235637383748,20755,1420,1439,14.328619943641145,262.21848105156334,62.70481448173443,2053166.6442936582,93256.4110838721,45472.0,5684,0.022147252453365046,0.21794149448855885,0.00482680529850178,158.04584893988556,37.79381070945558,46.0,143.0,0.9261902464844625,1.1406808974889213,1.8005515329548962,1.7325177313040356,1.9523710869550333,0.6947923354210279,0.5147017220054997,1.6198065796668089,0.6743029991431027,79.5427644317328,0.39258694333232036
5813047691,EM,dense,True,10419.321500520096,24816,2667,2719,25.59667632740647,184.294321607374,39.23973570151853,501955.9750123387,37530.992413756765,44512.0,5564,0.08867709961796119,0.234078933782353,0.020757440929483856,265.5298593185193,56.53631327132109,72.0,326.5,1.1051465316631413,1.7939603134504298,4.070047461140662,2.4890524023456373,2.7903914034601223,0.8873514011495464,0.46484007385836795,1.423395991876819,0.9106347211800171,45.61940243681062,0.3006968223145972
5813047970,EM,dense,True,6196.527224268075,15205,821,825,13.24935678140227,369.6785880675881,67.54727442873143,1287997.0848651782,91065.5280309296,28488.0,3561,0.022118062482246997,0.21751359253959826,0.0048109792305288486,91.73615481415138,16.761931646241756,58.0,209.0,0.9574362213022365,1.2781615561609065,2.0491161455912947,1.7514095793321627,2.0303169148977966,0.5272198787787384,0.23817071745284624,3.740430772250388,0.07185066659403865,184.51403890429643,0.3515783130475977
