fc_id,em_id,group,label,score,frac_nn_gt5,frac_nn_gt10,frac_nn_gt20,nn_median_um,orphan_fwd,orphan_rev,nn_median_rev_um
Gad1-F-502126,1142365351,projection,1,0.3522153215916843,0.5533169533169533,0.2791154791154791,0.02800982800982801,5.730146560396095,0.2791154791154791,0.21566666666666667,5.821621062502109
Gad1-F-502126,956138930,projection,1,0.3818088970918813,0.5125307125307126,0.21572481572481572,0.041277641277641275,5.193403273299608,0.21572481572481572,0.23302309548431574,5.325963617203346
Gad1-F-600109,1670278227,projection,0,-0.7878823021757302,1.0,1.0,0.9958083832335329,65.71050248601259,1.0,1.0,59.713975798941526
Gad1-F-600109,1510648834,projection,0,-0.6712642742115904,1.0,0.9952095808383233,0.9011976047904192,62.1846694975134,0.9952095808383233,0.9953333333333333,51.73636610881407
Gad1-F-600115,946641153,projection,0,-0.6207911642035018,1.0,0.9822595704948646,0.9486461251167133,47.800105268467924,0.9822595704948646,0.9854892205638475,38.730336398496334
Gad1-F-600345,922810839,projection,0,-0.7132535733418972,1.0,1.0,0.9872611464968153,77.58086799242068,1.0,1.0,41.01853841029596
Gad1-F-600345,5813077405,projection,0,-0.5908366293303225,1.0,0.9960191082802548,0.8240445859872612,41.77804434874706,0.9960191082802548,0.9953333333333333,53.04560964388007
Gad1-F-601324,5812980638,projection,0,-0.1674050423232148,0.9055258467023173,0.7183600713012478,0.5,19.98123040625748,0.7183600713012478,0.814697747925721,25.520660589479466
Gad1-F-601324,1172372382,projection,0,0.2031029389483405,0.7023172905525846,0.3538324420677362,0.059714795008912656,7.293097008641375,0.3538324420677362,0.5120772946859904,10.268456659613019
Gad1-F-700131,613719036,projection,1,0.4683100526384354,0.4075425790754258,0.1332116788321168,0.0,4.295152198644591,0.1332116788321168,0.05164765525982256,4.1703232696339505
Gad1-F-700131,673085197,projection,1,0.4384331727483326,0.41119221411192214,0.1356447688564477,0.021289537712895375,4.272173453049254,0.1356447688564477,0.12616666666666668,5.010126040885561
