fc_id,em_id,KT_score,model_predict,binary_label
VT4419-M-300008,1292882359,0.3511154985192497,0.00013159325,0
VT4419-M-300008,1362674294,0.3208994708994708,0.0030358008,0
VT4419-M-300008,1820721562,0.4017467248908298,0.009493812,0
VT4419-M-300008,1605518663,0.3166608574416173,9.219912e-05,0
VT4419-M-300008,1733402071,0.25942744323790723,0.031819068,0
VT4419-M-300008,1763421945,0.29338598223099704,0.053591117,0
VT4419-M-300008,1697609151,0.28933859822309976,0.031389546,0
VT4419-M-300008,1729650077,0.33524185587364264,0.065519094,0
VT4419-M-300008,1667592980,0.30266535044422516,0.05295263,0
VGlut-F-800131,821552280,0.2957041977245979,0.0029864684,0
VGlut-F-800131,5813021985,0.28401964882943154,0.0003377733,0
VGlut-F-800131,891771553,0.26501124189921976,0.00022708753,0
VGlut-F-800131,1252966452,0.2934444240981505,2.3360511e-05,0
VGlut-F-800131,1050685061,0.30430107526881717,0.0011364444,0
VGlut-F-800131,5812992893,0.24871794871794875,0.054200564,0
VGlut-F-800131,1544554625,0.34977064220183474,0.21548787,0
VGlut-F-800131,1137957299,0.1945134773465876,0.00015032181,0
VGlut-F-800131,1223616241,0.20999362448198913,0.054992575,0
VGlut-F-800131,5813061538,0.21041713388652164,0.0020769017,0
VGlut-F-000373,1294077075,0.40441176470588247,0.20570618,0
VGlut-F-000373,1728315957,0.5127860026917901,0.026553212,0
VGlut-F-000373,1281812771,0.5088757396449701,0.7898699,1
VGlut-F-000373,5813078004,0.4158623583718003,0.14786299,0
VGlut-F-000373,1466334210,0.46953666545056527,0.8539255,1
VGlut-F-000373,2003486429,0.3943573667711598,0.53968424,1
VGlut-F-000373,2063401631,0.4510230735742271,0.13105303,0
VGlut-F-000373,1405992303,0.489955357142857,0.8293681,1
VGlut-F-000373,2034516836,0.46627991298042054,0.03717245,0
VGlut-F-000373,1441430469,0.5312035661218423,0.64779025,1
fru-M-200253,393003572,0.5074449076831447,0.44012836,0
fru-M-200253,5812980485,0.6411483253588515,0.22752349,0
fru-M-200253,424729434,0.44371747211895907,0.3095505,0
fru-M-200253,5813026622,0.5868485143692156,0.28955483,0
fru-M-200253,328861072,0.607012035583464,0.21255179,0
fru-M-200253,390612328,0.6018336607727569,0.24659611,0
fru-M-200253,548821347,0.6530612244897959,0.24669468,0
fru-M-200253,357859600,0.608843537414966,0.1748932,0
fru-M-200253,359214479,0.6088669950738915,0.45764974,0
fru-M-200253,5813010510,0.5883272537780093,0.17350617,0
Cha-F-200328,1813028777,0.4842857142857144,0.49342564,0
Cha-F-200328,1537807327,0.4028571428571429,0.42240626,0
Cha-F-200328,1570866455,0.39257142857142857,0.43614703,0
Cha-F-200328,5813039410,0.5935714285714286,0.54433936,1
Cha-F-200328,1817790281,0.39257142857142857,0.5132238,1
Cha-F-200328,1817444670,0.4834285714285714,0.6020825,1
Cha-F-200328,1559284412,0.34095238095238095,0.20063753,0
Cha-F-200328,1684443103,0.40715268225584594,0.580569,1
Cha-F-200328,1817458164,0.444,0.57551855,1
Cha-F-200328,1880209425,0.3492857142857143,0.61903894,1
fru-F-200219,1011335902,0.4722812755519216,0.38847342,0
fru-F-200219,1598663076,0.4408524904214561,0.34315658,0
fru-F-200219,1542033633,0.40972222222222215,0.026730742,0
fru-F-200219,1136752885,0.4321278825995807,0.10181338,0
fru-F-200219,1560419886,0.4795977011494254,0.030276949,0
fru-F-200219,5813037812,0.41786398467432956,0.71336585,1
fru-F-200219,1405992348,0.3898467432950192,0.8937153,1
fru-F-200219,1133455474,0.40756704980842917,0.6263156,1
fru-F-200219,1407939124,0.45000000000000007,0.2696183,0
fru-F-200219,1572744091,0.4386973180076628,0.21123882,0
Gad1-F-200451,1415825344,0.5566925910765452,0.62574047,1
Gad1-F-200451,733316908,0.49938860357055503,0.5157318,1
Gad1-F-200451,1943812176,0.4783565663976522,0.36493427,0
Gad1-F-200451,1322353824,0.5276073619631901,0.55228794,1
Gad1-F-200451,1479824955,0.4578136463683051,0.051678754,0
Gad1-F-200451,5813090752,0.4975845410628019,0.7278613,1
Gad1-F-200451,976830572,0.5247248716067496,0.8362002,1
Gad1-F-200451,5812983053,0.6030814380044021,0.83812046,1
Gad1-F-200451,697848868,0.4835706462212486,0.8302643,1
Gad1-F-200451,1857143769,0.5717928599450766,0.535477,1
VGlut-F-200234,1817449116,0.3482758620689655,0.37808576,0
VGlut-F-200234,1722311484,0.5636114911080712,0.45313945,0
VGlut-F-200234,1691941760,0.45057471264367815,0.40470517,0
VGlut-F-200234,1347126097,0.5,0.45409432,0
VGlut-F-200234,1538135372,0.2689655172413793,0.3234202,0
VGlut-F-200234,1475719629,0.3642384105960266,0.33783326,0
VGlut-F-200234,5812983652,0.35348360655737715,0.3434333,0
VGlut-F-200234,1567452222,0.33689839572192515,0.38500792,0
VGlut-F-200234,1690935369,0.5302593659942363,0.48656014,0
VGlut-F-200234,1968872215,0.5689655172413793,0.3415022,0
VGlut-F-400610,1560449415,0.556115107913669,0.2760307,0
VGlut-F-400610,1810395386,0.3931796947991281,0.044681154,0
VGlut-F-400610,5813054736,0.6378470970068517,0.18574661,0
VGlut-F-400610,1410631868,0.4573732718894009,0.44498378,0
VGlut-F-400610,945868190,0.5194444444444445,0.37451887,0
VGlut-F-400610,1007256476,0.6335553089160192,0.25744322,0
VGlut-F-400610,1068039476,0.49090571640683006,0.8615655,1
VGlut-F-400610,1719643238,0.5638790520294198,0.45409718,0
VGlut-F-400610,1293688646,0.4648488221109257,0.51539207,1
VGlut-F-400610,1623266542,0.6118197776477472,0.2747534,0
Gad1-F-600034,2100925151,0.5403377110694184,0.50842845,1
Gad1-F-600034,1199837228,0.3763345195729537,0.66129124,1
Gad1-F-600034,5812987907,0.4410714285714285,0.64221376,1
Gad1-F-600034,1159952969,0.44277673545966223,0.42545113,0
Gad1-F-600034,1159611686,0.5053158223889931,0.45530635,0
Gad1-F-600034,5812983720,0.4727954971857411,0.3740791,0
Gad1-F-600034,1507446240,0.4052532833020638,0.32038283,0
Gad1-F-600034,1159611751,0.5003126954346466,0.40830973,0
Gad1-F-600034,1228480354,0.3914590747330961,0.53045905,1
Gad1-F-600034,1536783850,0.4915572232645403,0.39593992,0
VGlut-F-300619,1188889654,0.5265104808877927,0.5715395,1
VGlut-F-300619,5812994094,0.41991701244813284,0.7569132,1
VGlut-F-300619,5813023353,0.5495575221238937,0.572879,1
VGlut-F-300619,1877468736,0.48879668049792535,0.63790214,1
VGlut-F-300619,1189230639,0.5221187427240978,0.55132157,1
VGlut-F-300619,1936507376,0.5595732068761115,0.2640274,0
VGlut-F-300619,1874782886,0.5471275981524248,0.44161975,0
VGlut-F-300619,1189912812,0.5386776145203112,0.55167764,1
VGlut-F-300619,1690902029,0.5487551867219918,0.6802166,1
VGlut-F-300619,1748929680,0.5708358032009484,0.51125383,1
Gad1-F-000109,946658448,0.47989466221006793,0.5426646,1
Gad1-F-000109,1012449420,0.5277498604131771,0.8900205,1
Gad1-F-000109,5813009845,0.45555555555555555,0.12092849,0
Gad1-F-000109,948376859,0.5612980769230766,0.89418393,1
Gad1-F-000109,422191200,0.5417173766058146,0.24360663,0
Gad1-F-000109,5813022925,0.5872308273517192,0.33894026,0
Gad1-F-000109,543566744,0.4817059483726151,0.4022409,0
Gad1-F-000109,5813041705,0.532905086523335,0.90997213,1
Gad1-F-000109,947003825,0.6208763322618847,0.93997544,1
Gad1-F-000109,422876942,0.5228147039965804,0.3148194,0
VGlut-F-400068,5813023089,0.5549401860877269,0.06876136,0
VGlut-F-400068,1251654856,0.5837394771821002,0.41273952,0
VGlut-F-400068,1504437450,0.5601092896174862,0.1157067,0
VGlut-F-400068,1324373969,0.4995569339831634,0.24540976,0
VGlut-F-400068,1570249860,0.5511741249446168,0.19708532,0
VGlut-F-400068,1745570620,0.5940298507462687,0.10137231,0
VGlut-F-400068,1352335144,0.5414899677194756,0.11666471,0
VGlut-F-400068,1539189146,0.4479397430217102,0.26416817,0
VGlut-F-400068,1136407269,0.55020366598778,0.105068944,0
VGlut-F-400068,1451562506,0.5538325210456356,0.08981841,0
VGlut-F-600557,1163228703,0.47758556547619035,0.020826425,0
VGlut-F-600557,1050024735,0.44885627967198966,0.0033386678,0
VGlut-F-600557,5813022809,0.40640081280162543,0.007938685,0
VGlut-F-600557,1194562363,0.4364516129032257,0.027516127,0
VGlut-F-600557,1510315982,0.33728717824578375,0.017862193,0
VGlut-F-600557,1049351868,0.3953225806451614,0.012394928,0
VGlut-F-600557,1143129698,0.3870967741935484,0.031470083,0
VGlut-F-600557,1318049780,0.38564516129032256,0.320176,0
VGlut-F-600557,5812979148,0.38714285714285707,0.54788065,1
VGlut-F-600557,1163570493,0.36814516129032254,0.0125646535,0
Gad1-F-700478,1229369776,0.5494120590442833,0.9028055,1
Gad1-F-700478,1292121433,0.5119525242393849,0.77403,1
Gad1-F-700478,1261423507,0.48938866012036747,0.8937293,1
Gad1-F-700478,1261086756,0.5132850241545893,0.8941142,1
Gad1-F-700478,1261427885,0.5613522537562604,0.9014874,1
Gad1-F-700478,1261427857,0.4139122920717218,0.52439237,1
Gad1-F-700478,1261773304,0.48949919224555727,0.9020157,1
Gad1-F-700478,1291366237,0.543496911461908,0.941602,1
Gad1-F-700478,5812983887,0.42773817239144524,0.63365406,1
Gad1-F-700478,1292113218,0.43914452365521706,0.58621466,1
Gad1-F-900533,5812992408,0.4279661016949153,0.45127887,0
Gad1-F-900533,1695693354,0.44990176817288796,0.24959621,0
Gad1-F-900533,1189605993,0.26427879961277834,0.4362478,0
Gad1-F-900533,1589972966,0.42712355212355213,0.40794393,0
Gad1-F-900533,1603957106,0.4370777027027027,0.2693115,0
Gad1-F-900533,790918176,0.47960618846694797,0.5133656,1
Gad1-F-900533,975432645,0.4172661870503597,0.47307685,0
Gad1-F-900533,1537802851,0.46454767726161356,0.2639666,0
Gad1-F-900533,731922839,0.36392405063291133,0.5111143,1
Gad1-F-900533,1714791446,0.297859450726979,0.32213715,0
Gad1-F-300272,1076185604,0.33694461351186855,0.28334892,0
Gad1-F-300272,5813134294,0.4119293974437006,0.36686873,0
Gad1-F-300272,5813127603,0.3994938539407086,0.2453702,0
Gad1-F-300272,702389193,0.43152769324406576,0.35897198,0
Gad1-F-300272,1261130127,0.3973219720024345,0.00985872,0
Gad1-F-300272,947743009,0.39391357273280586,0.37540984,0
Gad1-F-300272,543256347,0.4812335159261513,0.3684425,0
Gad1-F-300272,489686575,0.45748361252731246,0.28039777,0
Gad1-F-300272,1323221783,0.44674376141205113,0.13549243,0
Gad1-F-300272,640104852,0.33052718741374554,0.043357123,0
VGlut-F-600670,1038420643,0.09362617109506988,0.68590397,1
VGlut-F-600670,5813133450,0.10966057441253264,0.51831347,1
VGlut-F-600670,1344724350,0.0978651512824451,0.5979409,1
VGlut-F-600670,1777054942,0.12551067424358778,0.7521971,1
VGlut-F-600670,5901214760,0.09823375825526032,0.77234554,1
VGlut-F-600670,5812988812,0.13343572415911534,0.59537053,1
VGlut-F-600670,1783923422,0.1286438335125173,0.7294854,1
VGlut-F-600670,1348097155,0.1303947166333896,0.649812,1
VGlut-F-600670,1842172271,0.12947319920135153,0.7413302,1
VGlut-F-600670,1375759120,0.11316234065427738,0.64755017,1
fru-F-400024,516965856,0.22790224032586562,0.58966494,1
fru-F-400024,1168664447,0.22180451127819548,0.0045917905,0
fru-F-400024,5813057464,0.22729124236252543,0.0076354323,0
fru-F-400024,1135941581,0.2236252545824847,0.019651035,0
fru-F-400024,1103559357,0.22912423625254583,0.01360115,0
fru-F-400024,5812988731,0.24439918533604885,0.13576572,0
fru-F-400024,1600083889,0.2634928716904277,0.028241517,0
fru-F-400024,826659627,0.2016293279022403,0.35669076,0
fru-F-400024,5813012006,0.17668024439918528,0.022494758,0
fru-F-400024,1072507501,0.2969450101832994,0.0019769985,0
5HT1A-M-000006,1198943369,0.31830746332128423,0.09166534,0
5HT1A-M-000006,978358080,0.4148864402968293,0.53756136,1
5HT1A-M-000006,1137219365,0.33417305585980284,0.15052065,0
5HT1A-M-000006,1261130146,0.5174554707379134,0.5694538,1
5HT1A-M-000006,1199327859,0.276030534351145,0.79821485,1
5HT1A-M-000006,1198257581,0.3176410105757932,0.39730635,0
5HT1A-M-000006,915610256,0.4410729372007885,0.68478537,1
5HT1A-M-000006,1137210821,0.35099515868746634,0.39080423,0
5HT1A-M-000006,977663849,0.6123155216284988,0.96188754,1
5HT1A-M-000006,1070784934,0.5495597841522295,0.97043884,1
Gad1-F-200276,1225951007,0.4622354251763832,0.95140606,1
Gad1-F-200276,1163531324,0.47177419354838696,0.9333018,1
Gad1-F-200276,1169260589,0.38446093408991705,0.055206366,0
Gad1-F-200276,1081767446,0.37359824475865416,0.19930549,0
Gad1-F-200276,1231675708,0.3721012883163039,0.02590603,0
Gad1-F-200276,941127873,0.43528356561335707,0.2652466,0
Gad1-F-200276,540112974,0.48005565862708727,0.85528946,1
Gad1-F-200276,5813088707,0.46180646857743884,0.9344981,1
Gad1-F-200276,1225601395,0.5267843438219494,0.37247083,0
Gad1-F-200276,1163522330,0.44237607195147455,0.7960459,1
fru-F-500179,5813061512,0.21161417322834639,0.0018395161,0
fru-F-500179,515588291,0.27284681130834976,0.0045791515,0
fru-F-500179,575301459,0.2424691358024691,0.0052269194,0
fru-F-500179,541870397,0.2517797319932998,0.06740695,0
fru-F-500179,912601268,0.2418107690144805,0.12785244,0
fru-F-500179,265655867,0.27339859179117293,0.025317812,0
fru-F-500179,5813033215,0.2917093142272262,0.028934667,0
fru-F-500179,916633638,0.2941785252263907,0.16392514,0
fru-F-500179,850194651,0.3185924869234426,0.07832443,0
fru-F-500179,730398148,0.24121657052962767,0.0064443187,0
Gad1-F-300245,2100925151,0.572972972972973,0.18129662,0
Gad1-F-300245,2183418336,0.5851239669421487,0.4813929,0
Gad1-F-300245,1976095316,0.5868725868725869,0.30705342,0
Gad1-F-300245,1850241606,0.5652509652509653,0.26554662,0
Gad1-F-300245,2059645808,0.6798498845265588,0.4493773,0
Gad1-F-300245,1850245360,0.5187165775401069,0.1841827,0
Gad1-F-300245,1850587095,0.6024416135881104,0.33670586,0
Gad1-F-300245,2036459140,0.6177606177606177,0.3157048,0
Gad1-F-300245,2069194719,0.6084942084942084,0.21812116,0
Gad1-F-300245,1694725926,0.5907335907335908,0.28814662,0
Gad1-F-500172,1043022708,0.5544976423648893,0.9769189,1
Gad1-F-500172,1044356616,0.5993829881004846,0.9786558,1
Gad1-F-500172,1105713483,0.6852264291017075,0.91547686,1
Gad1-F-500172,1131485772,0.6064848265895951,0.9764696,1
Gad1-F-500172,1041343227,0.642262165716791,0.9817014,1
Gad1-F-500172,1105713515,0.6120331950207469,0.9826266,1
Gad1-F-500172,1225575153,0.5123358535614803,0.94467753,1
Gad1-F-500172,1009600421,0.6029725881096477,0.98481685,1
Gad1-F-500172,1131810172,0.6170749814402376,0.98007166,1
Gad1-F-500172,766389431,0.6498917748917749,0.9608779,1
TH-F-300078,792040520,0.48785574092247297,0.15477486,0
TH-F-300078,297251714,0.5187398153177621,0.002414068,0
TH-F-300078,5813056887,0.5032892662729355,0.015173864,0
TH-F-300078,769263962,0.4470433639947437,0.00032034438,0
TH-F-300078,1352077058,0.48569835072902556,7.170071e-05,0
TH-F-300078,329897255,0.5337925820136934,0.12459116,0
TH-F-300078,950229431,0.432767395780722,0.2936777,0
TH-F-300078,700002191,0.4428669477399744,0.01363631,0
TH-F-300078,5813061218,0.5739893908907993,0.33814016,0
TH-F-300078,947573616,0.5310644129739607,0.10414908,0
VGlut-F-900083,976351031,0.4847619047619047,0.14470328,0
VGlut-F-900083,5813022738,0.504900938477581,0.21490578,0
VGlut-F-900083,5813016506,0.5143288084464556,0.023184901,0
VGlut-F-900083,822907387,0.5454793772193388,0.015748717,0
VGlut-F-900083,1312899483,0.563164108618654,0.48200265,0
VGlut-F-900083,5813057274,0.4605640174935907,0.0061322683,0
VGlut-F-900083,1069489835,0.4285611768927162,0.15698035,0
VGlut-F-900083,1132907071,0.48560700876095114,0.3849127,0
VGlut-F-900083,822069335,0.5226610124569308,0.44483134,0
VGlut-F-900083,1069693466,0.5535667963683526,0.8304314,1
Cha-F-700291,2069199558,0.3806267806267806,0.23150326,0
Cha-F-700291,1474424990,0.35000000000000003,0.524137,1
Cha-F-700291,1570210823,0.3922539312754805,0.46953383,0
Cha-F-700291,1976095316,0.4831625183016105,0.23089336,0
Cha-F-700291,5813000146,0.5352062588904694,0.27820823,0
Cha-F-700291,1481547572,0.4640468227424748,0.53019947,1
Cha-F-700291,1692304756,0.42545871559633025,0.49396643,0
Cha-F-700291,1510855070,0.3402317880794702,0.46662804,0
Cha-F-700291,1602237544,0.46499477533960293,0.43581915,0
Cha-F-700291,1510851409,0.4377216312056738,0.4941114,0
Trh-M-300164,1704347707,0.6667751147742471,0.23822577,0
Trh-M-300164,5813069085,0.7183799047498629,0.282443,0
Trh-M-300164,1469403612,0.4687186685381993,0.061051793,0
Trh-M-300164,952525648,0.5200896706328679,0.06401821,0
Trh-M-300164,5813054622,0.6203726403530282,0.23092929,0
Trh-M-300164,5813078438,0.5107726597325409,0.11768552,0
Trh-M-300164,5813034531,0.6897831607735886,0.5248305,1
Trh-M-300164,1759649309,0.5138694871283178,0.12341485,0
Trh-M-300164,1946178096,0.6660137120470129,0.46205232,0
Trh-M-300164,5813024339,0.6718109005665168,0.5597019,1
Cha-F-300004,1845117373,0.4160171473109898,0.1339224,0
Cha-F-300004,1500020535,0.5029411764705882,0.28083384,0
Cha-F-300004,1907156409,0.5833333333333334,0.46111956,0
Cha-F-300004,1810956698,0.45608856088560895,0.5126176,1
Cha-F-300004,1815480848,0.43889427740058196,0.26081383,0
Cha-F-300004,5813054063,0.5018450184501845,0.34549263,0
Cha-F-300004,1500024261,0.45878312070657506,0.3604758,0
Cha-F-300004,1688505620,0.46558704453441296,0.28228325,0
Cha-F-300004,1407269144,0.4438305709023941,0.6318073,1
Cha-F-300004,1874035952,0.48628048780487804,0.56232893,1
VGlut-F-900063,2069648213,0.19062259800153727,0.13912864,0
VGlut-F-900063,2101391269,0.17279016141429673,0.07038031,0
VGlut-F-900063,2310092069,0.22136817832436587,0.58932215,1
VGlut-F-900063,1883106059,0.20368946963873943,0.25166428,0
VGlut-F-900063,5813034670,0.20415065334358187,0.56742877,1
VGlut-F-900063,1973509167,0.21906225980015373,0.68417007,1
VGlut-F-900063,2247339883,0.21644888547271326,0.5910861,1
VGlut-F-900063,2310091748,0.196771714066103,0.5976712,1
VGlut-F-900063,1942806972,0.2192585895117541,0.002451298,0
VGlut-F-900063,1996276320,0.2877786318216757,0.282167,0
Cha-F-700301,1375266871,0.33880053015241884,0.09785001,0
Cha-F-700301,795291970,0.2969817140339282,0.17915837,0
Cha-F-700301,1016123127,0.3207762557077625,0.5823171,1
Cha-F-700301,1385524378,0.35362853628536284,0.17946543,0
Cha-F-700301,5812983298,0.3128654970760233,0.3504272,0
Cha-F-700301,5813058518,0.3085229463941381,0.2916121,0
Cha-F-700301,363725096,0.38174807197943444,0.17018837,0
Cha-F-700301,1125969082,0.37046677077910806,0.03975368,0
Cha-F-700301,769721865,0.2896117523609654,0.23760273,0
Cha-F-700301,1312169753,0.3141914191419142,0.12058397,0
Gad1-F-100272,1562712175,0.41038406827880514,0.44793785,0
Gad1-F-100272,5813054032,0.6615384615384616,0.781045,1
Gad1-F-100272,1597835331,0.4516358463726884,0.6756357,1
Gad1-F-100272,2092019182,0.5103129445234706,0.7469237,1
Gad1-F-100272,826784485,0.5092460881934565,0.8246434,1
Gad1-F-100272,1262654129,0.5537037037037038,0.7251662,1
Gad1-F-100272,5812999543,0.3591749644381223,0.5767747,1
Gad1-F-100272,5813038232,0.5782645324347092,0.6884899,1
Gad1-F-100272,5812988109,0.6907424381301559,0.6130179,1
Gad1-F-100272,1442314421,0.5362731152204836,0.7872158,1
Gad1-F-700358,1139153158,0.4349881796690307,0.45361412,0
Gad1-F-700358,1139148919,0.38114754098360654,0.41272396,0
Gad1-F-700358,1379549812,0.5936395759717313,0.54670835,1
Gad1-F-700358,1198809657,0.1696113074204947,0.31181905,0
Gad1-F-700358,1197104631,0.3339222614840989,0.45426035,0
Gad1-F-700358,1198814304,0.5141342756183744,0.48233378,0
Gad1-F-700358,1139507266,0.4130982367758186,0.39595017,0
Gad1-F-700358,1501341367,0.45569620253164556,0.5336085,1
Gad1-F-700358,1312368829,0.4134275618374558,0.38082615,0
Gad1-F-700358,1169151891,0.3630952380952381,0.5314933,1
Cha-F-600037,702364805,0.4075752670767237,0.7313011,1
Cha-F-600037,727225324,0.4033839263498383,0.48892447,0
Cha-F-600037,945057870,0.6098484848484846,0.93671346,1
Cha-F-600037,760971727,0.3657320872274142,0.4781694,0
Cha-F-600037,667949027,0.4978973927670311,0.3533613,0
Cha-F-600037,5813069020,0.36619273301737754,0.7962197,1
Cha-F-600037,858117444,0.5141445891333634,0.64596957,1
Cha-F-600037,484368420,0.4054054054054054,0.28570282,0
Cha-F-600037,1354972766,0.3710888610763454,0.57196647,1
Cha-F-600037,1261229600,0.4040243331773515,0.72669274,1
Gad1-F-300005,1793014716,0.5099296648738104,0.822934,1
Gad1-F-300005,1756579280,0.5535307517084279,0.78169364,1
Gad1-F-300005,1630678886,0.32607167955024596,0.17979954,0
Gad1-F-300005,1793351401,0.5720192970365265,0.86790425,1
Gad1-F-300005,5813039465,0.5083264802631577,0.81861955,1
Gad1-F-300005,5813045806,0.39803232607167943,0.14533561,0
Gad1-F-300005,5813024710,0.5860869565217389,0.85313374,1
Gad1-F-300005,1700946301,0.5837053571428571,0.82897115,1
Gad1-F-300005,1858171399,0.4787234042553191,0.7903659,1
Gad1-F-300005,1291690199,0.2906535488404779,0.17617786,0
fru-M-200265,5813040779,0.5556445583680444,0.38459003,0
fru-M-200265,972931455,0.3886332882273341,0.23005614,0
fru-M-200265,5813057274,0.4127865511971472,0.0017525568,0
fru-M-200265,1132907071,0.4180254965905722,0.083829604,0
fru-M-200265,1100792636,0.41705405033695503,0.013231442,0
fru-M-200265,5812989296,0.5086547333456358,0.72503585,1
fru-M-200265,5813058224,0.4440443658575793,0.71892154,1
fru-M-200265,1038407667,0.4134209291412481,0.0018938052,0
fru-M-200265,1222928995,0.5982309124767224,0.66078377,1
fru-M-200265,1069693466,0.49459342560553615,0.77319807,1
fru-M-800060,1451889472,0.5164533820840951,0.26443717,0
fru-M-800060,5813054347,0.5106621773288439,0.03828125,0
fru-M-800060,5813047774,0.5081686930091185,0.47297826,0
fru-M-800060,675490252,0.5771604938271607,0.1377546,0
fru-M-800060,1385093648,0.5487873660462492,0.2519334,0
fru-M-800060,5813068484,0.5535353535353534,0.1456365,0
fru-M-800060,5812980507,0.5325216276834347,0.520243,1
fru-M-800060,454386099,0.6250114521300962,0.5395957,1
fru-M-800060,1162180404,0.4890572390572391,0.36445603,0
fru-M-800060,5813017315,0.5063386944181647,0.14990173,0
fru-F-500550,1807537598,0.4025044722719141,0.8544593,1
fru-F-500550,1594117455,0.3622540250447227,0.7977102,1
fru-F-500550,1593417998,0.30161001788908764,0.9117857,1
fru-F-500550,1781328716,0.33059033989266545,0.74755853,1
fru-F-500550,1818696317,0.29181494661921703,0.5999711,1
fru-F-500550,1749020274,0.3917710196779964,0.912068,1
fru-F-500550,5813033533,0.3402504472271914,0.84841186,1
fru-F-500550,1438304477,0.2898032200357782,0.88465536,1
fru-F-500550,1255138222,0.30912343470483,0.8699983,1
fru-F-500550,1502364155,0.4347048300536673,0.9238363,1
Gad1-F-000702,979752365,0.33660130718954245,0.008904984,0
Gad1-F-000702,1224591262,0.3676470588235294,0.13776858,0
Gad1-F-000702,454939928,0.39064143007360663,0.31686318,0
Gad1-F-000702,1561925676,0.3512953367875647,0.5454681,1
Gad1-F-000702,668716892,0.3493184031158715,0.7435105,1
Gad1-F-000702,761170446,0.46309582309582314,0.1921679,0
Gad1-F-000702,1193560469,0.353628023352794,0.02214113,0
Gad1-F-000702,1005710800,0.33034825870646767,0.1277225,0
Gad1-F-000702,677182018,0.25147127510509104,0.0022670007,0
Gad1-F-000702,1131831822,0.28289355591455745,0.055342454,0
VGlut-F-000668,1284675398,0.5785389349745782,0.3319968,0
VGlut-F-000668,853963621,0.4750675509702775,0.47143942,0
VGlut-F-000668,5813040779,0.5317299333526514,0.36116508,0
VGlut-F-000668,1006967204,0.5722441960447124,0.38305002,0
VGlut-F-000668,972931455,0.4230869678767302,0.11276638,0
VGlut-F-000668,5813040037,0.4585024808299504,0.74863774,1
VGlut-F-000668,789990773,0.4943914750420639,0.061238606,0
VGlut-F-000668,1034664458,0.41828761429758937,0.15894979,0
VGlut-F-000668,1038407667,0.4341806627326371,0.018033234,0
VGlut-F-000668,1069693466,0.5053107344632767,0.87918496,1
Gad1-F-400718,578556621,0.3713819812474522,0.120848544,0
Gad1-F-400718,797981213,0.44751030764351396,0.13504735,0
Gad1-F-400718,887230673,0.4290848769698644,0.12572052,0
Gad1-F-400718,578893446,0.6167714884696015,0.20131843,0
Gad1-F-400718,298599271,0.43240399789584416,0.07468212,0
Gad1-F-400718,5813058316,0.42536615768152053,0.1078078,0
Gad1-F-400718,1233773217,0.6246947082767975,0.7336869,1
Gad1-F-400718,829697614,0.37373737373737353,0.16908653,0
Gad1-F-400718,5813050758,0.4763406940063089,0.013069936,0
Gad1-F-400718,737832306,0.5043936731107204,0.34152782,0
VGlut-F-300444,5813048522,0.4999260901699925,0.93933475,1
VGlut-F-300444,1190729123,0.453228346456693,0.7946556,1
VGlut-F-300444,945532473,0.5347376201034738,0.9478576,1
VGlut-F-300444,1007256476,0.5853073463268366,0.024816439,0
VGlut-F-300444,946209663,0.5756654428636988,0.9148309,1
VGlut-F-300444,5813037976,0.6181818181818186,0.636617,1
