fc_id,em_id,KT_score,model_predict,binary_label
Cha-F-300016,5813055147,0.6044391597304793,0.27382368,0
Cha-F-300016,1887163927,0.5910507569011574,0.53742033,1
Cha-F-300016,5813055048,0.6396851503759396,0.57194793,1
Cha-F-300016,5813054697,0.5383394587370531,0.35500044,0
Cha-F-300016,5813024601,0.5201262825572218,0.3187199,0
Cha-F-300016,1788300760,0.5822210814510608,0.25512937,0
Cha-F-300016,693125078,0.6316778789077959,0.37917492,0
Cha-F-300016,636789080,0.5746970071728916,0.49800515,0
Cha-F-300016,850708902,0.582435344827586,0.4404601,0
Cha-F-300016,755518957,0.6307161345987919,0.5327669,1
Gad1-F-600239,1660776511,0.40785907859078596,0.48064604,0
Gad1-F-600239,912894972,0.3982438016528925,0.6346345,1
Gad1-F-600239,697014740,0.40754132231404955,0.6200226,1
Gad1-F-600239,913235746,0.48044509900179994,0.6198184,1
Gad1-F-600239,727371546,0.45106340086684793,0.84002423,1
Gad1-F-600239,943933727,0.5012706480304957,0.26588127,0
Gad1-F-600239,1004018344,0.3406160458452723,0.17579335,0
Gad1-F-600239,697014777,0.4576376004947433,0.44301698,0
Gad1-F-600239,912898873,0.564499484004128,0.42026117,0
Gad1-F-600239,5812994149,0.4283497154681842,0.7337537,1
fru-M-300006,955715991,0.6281908990011099,0.6308226,1
fru-M-300006,5813041801,0.5420673076923077,0.5318626,1
fru-M-300006,892964102,0.5861148197596796,0.56332576,1
fru-M-300006,1047784113,0.5592369477911646,0.6085435,1
fru-M-300006,956060773,0.5714285714285714,0.5562243,1
fru-M-300006,862269552,0.5590361445783133,0.45919937,0
fru-M-300006,954342682,0.6147540983606558,0.46738172,0
fru-M-300006,987424042,0.6275773195876289,0.5921171,1
fru-M-300006,955365353,0.3963494132985658,0.48269886,0
fru-M-300006,925021558,0.6439024390243903,0.57954276,1
Cha-F-800077,5813035477,0.3193898411699953,5.66852e-05,0
Cha-F-800077,912951014,0.3223321186881833,0.0007615667,0
Cha-F-800077,891771553,0.29902413292891994,2.5137073e-05,0
Cha-F-800077,985813153,0.4406567910048189,0.0072482564,0
Cha-F-800077,1543535599,0.34078107397671814,0.026053758,0
Cha-F-800077,706948318,0.38035190615835784,0.037006836,0
Cha-F-800077,1628062270,0.28984828619591685,0.0025207049,0
Cha-F-800077,5813082722,0.32160386320455975,0.000101613856,0
Cha-F-800077,613126471,0.38658536585365855,0.0007390875,0
Cha-F-800077,5813061538,0.27825382121352465,0.00035512855,0
VGlut-F-600022,5812992219,0.6210191082802548,0.56798404,1
VGlut-F-600022,5812993873,0.5918116912092816,0.9513046,1
VGlut-F-600022,2004802395,0.6067669172932331,0.9206621,1
VGlut-F-600022,2094186530,0.48133891213389124,0.6838836,1
VGlut-F-600022,2065814899,0.48102310231023104,0.8983624,1
VGlut-F-600022,1749659355,0.625,0.94375575,1
VGlut-F-600022,2129240307,0.5494549058473736,0.86323243,1
VGlut-F-600022,1745946928,0.5161506276150629,0.39961943,0
VGlut-F-600022,1750669238,0.6627475247524751,0.93537825,1
VGlut-F-600022,2184148337,0.5874797187669009,0.9237021,1
E0585-F-300017,1322466938,0.3405147759771211,0.10858068,0
E0585-F-300017,1322470462,0.38648111332007945,0.100708716,0
E0585-F-300017,758419409,0.42949196862159134,0.46615642,0
E0585-F-300017,1291435693,0.34088952654232424,0.39957914,0
E0585-F-300017,881506038,0.4763435330419131,0.061058886,0
E0585-F-300017,1322138079,0.3506923540036123,0.15726364,0
E0585-F-300017,943921162,0.4661899472368786,0.09613007,0
E0585-F-300017,449438847,0.4229313142239049,0.099698134,0
E0585-F-300017,1322133858,0.3446876668446343,0.40354675,0
E0585-F-300017,1291094620,0.3655913978494624,0.30460602,0
E0585-F-200002,5813077488,0.4651162790697675,0.30163336,0
E0585-F-200002,544265891,0.45922807017543865,0.110399954,0
E0585-F-200002,482183354,0.3660460713158725,0.20485924,0
E0585-F-200002,515588291,0.4544513457556936,0.061415568,0
E0585-F-200002,515251693,0.4219883040935673,0.14289144,0
E0585-F-200002,575301459,0.37456532538499754,0.16303676,0
E0585-F-200002,546303917,0.505159071367154,0.07729952,0
E0585-F-200002,5901215966,0.4636257309941521,0.18134788,0
E0585-F-200002,515925122,0.4340405904059039,0.56569284,1
E0585-F-200002,730398148,0.36162005785920925,0.051184766,0
Gad1-F-600438,1109841562,0.6281661600810537,0.6284896,1
Gad1-F-600438,955365826,0.6872623574144485,0.60696155,1
Gad1-F-600438,986396204,0.6255186721991701,0.6997506,1
Gad1-F-600438,955715991,0.6023706896551724,0.50998473,1
Gad1-F-600438,1016758041,0.5688336520076482,0.6051434,1
Gad1-F-600438,5813016057,0.605833956619297,0.6602171,1
Gad1-F-600438,892963477,0.5748837209302325,0.68546087,1
Gad1-F-600438,985386679,0.6787678767876788,0.5770514,1
Gad1-F-600438,1661588290,0.6461211477151966,0.705193,1
Gad1-F-600438,1016753670,0.5983350676378772,0.5186349,1
VGlut-F-600577,5813012448,0.5222696766320928,0.5766175,1
VGlut-F-600577,5812990819,0.4962449451184286,0.2129703,0
VGlut-F-600577,1600239500,0.6289156626506024,0.26624078,0
VGlut-F-600577,794337453,0.5250990752972258,0.40043136,0
VGlut-F-600577,1916727506,0.5588044184535415,0.12744552,0
VGlut-F-600577,1854696110,0.5939204988308653,0.16518657,0
VGlut-F-600577,1785827281,0.47918953144786824,0.29198095,0
VGlut-F-600577,944729312,0.5891891891891892,0.39613962,0
VGlut-F-600577,944055652,0.5286284953395471,0.6288292,1
VGlut-F-600577,1666751599,0.5294647323661831,0.09677736,0
VT4419-M-300018,5813054777,0.6704334143899303,0.60525966,1
VT4419-M-300018,5813054725,0.7117717717717723,0.8861283,1
VT4419-M-300018,1640922516,0.6593392945851968,0.7316173,1
VT4419-M-300018,1671292719,0.652139191898597,0.66185,1
VT4419-M-300018,1547454812,0.7804888948473881,0.81419045,1
VT4419-M-300018,5813054773,0.7014803287846143,0.5881446,1
VT4419-M-300018,5813054622,0.6309881216551366,0.7460745,1
VT4419-M-300018,5813055277,0.6582160633079102,0.61927927,1
VT4419-M-300018,5813034493,0.6654787360418152,0.69915026,1
VT4419-M-300018,5813056598,0.6233668341708545,0.75928843,1
VGlut-F-500102,972633484,0.23711882229232387,0.02858068,0
VGlut-F-500102,764800313,0.26268115942028986,0.0052388287,0
VGlut-F-500102,1316077922,0.26910048927361685,0.011061576,0
VGlut-F-500102,5813040000,0.16979624450659211,0.00927546,0
VGlut-F-500102,920441518,0.16926713947990543,0.00015879769,0
VGlut-F-500102,360466268,0.1997098646034816,0.11906146,0
VGlut-F-500102,1044918145,0.20193401592718996,0.00071627676,0
VGlut-F-500102,329102850,0.22389846743295014,0.27133995,0
VGlut-F-500102,1131822530,0.254324546952224,0.0013080225,0
VGlut-F-500102,1220576923,0.26414451261077027,0.0035693457,0
Gad1-F-700566,1593417998,0.46593830334190217,0.6910186,1
Gad1-F-700566,1808927915,0.4688995215311005,0.23756811,0
Gad1-F-700566,2009853953,0.4571428571428571,0.48781222,0
Gad1-F-700566,1750605638,0.45896656534954405,0.49518615,0
Gad1-F-700566,1752672460,0.5799392097264437,0.46131352,0
Gad1-F-700566,2070239660,0.4939209726443769,0.6725421,1
Gad1-F-700566,1537466874,0.5547112462006079,0.5255321,1
Gad1-F-700566,1848143184,0.6861084220716359,0.39314184,0
Gad1-F-700566,1849178917,0.6103343465045593,0.5825669,1
Gad1-F-700566,2121711447,0.5288753799392097,0.85662025,1
Gad1-F-900538,2157896521,0.5313028764805414,0.6888391,1
Gad1-F-900538,1876471221,0.5357142857142857,0.8161676,1
Gad1-F-900538,1996522484,0.625,0.71774864,1
Gad1-F-900538,1846800094,0.6375000000000001,0.6733776,1
Gad1-F-900538,1907924777,0.5825688073394495,0.7657658,1
Gad1-F-900538,1913002350,0.5613733905579399,0.7118535,1
Gad1-F-900538,5813034336,0.592274678111588,0.6828961,1
Gad1-F-900538,1718226945,0.48892171344165436,0.6043608,1
Gad1-F-900538,1503754677,0.42597087378640774,0.3769306,0
Gad1-F-900538,1876902545,0.6283367556468172,0.78546995,1
TH-F-100012,454477603,0.4423818707810994,0.25192714,0
TH-F-100012,328943204,0.49803117968498883,0.2223967,0
TH-F-100012,985813153,0.393964963034394,0.13948143,0
TH-F-100012,5813020996,0.49925756710451163,0.043928504,0
TH-F-100012,734599550,0.41851494696239155,0.014888758,0
TH-F-100012,797989902,0.4339147286821705,0.004558433,0
TH-F-100012,859372751,0.4551591128254582,0.008858409,0
TH-F-100012,5813058050,0.38014888337468994,0.0020780673,0
TH-F-100012,675528661,0.4526277724204436,0.048639942,0
TH-F-100012,361040812,0.5060671809707491,0.28685576,0
Gad1-F-000478,1720226812,0.5181347150259067,0.6183029,1
Gad1-F-000478,1532410248,0.5060321715817694,0.5028096,1
Gad1-F-000478,5812994062,0.5673565722585331,0.62304574,1
Gad1-F-000478,1500020379,0.4446958981612447,0.041217588,0
Gad1-F-000478,1813399871,0.46110056925996207,0.34658858,0
Gad1-F-000478,1690232419,0.5171145685997172,0.1847083,0
Gad1-F-000478,1565496703,0.47877758913412566,0.35584328,0
Gad1-F-000478,1749944256,0.499009900990099,0.51005685,1
Gad1-F-000478,1687874335,0.602390180878553,0.48178273,0
Gad1-F-000478,1500024261,0.47439759036144574,0.01818805,0
VGlut-F-200490,1261044051,0.4684395383843454,0.3460398,0
VGlut-F-200490,1129400917,0.4227297224467799,0.48382252,0
VGlut-F-200490,1009409823,0.3636508951406649,0.30220246,0
VGlut-F-200490,726283852,0.4354308666017527,0.68368495,1
VGlut-F-200490,5813049445,0.45181733457595513,0.45057392,0
VGlut-F-200490,1228692168,0.36172080772607557,0.2788519,0
