fc_id,em_id,KT_score,model_predict,binary_label
Gad1-F-200113,735785639,0.48010973936899864,0.9370487,1
Gad1-F-200113,860266377,0.4489795918367347,0.62262475,1
Gad1-F-200113,5813061625,0.4976043805612594,0.93780214,1
Gad1-F-200113,5812983454,0.4077181208053692,0.8890791,1
Gad1-F-200113,5812983861,0.5012787723785166,0.8951049,1
Gad1-F-200113,5812980425,0.5136490250696378,0.93439794,1
Gad1-F-200113,797514653,0.5169270833333334,0.932403,1
Gad1-F-200113,332003629,0.48027210884353744,0.94312435,1
Gad1-F-200113,971459227,0.5068027210884354,0.92939514,1
Gad1-F-200113,941102504,0.4190531852717709,0.8277998,1
fru-M-600049,1260754053,0.2810940841054882,0.50987834,1
fru-M-600049,1260400286,0.2942015209125475,0.6300051,1
fru-M-600049,1168249921,0.2832062281537973,0.52648985,1
fru-M-600049,1072503099,0.3774471417384495,0.8091117,1
fru-M-600049,1261756007,0.3360113421550094,0.51245695,1
fru-M-600049,1230738163,0.3848870056497175,0.013608304,0
fru-M-600049,1039426297,0.37706480304955525,0.43651545,0
fru-M-600049,1168923315,0.3013545953360768,0.55802494,1
fru-M-600049,5813053988,0.2866682017038913,0.6216125,1
fru-M-600049,1291094620,0.3011228308948622,0.4635114,0
Gad1-F-300592,1437186918,0.43162901307966706,0.23224644,0
Gad1-F-300592,1994113270,0.5089285714285714,0.3153873,0
Gad1-F-300592,1407179534,0.4252283105022831,0.13587552,0
Gad1-F-300592,1497205225,0.4201005025125628,0.66679627,1
Gad1-F-300592,5813061197,0.5137877211238293,0.63831073,1
Gad1-F-300592,1189904590,0.4120317820658343,0.37079155,0
Gad1-F-300592,5812990925,0.47277556440903057,0.5125383,1
Gad1-F-300592,1747518018,0.43375,0.5687965,1
Gad1-F-300592,1684443103,0.3898477157360406,0.534581,1
Gad1-F-300592,1281316775,0.4898648648648649,0.3378492,0
Kra-M-100000,5901206553,0.8054869119531396,0.14350303,0
Kra-M-100000,5901218894,0.7108496974187968,0.19915824,0
Kra-M-100000,1671292719,0.7464512971120901,0.17936884,0
Kra-M-100000,1730327790,0.7491536662827629,0.25813535,0
Kra-M-100000,5813078440,0.8172367969821676,0.36565652,0
Kra-M-100000,5813054622,0.701923076923077,0.3651496,0
Kra-M-100000,1640572741,0.833978366577354,0.19399326,0
Kra-M-100000,5813055277,0.7436454486204651,0.22069621,0
Kra-M-100000,5813034493,0.7395822840065811,0.19508448,0
Kra-M-100000,5813056598,0.7028360049321829,0.14046647,0
Gad1-F-000668,5813048522,0.6026991441737986,0.9444629,1
Gad1-F-000668,1038649756,0.4575408518617732,0.9504699,1
Gad1-F-000668,5813048127,0.45308865339881077,0.23696004,0
Gad1-F-000668,945532473,0.530940170940171,0.8752219,1
Gad1-F-000668,450004338,0.5266643630499884,0.47604695,0
Gad1-F-000668,946533908,0.5297491039426523,0.5602095,1
Gad1-F-000668,514013549,0.4768073547847889,0.44985422,0
Gad1-F-000668,914846465,0.502779493514515,0.35027838,0
Gad1-F-000668,1344858936,0.5250770811921892,0.7467684,1
Gad1-F-000668,1068302710,0.5387240009347978,0.715093,1
fru-M-400116,705432922,0.510576221735959,0.89301616,1
fru-M-400116,5812980220,0.3841858789625359,0.9577398,1
fru-M-400116,394755782,0.39280575539568335,0.9262327,1
fru-M-400116,940084095,0.3844221105527638,0.9145975,1
