fc_id,em_id,KT_score,model_predict,binary_label
Gad1-F-500395,884921015,0.5376518218623483,0.22005022,0
Gad1-F-500395,1258073453,0.5311740890688258,0.948085,1
Gad1-F-500395,912488890,0.4291497975708503,0.29695767,0
Gad1-F-500395,1098737385,0.5644881434355119,0.8703351,1
Gad1-F-500395,786989471,0.44148833622517836,0.061936278,0
Gad1-F-200768,1503677795,0.4466338259441708,0.44608638,0
Gad1-F-200768,2157896521,0.4220032840722496,0.6073935,1
Gad1-F-200768,1806850696,0.44991789819376027,0.6151949,1
Gad1-F-200768,1907156409,0.5728429985855729,0.6926623,1
Gad1-F-200768,1782668028,0.6239737274220033,0.6798556,1
Gad1-F-200768,1753359129,0.46469622331691296,0.6447816,1
Gad1-F-200768,1907169406,0.561141304347826,0.6501196,1
Gad1-F-200768,1998176218,0.5609022556390978,0.68778,1
Gad1-F-200768,1876898200,0.5488338192419824,0.74662644,1
Gad1-F-200768,1503999967,0.5123152709359606,0.65338564,1
Gad1-F-600204,637121971,0.6551724137931034,0.25247312,0
Gad1-F-600204,1288889408,0.5820895522388061,0.42033336,0
Gad1-F-600204,5813038104,0.524761077324066,0.4359444,0
Gad1-F-600204,881999404,0.6493770314192852,0.45064417,0
Gad1-F-600204,5813054974,0.54653443766347,0.5231555,1
Gad1-F-600204,852976677,0.6029647435897436,0.22948185,0
Gad1-F-600204,5813013443,0.582716049382716,0.21339001,0
Gad1-F-600204,1406155403,0.5115213770127706,0.5166084,1
Gad1-F-600204,946081491,0.735599284436494,0.4704492,0
Gad1-F-600204,820563959,0.5980626904658248,0.51530015,1
VGlut-F-700294,916629616,0.3020730503455084,0.10629549,0
VGlut-F-700294,880875840,0.3565646594274433,0.009995629,0
VGlut-F-700294,5813009358,0.4026449403707639,0.0028458824,0
VGlut-F-700294,5813012231,0.3743336623889438,0.15453267,0
VGlut-F-700294,5813020803,0.3026653504442251,0.005546891,0
VGlut-F-700294,859735285,0.34432345230893324,0.00023342256,0
VGlut-F-700294,5813021844,0.366238894373149,0.20321351,0
VGlut-F-700294,204962646,0.3305034550839092,0.13059181,0
VGlut-F-700294,5813058338,0.4069101678183612,0.07059242,0
VGlut-F-700294,360466268,0.3657453109575518,0.13534787,0
fru-M-500123,850375847,0.4892650701899257,0.7266175,1
fru-M-500123,697132371,0.4761904761904761,0.88614756,1
fru-M-500123,1796818119,0.5521201413427562,0.8564267,1
fru-M-500123,818983130,0.5038759689922481,0.8570919,1
fru-M-500123,1536947502,0.576679340937896,0.87520427,1
fru-M-500123,5813070872,0.5560844042519435,0.9607327,1
fru-M-500123,1882083076,0.45671707210168744,0.8105996,1
fru-M-500123,1762674761,0.5249632892804699,0.8118019,1
fru-M-500123,5813039235,0.5528052805280528,0.94843537,1
fru-M-500123,1857148391,0.4236734693877554,0.708782,1
VGlut-F-400246,1934146082,0.4072727272727273,0.13363478,0
VGlut-F-400246,1902761612,0.35185185185185186,0.17782477,0
VGlut-F-400246,1995188679,0.2113821138211382,0.15277283,0
VGlut-F-400246,1932747064,0.5272596843615495,0.40080678,0
VGlut-F-400246,5812999916,0.4628099173553719,0.11572758,0
VGlut-F-400246,1810343561,0.3966101694915254,0.1273386,0
VGlut-F-400246,2147906589,0.4482758620689655,0.2724936,0
VGlut-F-400246,2055493046,0.5035971223021583,0.29147878,0
VGlut-F-400246,2117895198,0.3641618497109827,0.1943807,0
VGlut-F-400246,1933796079,0.3170731707317073,0.18276052,0
Cha-F-300449,1936848448,0.5493519441674976,0.73923475,1
Cha-F-300449,1998922583,0.5102167182662539,0.7235156,1
Cha-F-300449,1907510214,0.4673050615595076,0.7569144,1
Cha-F-300449,1849166071,0.5992462311557788,0.7045733,1
Cha-F-300449,1877217777,0.5707865168539326,0.72592854,1
Cha-F-300449,1629880348,0.5856929955290611,0.41876176,0
Cha-F-300449,1473997538,0.6321483771251931,0.3899174,0
Cha-F-300449,1937501015,0.4268156424581006,0.77364814,1
Cha-F-300449,1754348495,0.5776661514683152,0.5579298,1
Cha-F-300449,1968872215,0.5555555555555556,0.6111559,1
VGlut-F-000173,5813080766,0.4281984334203655,0.8663187,1
VGlut-F-000173,662418320,0.44119601328903657,0.89948577,1
VGlut-F-000173,661399477,0.4252311038607938,0.8876462,1
VGlut-F-000173,5813069096,0.4759095378564405,0.9012484,1
VGlut-F-000173,5812982506,0.41785869094061556,0.87960076,1
VGlut-F-000173,478250407,0.3679442508710801,0.86039346,1
VGlut-F-000173,5812983323,0.4420512820512819,0.8484081,1
VGlut-F-000173,5812981702,0.3666222814025744,0.7545596,1
VGlut-F-000173,632397780,0.30891719745222934,0.83422935,1
VGlut-F-000173,1265157632,0.43065350258580165,0.90233105,1
VGlut-F-000326,1070950293,0.5549987471811577,0.67998105,1
VGlut-F-000326,1324365879,0.42392429395238806,0.13189735,0
VGlut-F-000326,479935033,0.5172413793103449,0.30487478,0
VGlut-F-000326,889838921,0.5454545454545453,0.57886434,1
VGlut-F-000326,604476368,0.483227773868168,0.04802878,0
VGlut-F-000326,1043117106,0.5141545524100996,0.029348355,0
VGlut-F-000326,5813059915,0.4531150667514305,0.20600308,0
VGlut-F-000326,5812987694,0.46608277520178626,0.15527062,0
VGlut-F-000326,708545526,0.43561512685495457,0.0021957564,0
VGlut-F-000326,915179102,0.4642563681183237,0.016788859,0
Gad1-F-200352,1598011458,0.36933797909407656,0.0007847359,0
Gad1-F-200352,1292367728,0.3413412127440905,0.003768685,0
Gad1-F-200352,676479217,0.35128481304816117,0.6474892,1
Gad1-F-200352,787563949,0.3865752943243718,0.574043,1
Gad1-F-200352,735470654,0.3099107012150491,0.5639673,1
Gad1-F-200352,1043825714,0.3836069915254238,0.036649894,0
Gad1-F-200352,5813087891,0.3806067644070258,0.0014730429,0
Gad1-F-200352,451365099,0.4113640437354366,0.03487883,0
Gad1-F-200352,1479618250,0.42493784662459383,0.00927061,0
Gad1-F-200352,1158402729,0.3985249931712648,0.0053329105,0
Gad1-F-900226,1261044051,0.3106359032076533,0.86973274,1
Gad1-F-900226,1093216022,0.3597824048021009,0.85618836,1
Gad1-F-900226,1048215779,0.3582817482648658,0.6904685,1
Gad1-F-900226,1093552596,0.42070906021384363,0.824863,1
Gad1-F-900226,1134849005,0.40292628024760824,0.636974,1
Gad1-F-900226,1343861428,0.39157472417251754,0.660024,1
Gad1-F-900226,5812986472,0.4036015756893641,0.07227233,0
Gad1-F-900226,1197251489,0.3905458638154192,0.60244966,1
Gad1-F-900226,5813049445,0.4443444006752956,0.92215085,1
Gad1-F-900226,1014474192,0.30748452447945984,0.33353108,0
VGlut-F-500502,754538881,0.45113725490196066,0.6203522,1
VGlut-F-500502,5813055147,0.4789814066289408,0.57787454,1
VGlut-F-500502,1734350788,0.4580392156862743,0.577366,1
VGlut-F-500502,788945049,0.5063938618925832,0.7447983,1
VGlut-F-500502,1850711304,0.5106431159420288,0.605704,1
VGlut-F-500502,788306724,0.5137145513714548,0.7080217,1
VGlut-F-500502,1857825571,0.46919431279620843,0.48735774,0
VGlut-F-500502,1762674761,0.44458518049398354,0.45510617,0
VGlut-F-500502,1858171399,0.4978308026030367,0.5858345,1
VGlut-F-500502,5813055180,0.52123320537428,0.5588968,1
VGlut-F-800055,1194562363,0.37629994526546234,0.00010554322,0
VGlut-F-800055,1576815601,0.320918984280532,0.23837622,0
VGlut-F-800055,1602751898,0.38936946326211563,0.13544351,0
VGlut-F-800055,1541701145,0.3001838235294117,0.053761985,0
VGlut-F-800055,1049351868,0.4073860357761108,6.753259e-05,0
VGlut-F-800055,1143129698,0.3899856938483546,2.365964e-05,0
VGlut-F-800055,1045832508,0.44481707317073177,0.118282095,0
VGlut-F-800055,1194242354,0.39017185821697087,0.004395204,0
VGlut-F-800055,1163570493,0.41128584643848287,1.09412e-05,0
VGlut-F-800055,1943147567,0.35280612244897963,0.019336846,0
fru-M-400117,859960201,0.34281037827352084,0.005913838,0
fru-M-400117,418987009,0.3073015873015874,0.49111077,0
fru-M-400117,761813205,0.3468908510238587,0.3973999,0
fru-M-400117,5813012786,0.3004901960784314,0.5285137,1
fru-M-400117,5813027737,0.3651835968909139,0.022220144,0
fru-M-400117,517587356,0.3401673640167365,0.9527472,1
fru-M-400117,613386220,0.37489539748953965,0.10164959,0
fru-M-400117,1050581215,0.3765690376569037,0.030931897,0
fru-M-400117,5813133463,0.34263959390862947,0.014809815,0
fru-M-400117,550750102,0.398884239888424,0.0076990556,0
fru-F-400083,847254513,0.37209302325581384,0.9783811,1
fru-F-400083,891642176,0.31059506531204634,0.9538064,1
fru-F-400083,1498379140,0.36796536796536794,0.13108346,0
fru-F-400083,364066029,0.35732984293193704,0.97970986,1
fru-F-400083,5812980207,0.3297062023939063,0.9316812,1
fru-F-400083,1168659995,0.4737807114044738,0.27623728,0
fru-F-400083,332003899,0.41814595660749493,0.975654,1
fru-F-400083,829572544,0.3683431952662721,0.9811809,1
fru-F-400083,798537538,0.3596730245231607,0.9695026,1
fru-F-400083,816219675,0.3428927680798004,0.9796537,1
fru-M-000117,512851433,0.30152855993563965,0.08281475,0
fru-M-000117,580426342,0.37908286403861635,0.034880307,0
fru-M-000117,1562914723,0.333467417538214,0.38374063,0
fru-M-000117,947664053,0.3443282381335479,0.009425309,0
fru-M-000117,1317354662,0.32207026012335743,0.46663252,0
fru-M-000117,1076293806,0.3051756503083936,0.19480036,0
fru-M-000117,829697614,0.3301689460981496,0.16512358,0
fru-M-000117,864156049,0.3994368463395012,0.7867121,1
fru-M-000117,577373434,0.36792705819254495,0.021425435,0
fru-M-000117,5813062647,0.3423974255832663,0.09269608,0
Gad1-F-800541,1195606601,0.40996948118006094,0.84649706,1
Gad1-F-800541,819828716,0.533468972533062,0.7906629,1
Gad1-F-800541,850855138,0.46592065106815866,0.8271553,1
Gad1-F-800541,911915224,0.45320447609359105,0.7143669,1
Gad1-F-800541,666308023,0.5462868769074262,0.94620717,1
Gad1-F-800541,1128088594,0.5024857954545454,0.95081425,1
Gad1-F-800541,1448587060,0.3368362831858408,0.4162644,0
Gad1-F-800541,819828986,0.4872760470158622,0.90811,1
Gad1-F-800541,1072503172,0.4828077314343846,0.83525586,1
Gad1-F-800541,881506038,0.5096642929806715,0.89756507,1
Gad1-F-400141,1845117373,0.47076818490822564,0.51933515,1
Gad1-F-400141,1566169568,0.42595541401273884,0.20123883,0
Gad1-F-400141,2090681039,0.4153674832962138,0.09324543,0
Gad1-F-400141,2000900137,0.5750350631136045,0.5473071,1
Gad1-F-400141,1319583205,0.5636896046852123,0.33673382,0
Gad1-F-400141,2027880999,0.4691823899371069,0.33919063,0
Gad1-F-400141,1935126292,0.5397260273972603,0.48256728,0
Gad1-F-400141,1504096339,0.5378531073446328,0.36700687,0
Gad1-F-400141,1690935369,0.5706666666666667,0.34115946,0
Gad1-F-400141,1842682500,0.5183429513602636,0.2975361,0
Gad1-F-900141,2336572685,0.14586014586014584,0.1404,0
Gad1-F-900141,1875460978,0.18282312925170066,0.23992741,0
Gad1-F-900141,1563095398,0.1551289509404693,0.3340211,0
Gad1-F-900141,1995516734,0.18268575323790048,0.18154734,0
Cha-F-200076,1105834722,0.3289473684210526,0.1225569,0
Cha-F-200076,942496391,0.45946219167003644,0.45572558,0
Cha-F-200076,5813061560,0.45565335138794855,0.69715416,1
Cha-F-200076,5813075998,0.47230873392010836,0.461504,0
Cha-F-200076,5813081494,0.458226134055518,0.7268474,1
Cha-F-200076,1164234826,0.34989844278943805,0.036983345,0
Cha-F-200076,601120917,0.2973595125253893,0.69849396,1
Cha-F-200076,1171785552,0.4262694651320243,0.365957,0
Cha-F-200076,5813016287,0.4441689466484268,0.81257594,1
Cha-F-200076,5812987652,0.46588302752293576,0.36954877,0
Cha-F-300399,5813079177,0.39967142533423977,0.44313464,0
Cha-F-300399,1598296804,0.5016995241332426,0.5063182,1
Cha-F-300399,1281812747,0.5142760027192386,0.76842034,1
Cha-F-300399,1876565477,0.4157036029911624,0.70348155,1
Cha-F-300399,5813061245,0.38947428053478356,0.6722563,1
Cha-F-300399,1501111926,0.44105673451710703,0.6979019,1
Cha-F-300399,1568561101,0.45241332426920455,0.5826036,1
Cha-F-300399,1685224040,0.4099252209381374,0.3157069,0
Cha-F-300399,5813078220,0.37472924187725626,0.5668405,1
Cha-F-300399,729742221,0.3905506458191706,0.38386112,0
Gad1-F-200346,1261091157,0.528427299703264,0.9460434,1
Gad1-F-200346,1261086823,0.5146587537091989,0.95319396,1
Gad1-F-200346,1261427857,0.5527200791295747,0.93097305,1
Gad1-F-200346,1261091174,0.5635608308605342,0.9073831,1
Gad1-F-200346,1261427999,0.5389116442363956,0.97189677,1
Gad1-F-200346,1261086755,0.5602373887240356,0.9693056,1
Gad1-F-200346,1261091124,0.526053412462908,0.94845176,1
Gad1-F-200346,1261773104,0.37507418397626124,0.9367362,1
Gad1-F-200346,5812979082,0.49297725024727995,0.9441779,1
Gad1-F-200346,1261423480,0.5080118694362017,0.9631653,1
Cha-F-100427,393340402,0.6762104283054005,0.52418345,1
Cha-F-100427,5813010210,0.8069912321181356,0.43856207,0
Cha-F-100427,330937034,0.7432675044883303,0.37034345,0
Cha-F-100427,359218739,0.8033333333333333,0.38999325,0
Cha-F-100427,360259013,0.7005714285714288,0.41925058,0
Cha-F-100427,637121971,0.6566104702750666,0.28409943,0
Cha-F-100427,329206628,0.7718863991662324,0.7036818,1
Cha-F-100427,390612328,0.5784800601956359,0.4719614,0
Cha-F-100427,852976677,0.6070544554455445,0.29776654,0
Cha-F-100427,668485522,0.6869333333333333,0.28722644,0
TH-M-200071,5813020993,0.45892842733801315,0.14286697,0
TH-M-200071,613079053,0.5023013364387511,0.4000583,0
TH-M-200071,5813019732,0.42474556125102136,0.49995387,0
TH-M-200071,486880919,0.3697236562405101,0.05899718,0
TH-M-200071,330640044,0.5471952219229415,0.283451,0
TH-M-200071,5813020676,0.6072819314641743,0.27743322,0
TH-M-200071,327588225,0.5174777244688142,0.12756783,0
TH-M-200071,297925608,0.5001142334932602,0.15081835,0
TH-M-200071,5813105778,0.4852638793694311,0.30364,0
TH-M-200071,1110640084,0.4220195272353546,0.15573324,0
Gad1-F-400824,5813083766,0.5322321633402155,0.008057844,0
Gad1-F-400824,952525648,0.4797543976103552,0.025308905,0
Gad1-F-400824,1140249852,0.4809437386569873,0.00017517107,0
Gad1-F-400824,761040902,0.46811452741174564,0.020246318,0
Gad1-F-400824,5813034531,0.7384273296947647,0.5289021,1
Gad1-F-400824,1011611587,0.44668054591718703,0.06370726,0
Gad1-F-400824,799586652,0.5924687664965687,0.0075374967,0
Gad1-F-400824,1140923511,0.46557759626604434,0.000520653,0
Gad1-F-400824,5813027235,0.5550703541969918,0.12972905,0
Gad1-F-400824,5813024339,0.7172023448554682,0.5809776,1
Gad1-F-300451,1905114003,0.6158273381294964,0.6085806,1
Gad1-F-300451,1070638675,0.46258992805755406,0.65281624,1
Gad1-F-300451,1201568417,0.6097122302158273,0.52680856,1
Gad1-F-300451,1659904546,0.4676258992805755,0.6147074,1
Gad1-F-300451,1192434435,0.5071942446043165,0.6574108,1
Gad1-F-300451,1690283458,0.5707434052757794,0.21378115,0
Gad1-F-300451,1070638914,0.5278776978417267,0.733605,1
Gad1-F-300451,1324032826,0.32194244604316546,0.5624511,1
Gad1-F-300451,1255138222,0.45035971223021587,0.64697427,1
Gad1-F-300451,1632996774,0.3675059952038369,0.31292468,0
fru-M-000123,546661879,0.45706447187928656,0.29642293,0
fru-M-000123,330079381,0.5725856697819313,0.29068887,0
fru-M-000123,330661786,0.5991384540711078,0.53806984,1
fru-M-000123,331774819,0.5918629550321197,0.27172768,0
fru-M-000123,329310230,0.6027787889819195,0.32763866,0
fru-M-000123,453522986,0.59375,0.16465642,0
fru-M-000123,453130054,0.40142348754448387,0.42171365,0
fru-M-000123,298254517,0.5775965665236051,0.22856024,0
fru-M-000123,425148091,0.4873108265424913,0.33169767,0
fru-M-000123,5813040712,0.4340254521098458,0.034411836,0
5-HT1B-F-500009,1640922754,0.7539134662129321,0.21602762,0
5-HT1B-F-500009,1702651358,0.6641924750447918,0.21487723,0
5-HT1B-F-500009,2135408892,0.728712186689715,0.31732813,0
5-HT1B-F-500009,1642623277,0.7694862230778483,0.29035607,0
5-HT1B-F-500009,1547454812,0.7298177868951368,0.43416288,0
5-HT1B-F-500009,1610530558,0.7457304075235107,0.3007888,0
5-HT1B-F-500009,5813047691,0.7901602119338963,0.2890761,0
5-HT1B-F-500009,1670597533,0.6751049603483132,0.28330067,0
5-HT1B-F-500009,1759649309,0.49696969696969645,0.27594736,0
5-HT1B-F-500009,1671257931,0.6985843804676319,0.28529868,0
VGlut-F-300498,1223274640,0.35436893203883485,0.012230198,0
VGlut-F-300498,1531232052,0.3278488726386349,0.5457325,1
VGlut-F-300498,1038420643,0.4875461254612545,0.30187193,0
VGlut-F-300498,1254931126,0.2986881937436932,0.32668182,0
VGlut-F-300498,1193560072,0.4923823975720789,0.01618808,0
VGlut-F-300498,1314342109,0.4316517493897477,0.5538484,1
VGlut-F-300498,1162866390,0.4543542280185106,0.026034163,0
VGlut-F-300498,5812992357,0.45300207039337476,0.8045197,1
VGlut-F-300498,1342863468,0.36265013560635406,0.22396392,0
VGlut-F-300498,1251857090,0.3890688259109312,0.85042244,1
Gad1-F-800106,1011184205,0.3157809767254138,0.002354626,0
Gad1-F-800106,1008759880,0.3522131037266245,0.030595869,0
Gad1-F-800106,393883499,0.2884434279564106,0.0014319877,0
Gad1-F-800106,945647730,0.33660702273644555,0.042760327,0
Gad1-F-800106,550068041,0.34562087986008344,0.14223613,0
Gad1-F-800106,485934965,0.3604774076992561,0.002614839,0
Gad1-F-800106,5812980746,0.36105398704618397,0.0044178455,0
Gad1-F-800106,549722579,0.29566988910457226,0.0037608158,0
Gad1-F-800106,517682957,0.30883896138840305,0.3165518,0
Gad1-F-800106,5812981791,0.33729891795275896,0.0330908,0
Gad1-F-700036,1658155884,0.6410191082802548,0.5108024,1
Gad1-F-700036,1563372679,0.34688995215311,0.1869099,0
Gad1-F-700036,1723658004,0.5562422744128553,0.35819447,0
Gad1-F-700036,1601603665,0.502020202020202,0.25169706,0
Gad1-F-700036,1714795031,0.45272525027808674,0.36285612,0
Gad1-F-700036,1781295424,0.48379970544919,0.5361467,1
Gad1-F-700036,1783000305,0.5967523680649527,0.25107384,0
Gad1-F-700036,1652725444,0.38040576615056054,0.48210868,0
Gad1-F-700036,1687844304,0.5748106060606061,0.4674266,0
Gad1-F-700036,1501640127,0.4985352862849534,0.18614154,0
Cha-F-300092,363047222,0.3617519826964672,0.94826293,1
Cha-F-300092,550598935,0.31063829787234043,0.9007562,1
Cha-F-300092,877659673,0.3723404255319148,0.9212652,1
Cha-F-300092,940079170,0.3973404255319148,0.83819675,1
Cha-F-300092,5813081797,0.3488372093023256,0.8854654,1
Cha-F-300092,5813047221,0.44234553325462417,0.90719235,1
Cha-F-300092,940079568,0.2776595744680851,0.66429085,1
Cha-F-300092,5812983174,0.4230353558746333,0.9223214,1
Cha-F-300092,477861840,0.37386934673366834,0.9370154,1
Cha-F-300092,5813054343,0.46977811782708495,0.90571684,1
fru-M-200350,580732377,0.621369294605809,0.22940268,0
fru-M-200350,330079381,0.568503937007874,0.13455525,0
fru-M-200350,859554255,0.4672745034190818,0.3210025,0
