fc_id,em_id,KT_score,model_predict,binary_label
5HT1A-F-400001,1167563121,0.31549118387909314,0.19345026,0
5HT1A-F-400001,5813048896,0.31721508828250405,0.12336602,0
5HT1A-F-400001,946641278,0.5414904205026126,0.9581802,1
fru-M-200135,447228814,0.4316445830085738,0.6440613,1
fru-M-200135,1351623779,0.4928122819260292,0.3175145,0
fru-M-200135,2063013720,0.5343562374916611,0.65594923,1
fru-M-200135,1779221851,0.6415204678362573,0.3024249,0
fru-M-200135,1007576087,0.5059026778001727,0.38260603,0
fru-M-200135,1013291042,0.4669756662804173,0.5300038,1
fru-M-200135,1628869271,0.45965417867435154,0.51267165,1
fru-M-200135,1321305370,0.4811650885137916,0.44694057,0
fru-M-200135,1290209390,0.5588317107093185,0.2887977,0
fru-M-200135,1376485417,0.47149122807017546,0.60621685,1
VGlut-F-700260,610916994,0.6091205211726385,0.34214455,0
VGlut-F-700260,796431821,0.42891566265060244,0.03106837,0
VGlut-F-700260,883415421,0.44972067039106134,0.027147705,0
VGlut-F-700260,5813062614,0.592959295929593,0.2694893,0
VGlut-F-700260,387503511,0.6706270627062708,0.6346352,1
VGlut-F-700260,360914617,0.6084745762711865,0.66827065,1
VGlut-F-700260,452672881,0.4655665566556655,0.5911583,1
VGlut-F-700260,480315387,0.5086908690869087,0.7105972,1
VGlut-F-700260,488550675,0.49282936315021875,0.67220294,1
VGlut-F-700260,5812980250,0.560077519379845,0.54822654,1
Trh-M-200035,5813083780,0.4017356795534336,0.13454482,0
Trh-M-200035,328265389,0.5164563663637164,0.14117172,0
Trh-M-200035,328943204,0.49043869516310484,0.16193697,0
Trh-M-200035,581099105,0.5181927229108361,0.14022787,0
Trh-M-200035,548712377,0.359382995833029,0.071408324,0
Trh-M-200035,5813020996,0.3934120044146365,0.30780962,0
Trh-M-200035,1173029301,0.3693069306930693,0.042472135,0
Trh-M-200035,638040562,0.4431297709923664,0.8991524,1
Trh-M-200035,5813089157,0.46913996627318766,0.18546928,0
Trh-M-200035,361040812,0.5679062247372679,0.15354884,0
fru-M-400285,754854077,0.526877133105802,0.7484948,1
fru-M-400285,5813000276,0.5406040268456376,0.77986926,1
fru-M-400285,693479072,0.5677059097254537,0.82520515,1
fru-M-400285,573333835,0.49947015188979155,0.86007005,1
fru-M-400285,1977579449,0.5323119777158775,0.8049532,1
fru-M-400285,1888572074,0.5842556508183943,0.8939942,1
fru-M-400285,693125078,0.5523869877482043,0.8202362,1
fru-M-400285,1764091241,0.5399909624943514,0.7999907,1
fru-M-400285,1889253763,0.5813124108416546,0.89276266,1
fru-M-400285,1828206773,0.5313243457573353,0.8866515,1
Gad1-F-400104,849832122,0.5333333333333333,0.8269946,1
Gad1-F-400104,1380145267,0.45009357454772303,0.6889786,1
Gad1-F-400104,911220331,0.5491129381220251,0.7923651,1
Gad1-F-400104,694985489,0.540735400144196,0.8565537,1
Gad1-F-400104,1349114715,0.5325581395348837,0.88742685,1
Gad1-F-400104,1349114669,0.5627501282709084,0.7728435,1
Gad1-F-400104,912238927,0.566899766899767,0.8038534,1
Gad1-F-400104,1348769299,0.569402228976697,0.8410117,1
Gad1-F-400104,663950729,0.5595523581135092,0.8838461,1
Gad1-F-400104,942254492,0.5246781115879829,0.73462373,1
VGlut-F-700584,1230004806,0.3900627481111539,0.42317593,0
VGlut-F-700584,1199699496,0.42043795620437957,0.0043455623,0
VGlut-F-700584,1133484841,0.44562916503332034,0.28015542,0
VGlut-F-700584,1228692168,0.3237290306057113,0.14363079,0
VGlut-F-700584,1008041892,0.5926724137931034,0.508456,1
VGlut-F-700584,1100796838,0.5749216300940437,0.5949012,1
VGlut-F-700584,1198330641,0.3712639262389551,0.12325287,0
VGlut-F-700584,1197242965,0.40322704571648105,0.31665125,0
VGlut-F-700584,1227616995,0.38202074529389163,0.06351302,0
VGlut-F-700584,1039081028,0.3704590818363273,0.39155567,0
npf-M-400019,1194558092,0.4725509533201842,0.6985768,1
npf-M-400019,1070098366,0.3804690786705931,0.035872195,0
npf-M-400019,1009371416,0.4825018615040954,0.72337615,1
npf-M-400019,5813044422,0.38123692859276964,0.68814754,1
npf-M-400019,5813088707,0.5075212992545262,0.75332403,1
npf-M-400019,727350004,0.3677639046538024,0.27911356,0
npf-M-400019,915610256,0.3173099012175511,0.33445832,0
npf-M-400019,788729370,0.4183685728015377,0.39820728,0
npf-M-400019,1137210821,0.4071874999999999,0.7265781,1
npf-M-400019,5813048896,0.39651898734177204,0.4659961,0
G0239-F-000010,451148838,0.34839797639123105,0.12956251,0
G0239-F-000010,544270890,0.30073074761101737,0.34401393,0
G0239-F-000010,482852299,0.3139966273187184,0.6946649,1
G0239-F-000010,5813012231,0.30758853288364246,0.2948054,0
G0239-F-000010,583127938,0.32748735244519395,0.3675433,0
G0239-F-000010,923415956,0.3881632103420414,0.10731646,0
G0239-F-000010,486932201,0.3535694210230466,0.047797944,0
G0239-F-000010,5813022199,0.2408656548622822,0.14868842,0
G0239-F-000010,424193190,0.29477234401349073,0.2560979,0
G0239-F-000010,489686575,0.33018549747048903,0.21319428,0
VGlut-F-400477,2185189361,0.6063760572543917,0.97597903,1
VGlut-F-400477,1254261625,0.6268852459016394,0.96644163,1
VGlut-F-400477,1656308039,0.3990832696715049,0.044410624,0
VGlut-F-400477,1466334210,0.4716417910447761,0.0043020523,0
VGlut-F-400477,1590129061,0.4201440026182293,0.0028520636,0
VGlut-F-400477,1716332406,0.4179104477611939,0.0016399357,0
VGlut-F-400477,1973509167,0.3625621890547263,0.21939942,0
VGlut-F-400477,1688379736,0.35571514063435067,0.0039602383,0
VGlut-F-400477,1405992303,0.43781094527363185,0.0029447398,0
VGlut-F-400477,1718011349,0.5515463917525774,0.025142444,0
fru-M-000089,1050024735,0.30560578661844484,0.004257521,0
fru-M-000089,5813082175,0.3333333333333333,0.13106473,0
fru-M-000089,1133925083,0.31609947643979064,0.0135016795,0
fru-M-000089,386280932,0.25514874141876426,0.0073537654,0
fru-M-000089,1111753990,0.3850594227504245,0.08818276,0
fru-M-000089,1143129698,0.3727205519960572,0.0024705306,0
fru-M-000089,1004700437,0.29801324503311255,0.059475575,0
fru-M-000089,640470684,0.3248443689869836,0.38345072,0
fru-M-000089,1198049989,0.31239388794567063,0.096192844,0
fru-M-000089,1008369709,0.35585738539898126,0.0031373086,0
Cha-F-500287,945237807,0.35277739866248137,0.0029277436,0
Cha-F-500287,1757612027,0.39589993050729655,0.26770642,0
Cha-F-500287,1566618339,0.3546340708649234,0.22203936,0
Cha-F-500287,670435003,0.43969766677620775,0.01773604,0
Cha-F-500287,1008292492,0.42582056892778974,0.8076566,1
Cha-F-500287,977045758,0.3590093936806148,0.114592336,0
Cha-F-500287,1193599901,0.45755091245702184,0.08411008,0
Cha-F-500287,5813057245,0.4007697859032955,0.0017235358,0
Cha-F-500287,5813047453,0.3741334327245621,0.0077824136,0
Cha-F-500287,1220873910,0.5205925925925924,0.88079417,1
fru-M-600102,5813045760,0.5665584415584415,0.32778728,0
fru-M-600102,1289574568,0.7099936748893106,0.5475589,1
fru-M-600102,916763916,0.5588552915766738,0.16511425,0
fru-M-600102,1698800347,0.568903173965448,0.4644172,0
fru-M-600102,912290165,0.6489149057681324,0.5721308,1
fru-M-600102,974027716,0.6795184926727148,0.47051677,0
fru-M-600102,1472672056,0.6477132262051916,0.35546666,0
fru-M-600102,1625537295,0.4006594036697247,0.13980496,0
fru-M-600102,2069194719,0.5568715083798882,0.3114034,0
fru-M-600102,1472675999,0.7038488952245189,0.43351844,0
5HT1A-M-100001,978358080,0.33284549445954426,0.8200164,1
5HT1A-M-100001,885253510,0.3806425376169175,0.86856806,1
5HT1A-M-100001,1009371416,0.38708849935870027,0.67762184,1
5HT1A-M-100001,1163894164,0.3566584463625154,0.8813207,1
5HT1A-M-100001,1008395737,0.3501694915254238,0.643271,1
5HT1A-M-100001,1351874277,0.39251170046801875,0.75777036,1
5HT1A-M-100001,915610256,0.3838127467569093,0.7757451,1
5HT1A-M-100001,977663849,0.5481554031994776,0.59593624,1
5HT1A-M-100001,1281963826,0.4508474576271186,0.95966715,1
5HT1A-M-100001,915943091,0.42873696407879486,0.3988807,0
Cha-F-200061,1913403687,0.26868437306979615,0.009586335,0
Cha-F-200061,5813013422,0.34564613246873543,0.32206434,0
Cha-F-200061,1386849677,0.38102766798418974,0.006371384,0
Cha-F-200061,1807005756,0.5280632411067193,0.5293459,1
Cha-F-200061,1911362050,0.5533596837944664,0.3335859,0
Cha-F-200061,1501452885,0.44312471448149826,0.13965675,0
Cha-F-200061,1873444554,0.525244299674267,0.5931849,1
Cha-F-200061,2000028737,0.5166798418972331,0.4701081,0
Cha-F-200061,1533481571,0.44991511035653653,0.3575815,0
Cha-F-200061,1406798421,0.3795921806538591,0.1350969,0
Gad1-F-200405,1998922583,0.6884160756501181,0.79481816,1
Gad1-F-200405,5812994062,0.6017505470459519,0.8273623,1
Gad1-F-200405,1906789614,0.4599534729145895,0.6703795,1
Gad1-F-200405,1750605638,0.45618556701030927,0.46719065,0
Gad1-F-200405,1594126040,0.44034440344403436,0.67393786,1
Gad1-F-200405,1817449059,0.5335051546391752,0.6885193,1
Gad1-F-200405,1597494148,0.44845360824742275,0.4728805,0
Gad1-F-200405,1687874335,0.5052537446903644,0.47208497,0
Gad1-F-200405,2031266973,0.5383022774327122,0.67578834,1
Gad1-F-200405,1849178917,0.5536082474226804,0.87332726,1
VGlut-F-500289,1698278105,0.5049180327868851,0.14424814,0
VGlut-F-500289,1605864500,0.4422202001819836,0.010117042,0
VGlut-F-500289,1574501116,0.34829488465396186,0.0369402,0
VGlut-F-500289,1703359176,0.4361290322580645,0.023660507,0
VGlut-F-500289,5812995240,0.4219536757301108,0.036614418,0
VGlut-F-500289,1639010352,0.32342201356285866,0.006647942,0
VGlut-F-500289,1671305698,0.3958333333333333,0.098422706,0
VGlut-F-500289,1480084042,0.2649462365591398,0.05356384,0
VGlut-F-500289,1639709544,0.4282029234737747,0.0113542555,0
VGlut-F-500289,5813060170,0.3564695801199657,0.04354911,0
VGlut-F-600183,1284675398,0.5679648720885834,0.16434616,0
VGlut-F-600183,512851433,0.4718045112781955,0.07035904,0
VGlut-F-600183,5813040779,0.5415332052103353,0.18527879,0
VGlut-F-600183,787421325,0.5368353619474696,0.6252463,1
VGlut-F-600183,1344724350,0.4894298526585522,0.2286154,0
VGlut-F-600183,5813022361,0.4753904831093351,0.16894415,0
VGlut-F-600183,5901214760,0.4930172966047405,0.5894964,1
VGlut-F-600183,946339109,0.5048348106365834,0.43700117,0
VGlut-F-600183,1006366928,0.4828850855745722,0.09603459,0
VGlut-F-600183,1467788947,0.4966047405509289,0.49605197,0
fru-F-200026,972633484,0.19761372110365402,0.038416117,0
fru-F-200026,922810839,0.2576740164288802,0.6101207,1
fru-F-200026,1070098366,0.2394039330646146,0.2636285,0
fru-F-200026,1070102614,0.20655998184088073,0.0015412758,0
fru-F-200026,1198749960,0.1928374655647383,0.00016180618,0
fru-F-200026,1322177047,0.23320727534665947,0.024499625,0
fru-F-200026,732496591,0.2562649540360157,0.13976015,0
fru-F-200026,1281963826,0.2868286828682868,0.054081324,0
fru-F-200026,676573560,0.26466049382716056,0.29823637,0
fru-F-200026,916633638,0.23220369374215521,0.1086092,0
fru-F-000138,1039771675,0.5280165005156411,0.42364457,0
fru-F-000138,1261423534,0.4392532221379833,0.731278,1
fru-F-000138,1261086756,0.4348659003831417,0.235948,0
fru-F-000138,1227617128,0.4825949367088608,0.52804244,1
fru-F-000138,1257283316,0.4355444305381727,0.46308228,0
fru-F-000138,1288668458,0.483425414364641,0.6473932,1
fru-F-000138,1192606191,0.4828183271177411,0.8525489,1
fru-F-000138,1261756007,0.47642883145249365,0.28834027,0
fru-F-000138,850182049,0.4533297673174646,0.76580626,1
fru-F-000138,1261419142,0.4159236804564907,0.5718354,1
fru-F-700283,1849235388,0.32858757062146887,0.18055114,0
fru-F-700283,1658040290,0.5045625335480407,0.46301174,0
fru-F-700283,1568561101,0.4516516516516517,0.6480782,1
fru-F-700283,5813055019,0.4452452452452453,0.5946723,1
fru-F-700283,1570565128,0.49489489489489474,0.6916931,1
fru-F-700283,1539189146,0.3626666666666667,0.2436717,0
fru-F-700283,1602626242,0.45045045045045035,0.46476746,0
fru-F-700283,1507139129,0.5048780487804878,0.76345456,1
fru-F-700283,1664027954,0.486986986986987,0.2095063,0
fru-F-700283,1630281172,0.37197197197197207,0.09816538,0
VGlut-F-400352,1784397838,0.5569526627218935,0.07064111,0
VGlut-F-400352,1560311044,0.44847605224963716,0.06618651,0
VGlut-F-400352,1500020535,0.5347222222222222,0.31106102,0
VGlut-F-400352,1817790281,0.4923076923076922,0.3592186,0
VGlut-F-400352,1872762224,0.620889748549323,0.63281363,1
VGlut-F-400352,1754370281,0.45737704918032784,0.4139252,0
VGlut-F-400352,1749944256,0.5822485207100593,0.69101495,1
VGlut-F-400352,1629880348,0.4970414201183432,0.53026587,1
VGlut-F-400352,1968872215,0.5695488721804511,0.48939282,0
VGlut-F-400352,1500024261,0.4381100266193434,0.049740687,0
fru-M-700108,571368849,0.555631868131868,0.67575455,1
fru-M-700108,510680957,0.48735955056179775,0.8023793,1
fru-M-700108,582027317,0.5143603133159269,0.5305962,1
fru-M-700108,887148641,0.5228758169934641,0.5071859,1
fru-M-700108,449681157,0.587388801674516,0.67010707,1
fru-M-700108,732357920,0.4679300291545189,0.4639379,0
fru-M-700108,450700075,0.5730337078651685,0.69752175,1
fru-M-700108,5813032640,0.46449900464499005,0.82307166,1
fru-M-700108,5813026780,0.5280678851174936,0.75419647,1
fru-M-700108,451424866,0.5943251533742332,0.8617549,1
VGlut-F-800317,850375847,0.35211965134706824,0.60494363,1
VGlut-F-800317,788648194,0.42515500442869775,0.71457565,1
VGlut-F-800317,1825085656,0.5551912568306012,0.666702,1
VGlut-F-800317,1827861966,0.5964285714285714,0.6934491,1
VGlut-F-800317,1700937093,0.4165001997602878,0.6086279,1
VGlut-F-800317,1756579280,0.42279411764705893,0.61764425,1
VGlut-F-800317,1857825571,0.40240680950983265,0.4322366,0
VGlut-F-800317,1793351401,0.40771349862258954,0.5198818,1
VGlut-F-800317,5813024710,0.4365469749139205,0.5176534,1
VGlut-F-800317,1858171399,0.41932397959183687,0.606858,1
Gad1-F-400869,5813001479,0.56,0.7845124,1
Gad1-F-400869,5812994890,0.5,0.14544904,0
Gad1-F-400869,2245634599,0.5966244725738397,0.64506125,1
Gad1-F-400869,1435950884,0.47509517766497456,0.64983356,1
Gad1-F-400869,2028339038,0.5940224159402242,0.7931469,1
Gad1-F-400869,2028670863,0.5392405063291139,0.80136395,1
Gad1-F-400869,1776308149,0.5392405063291139,0.85885364,1
Gad1-F-400869,1436667764,0.47653256704980834,0.29445317,0
Gad1-F-400869,1963869286,0.5174927113702624,0.63245887,1
Gad1-F-400869,2305628261,0.5381693198263386,0.33157837,0
Gad1-F-700091,1817452948,0.38970076548364646,0.45460886,0
Gad1-F-700091,1813028777,0.2977139819245082,0.39539766,0
Gad1-F-700091,2245501457,0.20207253886010362,0.28447747,0
Gad1-F-700091,1563372679,0.2156648451730419,0.15303706,0
Gad1-F-700091,1541213697,0.2981155390793945,0.44592685,0
Gad1-F-700091,1753371564,0.2487046632124352,0.35622197,0
Gad1-F-700091,1714791446,0.23336344474555856,0.38261244,0
Gad1-F-700091,1139848472,0.2948207171314741,0.36194637,0
Gad1-F-700091,1847806275,0.42,0.4498658,0
Gad1-F-700091,5813038918,0.23409893992932862,0.4410611,0
fru-M-200104,1749318240,0.3913846153846154,0.33990636,0
fru-M-200104,1807005756,0.3918769230769231,0.23285544,0
fru-M-200104,1284468417,0.39384615384615385,0.19671363,0
fru-M-200104,1344591038,0.4406153846153847,0.3621356,0
fru-M-200104,1622463042,0.44,0.26887238,0
fru-M-200104,5813078220,0.4829538461538463,0.17602903,0
fru-M-200104,1563440956,0.44746059544658495,0.23887506,0
fru-M-200104,1407248412,0.44184615384615383,0.19798106,0
fru-M-200104,1498413999,0.34116923076923084,0.49742174,0
fru-M-200104,1468976222,0.40713846153846156,0.1940378,0
fru-F-500256,1110985490,0.31185376661742986,0.6258588,1
fru-F-500256,5813067793,0.38354577056778677,0.46687785,0
fru-F-500256,754206396,0.3607411696583671,0.66566557,1
fru-F-500256,1004527700,0.3676212741087084,0.39612448,0
fru-F-500256,5812982877,0.31080459770114943,0.44824436,0
fru-F-500256,909717461,0.3168233713901948,0.5770189,1
fru-F-500256,5813094743,0.38580040187541864,0.5188965,1
fru-F-500256,847297956,0.3036391205458681,0.495453,0
fru-F-500256,1068958652,0.3290441176470588,0.6415482,1
fru-F-500256,722821616,0.39572192513368987,0.68160313,1
Cha-F-000111,516965856,0.25700483091787435,0.17139712,0
Cha-F-000111,1189891402,0.3173913043478261,0.3987006,0
Cha-F-000111,1138696627,0.39026402640264024,0.0024558755,0
Cha-F-000111,788794171,0.1686795491143317,0.24019828,0
Cha-F-000111,1035045015,0.20096618357487922,0.17050976,0
Cha-F-000111,788461444,0.2685990338164251,0.041452106,0
Cha-F-000111,1168660239,0.3182007496876302,0.013846526,0
Cha-F-000111,424193190,0.2101449275362319,0.1676379,0
Cha-F-000111,1066420480,0.3521739130434782,0.07138613,0
Cha-F-000111,5813012006,0.1646537842190016,0.35367352,0
VGlut-F-700418,2027997498,0.48603723404255317,0.15347666,0
VGlut-F-700418,1996625849,0.49255319148936166,0.20044412,0
VGlut-F-700418,1744266747,0.4800531914893617,0.2728777,0
VGlut-F-700418,1995956763,0.474468085106383,0.32870206,0
VGlut-F-700418,1806664990,0.47863247863247865,0.0912464,0
VGlut-F-700418,1995952560,0.5186170212765957,0.2794138,0
VGlut-F-700418,1965254114,0.4617021276595745,0.12915038,0
VGlut-F-700418,1996288833,0.28191489361702127,0.0149032,0
VGlut-F-700418,1965586672,0.34441489361702127,0.034451377,0
VGlut-F-700418,1965245797,0.49893617021276604,0.078384034,0
Gad1-F-800572,828463239,0.5804663440387153,0.888722,1
Gad1-F-800572,1074704960,0.6272224417226392,0.47396752,0
Gad1-F-800572,764330286,0.5918515823935976,0.5745229,1
Gad1-F-800572,5812986197,0.6305149479784012,0.7808477,1
Gad1-F-800572,797424771,0.6031871460555773,0.86456,1
Gad1-F-800572,484359937,0.5923470924977401,0.8052729,1
Gad1-F-800572,640539567,0.6143236074270557,0.78320634,1
Gad1-F-800572,1198844082,0.7817120622568088,0.9606969,1
Gad1-F-800572,1168543037,0.6097721585671012,0.6464323,1
Gad1-F-800572,1135112830,0.5834321085210061,0.7708451,1
fru-M-500017,5812994094,0.5280898876404494,0.46365973,0
fru-M-500017,1540518369,0.37920621225194134,0.1858449,0
fru-M-500017,1603957106,0.447191011235955,0.6516937,1
fru-M-500017,5812990678,0.4022878932316492,0.6092817,1
fru-M-500017,852738570,0.4226011994002997,0.33572716,0
fru-M-500017,5813062668,0.4297971918876755,0.4236203,0
fru-M-500017,5813054443,0.39782318969346964,0.31942952,0
fru-M-500017,2059611420,0.39812206572769954,0.06829136,0
fru-M-500017,1163384537,0.4157303370786517,0.5580926,1
fru-M-500017,1222332850,0.46966292134831455,0.28749052,0
Gad1-F-100044,819440815,0.3911958248241432,0.17262015,0
Gad1-F-100044,850181951,0.438551759306476,0.904832,1
Gad1-F-100044,881889906,0.4123394751535454,0.7385572,1
Gad1-F-100044,1198684596,0.39591836734693875,0.025881369,0
Gad1-F-100044,1009371535,0.4216152019002373,0.89460677,1
Gad1-F-100044,983767602,0.40807174887892367,0.9162315,1
Gad1-F-100044,1042116109,0.4537278106508873,0.90474445,1
Gad1-F-100044,977339225,0.3655793025871765,0.6651313,1
Gad1-F-100044,1351065769,0.3629922900604291,0.66047394,1
Gad1-F-100044,1198680122,0.31916480238627887,0.00833939,0
Gad1-F-400811,1378168833,0.3146189313805262,0.28592607,0
Gad1-F-400811,1818122205,0.44777611194402794,0.43069533,0
Gad1-F-400811,1875124235,0.6129266521423385,0.41716626,0
Gad1-F-400811,5812989161,0.24558303886925797,0.6066311,1
Gad1-F-400811,1838257401,0.35733549083063637,0.4169203,0
Gad1-F-400811,2059611420,0.14142966948501154,0.57606906,1
Gad1-F-400811,1748929680,0.25220367993153614,0.48330316,0
Gad1-F-400811,2246861609,0.16759306046825,0.7116764,1
Gad1-F-400811,1817448921,0.4938271604938272,0.38679647,0
Gad1-F-400811,2188590741,0.17631774313288792,0.38071433,0
Gad1-F-400743,2398215718,0.3130598774163131,0.21859871,0
Gad1-F-400743,2152021090,0.27624750499002,0.3815205,0
Gad1-F-400743,1967854158,0.33793347487615,0.5035338,1
Gad1-F-400743,1839366430,0.31275720164609055,0.49867803,0
Gad1-F-400743,1842427674,0.3291592128801431,0.40846053,0
Gad1-F-400743,5812998802,0.2525625256252562,0.27959874,0
Gad1-F-400743,1901427602,0.3793103448275862,0.34409314,0
Gad1-F-400743,5813000926,0.3832098765432098,0.41812834,0
Gad1-F-400743,2117895198,0.29947916666666663,0.13458446,0
Gad1-F-400743,1998176218,0.33904761904761904,0.2976026,0
VGlut-F-400770,2010582646,0.4392361111111111,0.8203017,1
VGlut-F-400770,5813034197,0.46043656207366995,0.8300889,1
VGlut-F-400770,1980229841,0.4118190212373038,0.9097143,1
VGlut-F-400770,1731631162,0.4376731301939058,0.87480515,1
VGlut-F-400770,1823713211,0.296398891966759,0.94749635,1
VGlut-F-400770,2041281083,0.47468354430379733,0.8800901,1
VGlut-F-400770,1761992915,0.42983028720626626,0.89503664,1
VGlut-F-400770,1666578327,0.36689549961861173,0.77141106,1
VGlut-F-400770,1916152641,0.531523642732049,0.78760743,1
VGlut-F-400770,1735378183,0.40789473684210525,0.7920676,1
fru-M-300199,487636204,0.3269185820023373,0.9295538,1
fru-M-300199,673405506,0.3077447195094254,0.050875816,0
fru-M-300199,859339195,0.3372611464968153,0.8163098,1
fru-M-300199,704487840,0.3514792899408285,0.88811034,1
fru-M-300199,547310321,0.3166862055490426,0.33034626,0
fru-M-300199,737491049,0.26501739466563584,0.01587044,0
fru-M-300199,517587356,0.2785232235013894,0.93595695,1
fru-M-300199,673741976,0.33405572755417956,0.013148988,0
fru-M-300199,296885362,0.34414850686037124,0.33374515,0
fru-M-300199,550750102,0.33308678500986194,0.00367264,0
VGlut-F-600765,880530613,0.6163073713490959,0.8744614,1
VGlut-F-600765,880875736,0.586295871559633,0.8207406,1
VGlut-F-600765,911129339,0.6590990667623834,0.7677634,1
VGlut-F-600765,910442752,0.6446129707112972,0.7854738,1
VGlut-F-600765,911565408,0.4513654851830332,0.7180593,1
VGlut-F-600765,941482720,0.5725925925925927,0.7914051,1
VGlut-F-600765,911578595,0.6339830675329787,0.74641514,1
VGlut-F-600765,911129204,0.6522117729014281,0.82266235,1
VGlut-F-600765,941810314,0.5814249363867684,0.767233,1
VGlut-F-600765,734581598,0.5826558265582656,0.74144536,1
Gad1-F-900140,1817449116,0.47809667673716005,0.40655053,0
Gad1-F-900140,1657525390,0.5261627906976745,0.35795152,0
Gad1-F-900140,5813038168,0.5472496473906912,0.4723696,0
Gad1-F-900140,1689989271,0.45901639344262296,0.46301594,0
Gad1-F-900140,1689994034,0.4622356495468278,0.52693987,1
Gad1-F-900140,2029573063,0.4848942598187311,0.6631871,1
Gad1-F-900140,1691600238,0.45816554809843396,0.6769553,1
Gad1-F-900140,1229158221,0.21148036253776437,0.49278402,0
Gad1-F-900140,1508118563,0.6095166163141993,0.51059663,1
Gad1-F-900140,1813054194,0.5045317220543806,0.5111638,1
TH-F-200030,299082033,0.5125052105043767,0.54214257,1
TH-F-200030,425104178,0.460004029820673,0.06427563,0
TH-F-200030,985813153,0.45414756148395163,0.39727983,0
TH-F-200030,514958793,0.48228428511879945,0.07743824,0
TH-F-200030,331774819,0.4437265527303041,0.0300128,0
TH-F-200030,330640044,0.45484581497797333,0.04365838,0
TH-F-200030,642702809,0.43674176776429807,0.029223934,0
TH-F-200030,734599550,0.42684305744007245,0.008964544,0
TH-F-200030,725701350,0.3573729210587959,0.12651859,0
TH-F-200030,610113424,0.3799223516361619,0.018463632,0
fru-M-100124,1076159832,0.5036413862380714,0.3752934,0
fru-M-100124,5813075196,0.5325068870523417,0.041950297,0
fru-M-100124,1668944259,0.5098927654432863,0.06823116,0
fru-M-100124,5813132949,0.5654301906233902,0.02163054,0
fru-M-100124,1666561406,0.45121130551816957,0.53476584,1
fru-M-100124,1670916819,0.45548996458087376,0.15834898,0
fru-M-100124,5813039309,0.5161747343565526,0.06006242,0
fru-M-100124,1702305987,0.45867768595041325,0.16043392,0
fru-M-100124,1857799548,0.5352617079889807,0.03854985,0
fru-M-100124,5813049870,0.4471258588905648,0.13148314,0
npf-M-300001,1038420643,0.26144067796610176,0.5342332,1
npf-M-300001,1787998190,0.2645502645502646,0.122554466,0
npf-M-300001,1344042108,0.3521186440677966,0.6513029,1
npf-M-300001,1344724350,0.32330508474576275,0.7291262,1
npf-M-300001,1006967204,0.3838276836158192,0.053829536,0
npf-M-300001,1783923422,0.3347457627118644,0.53977567,1
npf-M-300001,1842172271,0.3034957627118644,0.7343612,1
npf-M-300001,1375759120,0.336864406779661,0.7720067,1
npf-M-300001,1943147567,0.2796610169491525,0.33627564,0
npf-M-300001,1438515134,0.3432203389830508,0.048173543,0
Trh-M-600100,1414785595,0.4861325115562404,0.45558533,0
Trh-M-600100,1749318240,0.5272814294830886,0.4101796,0
