fc,em,similarity_score
TH-F-200037,422751191,0.18904078013864642
TH-F-200037,298603730,0.12102844853004399
TH-F-200037,330640044,0.18878533601187736
TH-F-200037,329970706,0.028067138633976724
TH-F-200037,298258399,0.024410813718939293
TH-F-200064,455141922,-0.17749804462942928
TH-F-200064,727968539,-0.1334478192402336
TH-F-200064,455483094,-0.0625397370757475
TH-F-200064,387568523,0.03613876136657034
TH-F-200064,5813055800,0.09232463006821548
TH-F-200064,328611004,0.15564822563665998
TH-F-200064,331662710,0.5106528329279262
TH-F-200064,5813049380,0.10239986229964172
TH-F-200064,329970706,-0.005883184105917632
TH-F-200064,361312808,0.3204082019776836
TH-F-200064,329646990,-0.050424028163294214
TH-F-200064,298258399,0.07615012756878395
TH-F-200081,727968539,-0.21607852581285655
TH-F-200081,455483094,-0.156136997753337
TH-F-200081,5812981000,-0.5914145099321307
TH-F-200081,328601956,-0.3391077621586902
TH-F-200081,387568523,0.017077082557121318
TH-F-200081,328611004,0.2377159274113956
TH-F-200081,331662710,0.48802398948266207
TH-F-200081,5813049380,0.16169591613070602
TH-F-200081,329970706,-0.0034856743748781405
TH-F-200081,361312808,0.3196707542145601
TH-F-200081,329646990,-0.04038044958837721
TH-F-200081,298258399,-0.0018520440284538902
TH-F-200096,5812981000,-0.5885002405527594
TH-F-200096,387568523,0.03857992515358286
TH-F-200096,5813055800,0.07366449915651735
TH-F-200096,331662710,0.48240424545998384
TH-F-200096,5813049380,0.15925977748946107
TH-F-200096,329970706,0.029445163355375503
TH-F-200096,5813020673,0.0823424486440234
TH-F-200096,298258399,-0.005545615793709222
TH-F-200106,1036504644,-0.5906485142812087
TH-F-200106,735091236,-0.5754452036198507
TH-F-200106,861228990,-0.6835379455778351
TH-F-200106,1352011957,-0.7023424026665105
TH-F-200106,1627030775,-0.32907579123716396
TH-F-200106,1134107162,-0.2777381584837446
TH-F-200106,707116522,-0.36241421790987705
TH-F-200106,5813055913,0.25326372298638256
TH-F-200106,1225640135,0.41005963602572204
TH-F-200106,884916323,-0.3113797809546005
TH-F-200106,727652372,-0.21359264104650555
TH-F-300037,328611004,0.2122455378533432
TH-F-300037,393063351,0.15700517750494486
TH-F-300037,361312808,0.3108948891106156
TH-F-300037,267551639,-0.13999387535140004
TH-F-300062,1446527869,-0.3022467076506387
TH-F-300062,1262360335,0.478163147445896
TH-F-300062,1666561406,0.4348503975160748
TH-F-300062,1168915489,0.4272606285710992
TH-F-300062,1693798741,0.208526489633185
TH-F-300062,5813060068,0.6188103760775737
TH-F-300062,1323407050,-0.024314558247800166
TH-F-300062,5813125985,0.061258051515015025
TH-F-300062,1508274233,-0.2744415990863411
TH-F-300062,5813061049,-0.2509698526246505
TH-F-300062,1254931072,-0.20569349067378312
TH-F-300062,1065284738,-0.12790043217021774
TH-F-300062,449975227,-0.2739042086378445
TH-F-300062,296859438,-0.586540726915272
TH-F-300062,5813011015,-0.5767977415854482
TH-F-300062,727285326,-0.5906324741069141
TH-F-300062,327928411,-0.5877623354788086
TH-F-300062,547918570,-0.5866415617171455
TH-F-300062,5813010120,-0.5935694280178615
TH-F-300062,669670654,0.22785798991213646
TH-F-300062,5813082239,0.24772396534611327
TH-F-300062,2212825480,-0.1454816285005809
TH-F-300078,1036504644,-0.557051367537214
TH-F-300078,735091236,-0.5760278500350057
TH-F-300078,860910626,-0.27444279464720284
TH-F-300078,861228990,-0.633886845083305
TH-F-300078,1352011957,-0.6651280404013823
TH-F-300078,862606783,-0.6400942273281102
TH-F-300078,1219634899,-0.6726012853490045
TH-F-300078,1564482110,-0.5896370010981336
TH-F-300078,5813049491,-0.38683055826487023
TH-F-300078,664787948,-0.23649561470219288
TH-F-300078,699652692,-0.3256449387477322
TH-F-300078,1036987921,-0.18745790482072697
TH-F-300078,674108632,-0.4761973303778367
TH-F-300078,5813021583,-0.36012416734769903
TH-F-300078,5813013091,-0.5108929009315435
TH-F-300078,5813077950,-0.5069059977452798
TH-F-300078,1543949467,-0.4859060087554978
TH-F-300078,857819555,-0.2910640747118303
TH-F-300078,1383767808,-0.7062343296577778
TH-F-300078,1104790425,-0.7029025325710766
TH-F-300078,1632016438,-0.31840006431956036
TH-F-300078,1134456668,-0.5102564295355231
TH-F-300078,1134729441,-0.5462912022198045
TH-F-300078,640194409,-0.6089513368914877
TH-F-300078,858453703,-0.6284176354142732
TH-F-300078,5812983831,-0.6003467241609771
TH-F-300078,735470654,-0.709263877326776
TH-F-300078,642629807,-0.6459336292748992
TH-F-300078,1107081827,-0.3075740553651131
TH-F-300078,1312061760,-0.54438095554915
TH-F-300078,828463239,-0.5522962960327849
TH-F-300078,609173201,-0.8044083593326113
TH-F-300078,641563387,-0.8041358464642699
TH-F-300078,1169169208,-0.7331377086199234
TH-F-300078,1223810337,-0.4694955233681091
TH-F-300078,1008595027,-0.560754142892232
TH-F-300078,1039970967,-0.5532690221558174
TH-F-300078,5812980494,-0.059329517011468234
TH-F-300078,479908320,-0.07210900873131867
TH-F-300078,1627030775,-0.22061490404164188
TH-F-300078,823058891,-0.13991403327215585
TH-F-300078,707190304,-0.07902438839654476
TH-F-300078,638148241,-0.34866577616979455
TH-F-300078,638829946,-0.3610941614476299
TH-F-300078,645449236,-0.6174364272911197
TH-F-300078,5813022257,-0.07403747835309234
TH-F-300078,1073069488,-0.48789598854889976
TH-F-300078,665820084,-0.3108073627384265
TH-F-300078,1134107162,-0.3616874604122297
TH-F-300078,915520244,-0.29226026887701645
TH-F-300078,1200619473,-0.19003574565959425
TH-F-300078,1155263986,-0.22895476154106487
TH-F-300078,5813078595,-0.31276475140775206
TH-F-300078,5813094811,-0.6431434310265348
TH-F-300078,670297553,-0.6407767124246883
TH-F-300078,667266529,-0.005066884272270219
TH-F-300078,981000564,-0.09600258088399144
TH-F-300078,579268807,-0.4471207179164511
TH-F-300078,5813055913,-0.3875341920900369
TH-F-300078,1224941044,-0.47686396045711715
TH-F-300078,1225640135,-0.5181133210165545
TH-F-300078,5813041180,-0.539539260072714
TH-F-300078,1220800405,-0.5144239301683149
TH-F-300078,793815358,-0.3044708758328126
TH-F-300078,5813056423,-0.161256978777272
TH-F-300078,1191315642,-0.12132464564247991
TH-F-300078,823913632,-0.3513579124428131
TH-F-300078,696233299,-0.12716404893126054
TH-F-300078,663799582,-0.14123945541306868
TH-F-300078,5813077562,-0.4437061728202151
TH-F-300078,789636635,-0.5016484933633212
TH-F-300078,676504624,-0.8259852388041236
TH-F-300078,1198132041,-0.7657341644608847
TH-F-300078,731690040,-0.5013302845337441
TH-F-300078,917643796,-0.22170673219078116
TH-F-300078,884916323,-0.16753369131557277
TH-F-300078,736860990,0.08547999243184048
TH-F-300078,576825965,0.17788611437743262
TH-F-300078,5813078494,-0.528800459256762
TH-F-300078,1005602221,-0.3361261842633284
TH-F-300078,915179102,-0.13605614838353344
TH-F-300078,735004751,-0.2752717975114397
TH-F-300078,1097637653,-0.44652157005720444
TH-F-300078,944146138,-0.27518694891850515
TH-F-300078,675490204,-0.2515331667730887
TH-F-300078,447872055,-0.024049917262618938
TH-F-300078,5813071348,0.39250419028101813
TH-F-300078,792040520,-0.06174879605450475
TH-F-300078,5813022591,-0.23788213676019843
TH-F-300078,727652372,-0.34137986957941685
TH-F-300078,1007402796,-0.3029855533241277
TH-F-300078,976351031,-0.28540248482111313
TH-F-300078,5813064485,-0.3253780896243701
TH-F-300078,1313248733,-0.22252090345446393
TH-F-300078,770585045,-0.5025150656916071
TH-F-300078,5813021112,-0.28236380219638807
TH-F-300078,1103102334,-0.49801286414646917
TH-F-300078,667241165,-0.1673886444099023
TH-F-300078,727260872,-0.2045025101813625
TH-F-300078,447599745,0.01473870391432412
TH-F-300078,924737391,-0.6835839423300546
TH-F-300078,672697926,-0.6815856767685655
TH-F-300078,5812980109,-0.6499823050295217
TH-F-300078,5812995098,-0.4454422678258117
TH-F-300078,739567785,-0.6124428656888584
TH-F-300078,645111897,-0.6857014434226437
TH-F-300078,1727979406,-0.43253537795988617
TH-F-300078,973423536,-0.48193645743929353
TH-F-300078,1097917776,-0.46766017135428406
TH-F-300078,5813061110,-0.4324465059942582
TH-F-300078,5813001027,-0.494324829430168
TH-F-300078,829141094,-0.4845938568543322
TH-F-300078,5813011660,-0.23822332371916544
TH-F-300078,822708945,-0.615851985721659
TH-M-000008,520617773,-0.12511878367824122
TH-M-000008,579268807,0.19448920357634064
TH-M-000008,5813055913,0.15957045711223203
TH-M-000008,581746661,0.01829426643184549
TH-M-000008,611693656,-0.05752179228364132
TH-M-000029,551341782,-0.07400690969241486
TH-M-000029,551004984,-0.09730063156060068
TH-M-000029,857235574,-0.15478942667976306
TH-M-000029,913810052,-0.1677515043832601
TH-M-000029,478591447,-0.20746264274115173
TH-M-000029,852763122,-0.3688545292543424
TH-M-000029,481035392,-0.37581231778228336
TH-M-000029,517169460,0.18851193308735573
TH-M-000029,5813105172,0.049814059124685
TH-M-000029,517850316,-0.3503873197071952
TH-M-000029,5813060774,-0.3213503899566014
TH-M-000029,1515418525,-0.30267499485202726
TH-M-000029,5812981978,-0.331858812946445
TH-M-000029,5812982397,-0.2926205848056811
TH-M-000029,736126563,-0.44360522259537793
TH-M-000029,846270628,-0.4453756699863848
TH-M-000029,784844112,-0.4497518030417695
TH-M-000029,5812980802,-0.4352746670857643
TH-M-000029,829568160,-0.45046807460608296
TH-M-000029,301314208,-0.45787832105311393
TH-M-000029,829572544,-0.44838670348998455
TH-M-000029,798537538,-0.450060860873428
TH-M-000029,5813087831,-0.44741289698198233
TH-M-000029,785888696,-0.4489915076191554
TH-M-000029,815926323,-0.47505353723251265
TH-M-000029,5813032946,-0.44165673068407535
TH-M-000029,891642281,-0.4475502266620341
TH-M-000029,1047157958,-0.42286963678925565
TH-M-000029,847254513,-0.4530427317010171
TH-M-000029,332685594,-0.44430101910427183
TH-M-000029,332349228,-0.4441012810318603
TH-M-000029,816219622,-0.4505622733104975
TH-M-000029,5813021292,-0.44436600016920325
TH-M-000029,816219675,-0.4445195524079593
TH-M-000029,332003372,-0.4445131043864022
TH-M-000029,784882707,-0.43501781413657564
TH-M-000029,847595624,-0.4461937779841934
TH-M-000029,693116396,-0.4400561616745204
TH-M-000029,798537580,-0.44892207043378773
TH-M-000029,5813021135,-0.4378445832007765
TH-M-000029,847254566,-0.4499661974741744
TH-M-000029,816254592,-0.41808097904980956
TH-M-000029,818637585,-0.4342805112963141
TH-M-000029,847250148,-0.4367478259313349
TH-M-000029,5812980569,-0.4168171324019143
TH-M-000029,5812980803,-0.4355119824681284
TH-M-000029,877974490,-0.4537626300906314
TH-M-000029,332003730,-0.45823726918344077
TH-M-000029,661076014,-0.43430990275301057
TH-M-000029,537945877,-0.40691673606011847
TH-M-000029,922677093,-0.4403559101583809
TH-M-000029,784844007,-0.43072862218417185
TH-M-000029,769721865,-0.4521119213417945
TH-M-000029,785232629,-0.4406415733162316
TH-M-000029,753489892,-0.4425386929677512
TH-M-000029,848287126,-0.44656425278081885
TH-M-000029,754879354,-0.45837359314186055
TH-M-000029,846611908,-0.4500206191948153
TH-M-000029,332003899,-0.44866352396677867
TH-M-000029,816263443,-0.4540091198289444
TH-M-000029,662103124,-0.4363893057876281
TH-M-000029,5812983302,-0.45057826459782085
TH-M-000029,5813022042,-0.41797741159805735
TH-M-000029,5813021447,-0.4396202200646114
TH-M-000029,1047153433,-0.44971689794373165
TH-M-000029,5812981965,-0.4407783432043295
TH-M-000029,5812982204,-0.44177323381522926
TH-M-000029,5812983166,-0.43353281036337726
TH-M-000029,848662421,-0.449292099101169
TH-M-000029,5813021446,-0.43906171270332217
TH-M-000029,798196461,-0.4313614514679699
TH-M-000029,5812980799,-0.45153755740657003
TH-M-000029,923013923,-0.4398884096794256
TH-M-000029,753852396,-0.46166752101407926
TH-M-000029,5812980600,-0.4355405968348832
TH-M-000029,816219578,-0.44557956996893666
TH-M-000029,846616006,-0.4362469640497111
TH-M-000029,5813021989,-0.454510149709731
TH-M-000029,5812982520,-0.4253974366243725
TH-M-000029,1016122913,-0.4441325828591943
TH-M-000029,735785639,-0.44147212812410486
TH-M-000029,363379387,-0.45083702924914415
TH-M-000029,767502639,-0.45437069193352897
TH-M-000029,5813021999,-0.4330034745033097
TH-M-000029,5901202076,-0.4307871638956033
TH-M-000029,1451341240,-0.421472647985684
TH-M-000029,364066029,-0.44758742374951205
TH-M-000029,798533259,-0.46512274873725346
TH-M-000029,736126668,-0.44044707411993045
TH-M-000029,972080542,-0.43159444671462927
TH-M-000029,5812983298,-0.46418332575701443
TH-M-000029,363724996,-0.43869004336880135
TH-M-000029,364070309,-0.45326169667925276
TH-M-000029,877987539,-0.4497982218481704
TH-M-000029,301318641,-0.4471843889920472
TH-M-000029,5813021017,-0.4636396700682149
TH-M-000029,1046816660,-0.4378622287146069
TH-M-000029,5812983319,-0.44456416732460124
TH-M-000029,5812981654,-0.4343963028304145
TH-M-000029,848316930,-0.4393825766329647
TH-M-000029,755173189,-0.4396585108752211
TH-M-000029,5813096281,-0.42160062887824906
TH-M-000029,5812981109,-0.41681031992716466
TH-M-000029,5813033259,-0.4227945278141284
TH-M-000029,878333234,-0.4445844338362497
TH-M-000029,5812983309,-0.42768685311499754
TH-M-000029,939729706,-0.4399101907706297
TH-M-000029,754538763,-0.44644573167373663
TH-M-000029,394759626,-0.45080596125470546
TH-M-000029,1016123127,-0.4389339033885157
TH-M-000029,815926346,-0.4544474135940956
TH-M-000029,394755645,-0.46365376300367805
TH-M-000029,394755632,-0.44228134879717795
TH-M-000029,705091939,-0.44834458235765784
TH-M-000029,954053251,-0.41571735617818906
TH-M-000029,5813027747,-0.43187871032216524
TH-M-000029,660730340,-0.4644142089473302
TH-M-000029,693453332,-0.4143253635430343
TH-M-000029,753489951,-0.4248939461745707
TH-M-000029,5812983133,-0.4389896737657355
TH-M-000029,5812980965,-0.45124000803868636
TH-M-000029,1077851551,-0.44477934484148884
TH-M-000029,724134138,-0.41745273061277394
TH-M-000029,549917317,-0.4126502482043469
TH-M-000029,611309194,-0.42469338844862464
TH-M-000029,5812981042,-0.4246230512696808
TH-M-000029,5813021647,-0.3836838226147309
TH-M-000029,705091521,-0.4311112973175931
TH-M-000029,5812982761,-0.39913579335775257
TH-M-000029,5812980212,-0.4189694235871667
TH-M-000029,394755376,-0.44630477662175405
TH-M-000029,756585129,-0.4212367191509338
TH-M-000029,5813021019,-0.4085539426396622
TH-M-000029,847254536,-0.4089521372874163
TH-M-000029,5812982389,-0.42702635023092966
TH-M-000029,755177787,-0.4007479163020206
TH-M-000029,5813020274,-0.3765105618555183
TH-M-000029,786221078,-0.4188927106731192
TH-M-000029,1162063500,-0.3886438042883003
TH-M-000029,5812981127,-0.4288626013546267
TH-M-000029,5813058069,-0.38236365100835235
TH-M-000029,5812980395,-0.3958089013142442
TH-M-000029,332003895,-0.43922454997189886
TH-M-000029,5813067761,-0.40364736144343066
TH-M-000029,1016459595,-0.3904083346844905
TH-M-000029,1047157746,-0.42188333440774056
TH-M-000029,693099064,-0.4143113560324854
TH-M-000029,5813022054,-0.3925036223791513
TH-M-000029,569313277,-0.41936227393474873
TH-M-000029,363038831,-0.4160408197765044
TH-M-000029,5812983206,-0.419150319757229
TH-M-000029,1420651734,-0.38945493820311045
TH-M-000029,5812983131,-0.43861116070072
TH-M-000029,5813056110,-0.3952243915462533
TH-M-000029,632013356,-0.4215727472764028
TH-M-000029,674398014,-0.41914641555017057
TH-M-000029,693785633,-0.4244286912555413
TH-M-000029,5812981669,-0.4442567527771088
TH-M-000029,332008082,-0.41237491180342645
TH-M-000029,5813057213,-0.4431597204172331
TH-M-000029,985429128,-0.4302293570418919
TH-M-000029,5813032759,-0.4526367398360455
TH-M-000029,333039671,-0.4303153235721147
TH-M-000029,630381662,-0.4078461296186312
TH-M-000029,767161677,-0.44746090879384953
TH-M-000029,661408094,-0.41872772856515317
TH-M-000029,363034174,-0.4263900576763747
TH-M-000029,425104113,-0.4070614957238903
TH-M-000029,5813021277,-0.45971085166033254
TH-M-000029,5812982211,-0.4088280242814653
TH-M-000029,5813022175,-0.38739022234779785
TH-M-000029,847254581,-0.4102122714622199
TH-M-000029,332353566,-0.39134764029532115
TH-M-000029,5812983023,-0.4379235790300215
TH-M-000029,829015629,-0.3765500984264578
TH-M-000029,5813090605,-0.43985732429543845
TH-M-000029,538282782,-0.43648335957751777
TH-M-000029,5813021441,-0.4262643798326934
TH-M-000029,5812980207,-0.4128041593225385
TH-M-000029,704750842,-0.4297944694859343
TH-M-000029,785198372,-0.39254782510232006
TH-M-000029,984405805,-0.3710855967694034
TH-M-000029,5812981039,-0.4339690241018013
TH-M-000029,5812981690,-0.3993149322817853
TH-M-000029,631396453,-0.3751555223877938
TH-M-000029,568635279,-0.4239471681749113
TH-M-000029,5812981619,-0.4221588382171982
TH-M-000029,5813021312,-0.40879539784897245
TH-M-000029,5812980414,-0.4322400654803698
TH-M-000029,674056647,-0.45706654558458026
TH-M-000029,5813032694,-0.3929887269719091
TH-M-000029,5813099783,-0.416776058899736
TH-M-000029,363034211,-0.39684958889451527
TH-M-000029,5813056395,-0.4367860992939844
TH-M-000029,5813080343,-0.36717566964762544
TH-M-000029,5813090861,-0.3943372323720015
TH-M-000029,5812981950,-0.42059382929388556
TH-M-000029,364061776,-0.41900883369758907
TH-M-000029,363384090,-0.4397009803222012
TH-M-000029,5812980624,-0.4045364279910682
TH-M-000029,569943419,-0.40377181204938206
TH-M-000029,5813089804,-0.42737213999122076
TH-M-000029,860266309,-0.396648266830806
TH-M-000029,5812983038,-0.42772751485279825
TH-M-000029,908340253,-0.40850191384838164
TH-M-000029,362701895,-0.4174213168779385
TH-M-000029,5812980438,-0.451856703770141
TH-M-000029,364070517,-0.4109915278488073
TH-M-000029,910412830,-0.3971624606070082
TH-M-000029,363371001,-0.4127713704442792
TH-M-000029,1421666260,-0.4062688053291505
TH-M-000029,785525736,-0.39385729965325517
TH-M-000029,5812980561,-0.3679456713635604
TH-M-000029,569317846,-0.3982722568142916
TH-M-000029,394077610,-0.4688453687161753
TH-M-000029,1109223365,-0.4105172738693306
TH-M-000029,5813067836,-0.4098101585781439
TH-M-000029,507592981,-0.4335399932315138
TH-M-000029,539249493,-0.4160903524741035
TH-M-000029,756567539,-0.4427246783518814
TH-M-000029,691760950,-0.41220578654028006
TH-M-000029,5813020830,-0.4119011359006166
TH-M-000029,5813021311,-0.3901684569305507
TH-M-000029,5813067736,-0.3904258413173052
TH-M-000029,394764082,-0.36359477382673994
TH-M-000029,5812981390,-0.43860860787453776
TH-M-000029,5813021319,-0.4246269142129261
TH-M-000029,5812980787,-0.4227995590841339
TH-M-000029,569002579,-0.41852716466720363
TH-M-000029,662728826,-0.37379637214920375
TH-M-000029,5812982470,-0.39287314195518347
TH-M-000029,785189156,-0.39838170345929186
TH-M-000029,954053261,-0.42135313135457764
TH-M-000029,5812983106,-0.4174277795095416
TH-M-000029,5812982192,-0.37451566205408
TH-M-000029,5813021314,-0.4265778982845916
TH-M-000029,538908474,-0.4513489000635664
TH-M-000029,425104216,-0.40195803865866536
TH-M-000029,5813065308,-0.39341846557209986
TH-M-000029,704750766,-0.4152619234197924
TH-M-000029,5813050818,-0.41978397982768983
TH-M-000029,1390618359,-0.4254012809558378
TH-M-000029,5812983028,-0.39211292394632485
TH-M-000029,612669205,-0.43182135776563957
TH-M-000029,5812980611,-0.3969007624338708
TH-M-000029,5812982374,-0.3969988406147266
TH-M-000029,1109568528,-0.3783601948739213
TH-M-000029,923359312,-0.454432033550655
TH-M-000029,1359212271,-0.38453164002983714
TH-M-000029,362701875,-0.43762712384295493
TH-M-000029,735785741,-0.3930677584940704
TH-M-000029,332340127,-0.3630556740877806
TH-M-000029,910063307,-0.42806566650284766
TH-M-000029,1233703950,-0.4486056558208031
TH-M-000029,5813021464,-0.39597208783254606
TH-M-000029,5812980618,-0.3814147946766454
TH-M-000029,5812981971,-0.4104626962807913
TH-M-000029,487501700,-0.40234334666480065
TH-M-000029,5812981670,-0.3831055211122441
TH-M-000029,735785541,-0.41958210271681945
TH-M-000029,5812982490,-0.39000840461319003
TH-M-000029,5813021303,-0.390767730674706
TH-M-000029,705774051,-0.4593301163168022
TH-M-000029,455793621,-0.3788298043756304
TH-M-000029,5813020831,-0.38997200807918575
TH-M-000029,693841929,-0.44836203579283823
TH-M-000029,362689128,-0.4082082496492903
TH-M-000029,425431837,-0.4357514210648259
TH-M-000029,331662717,-0.39984208437739116
TH-M-000029,519573099,-0.38200132237507106
TH-M-000029,5813091211,-0.4320130925807012
TH-M-000029,331999213,-0.39524859483484626
TH-M-000029,363047222,-0.39122564931031695
TH-M-000029,394768379,-0.3611090831184143
TH-M-000029,5812981679,-0.3854157700725522
TH-M-000029,603422422,-0.3913681254864759
TH-M-000029,362701764,-0.3889184253234647
TH-M-000029,5813054342,-0.3945694534846518
TH-M-000029,5813056355,-0.4147125343764444
TH-M-000029,488188560,-0.37804350105181245
TH-M-000029,5813022212,-0.3719782727021514
TH-M-000029,5812981106,-0.4066602199388421
TH-M-000029,5812981607,-0.39059918902802004
TH-M-000029,424754530,-0.3566645344250301
TH-M-000029,5812980944,-0.4144874409065063
TH-M-000029,5812983268,-0.3720315676097062
TH-M-000029,662789529,-0.3892718556599653
TH-M-000029,5812981676,-0.40075417104654293
TH-M-000029,5813077616,-0.39962368275383925
TH-M-000029,1078534115,-0.39168349719799084
TH-M-000029,519218919,-0.3875073274811379
TH-M-000029,692110379,-0.35061988546059647
TH-M-000029,5812981944,-0.39196432046209456
TH-M-000029,5812981086,-0.4277169854264227
TH-M-000029,425112506,-0.37670202783176193
TH-M-000029,815922095,-0.37843697408304505
TH-M-000029,426464004,-0.44574802189049434
TH-M-000029,550271272,-0.3704838866976063
TH-M-000029,785573850,-0.4200750153519902
TH-M-000029,5812980398,-0.3715976341399571
TH-M-000029,425768822,-0.4251539614735862
TH-M-000029,426139965,-0.3614343907528465
TH-M-000029,5813019763,-0.37869734962328244
TH-M-000029,394081878,-0.3649062897141318
TH-M-000029,488184014,-0.4048417204884264
TH-M-000029,519232054,-0.39625546365957554
TH-M-000029,5813035558,-0.39640362423983344
TH-M-000029,642680823,-0.3977928536698428
TH-M-000029,643703819,-0.45019620811086813
TH-M-000029,5813057187,-0.44947282268295413
TH-M-000029,5812983303,-0.40630596885472564
TH-M-000029,786929029,-0.3752599259040582
TH-M-000029,5813109913,-0.4462803988341941
TH-M-000029,426477089,-0.4305638573253768
TH-M-000029,5813110152,-0.4450372037789469
TH-M-000029,5812982471,-0.4327595573019629
TH-M-000029,5813098738,-0.4257507611500026
TH-M-000029,846620223,-0.4073339860213958
TH-M-000029,394060620,-0.3892171020150077
TH-M-000029,5812981618,-0.3730671290214168
TH-M-000029,611304789,-0.39841638460166817
TH-M-000029,5812980179,-0.3914653106297865
TH-M-000029,5812980351,-0.43397759523408397
TH-M-000029,1078534091,-0.4427422399097631
TH-M-000029,487847296,-0.416061041327486
TH-M-000029,456134692,-0.41652921673771354
TH-M-000029,5812981943,-0.40402169362608314
TH-M-000029,518873604,-0.39885891515050986
TH-M-000029,581633934,-0.3808721486765468
TH-M-000029,5812980408,-0.3870574619791621
TH-M-000029,519905418,-0.3871882866584798
TH-M-000029,393387426,-0.44735583783968697
TH-M-000029,5813063229,-0.3697007511177562
TH-M-000029,393383025,-0.4068776980032719
TH-M-000029,5813021304,-0.3850658659111874
TH-M-000029,5813021386,-0.4253230865890464
TH-M-000029,5812981136,-0.41562827885791825
TH-M-000029,394060556,-0.4154390555177222
TH-M-000029,569615641,-0.40932007371851514
TH-M-000029,394427392,-0.4011682849093765
TH-M-000029,631059587,-0.42268367724075123
TH-M-000029,736813212,-0.38395576797998343
TH-M-000029,425768768,-0.4440014437148686
TH-M-000029,600667501,-0.4185623780643775
TH-M-000029,1140603698,-0.3864169254549852
TH-M-000029,1078875017,-0.35483008072030164
TH-M-000029,953029783,-0.3918223434930017
TH-M-000029,847293869,-0.37359697551469745
TH-M-000029,5813088058,-0.41767696778879687
TH-M-000029,5812983454,-0.42391746172866696
TH-M-000029,631051012,-0.3933121461963365
TH-M-000029,630722830,-0.39544684865499924
TH-M-000029,5813067779,-0.3785880051649913
TH-M-000029,1204124281,-0.5405244803307656
TH-M-000029,1237814053,-0.6331364438828169
TH-M-000029,1203769621,-0.6178348981227146
TH-M-000029,631741308,-0.6373607753900948
TH-M-000029,5813077575,-0.5592660073940376
TH-M-000029,1354411526,-0.6591475631251266
TH-M-000029,5812982020,-0.6268755393700697
TH-M-000029,631400288,-0.5376832620263314
TH-M-000029,416189410,-0.49499827066963736
TH-M-000029,508599211,-0.5100318947142075
TH-M-000029,5812980638,-0.5471104142342939
TH-M-000029,508599276,-0.5099318321287596
TH-M-000029,5813019982,-0.5148165424746695
TH-M-000029,5813053886,-0.5190805235739359
TH-M-000029,539975118,-0.5304621552931109
TH-M-000029,600702483,-0.5091422481927426
TH-M-000029,415848228,-0.511803160448751
TH-M-000029,570327880,-0.5509908866866279
TH-M-000029,416189500,-0.5012589784046471
TH-M-000029,447219992,-0.5747550101097262
TH-M-000029,5813077611,-0.5511270230632275
TH-M-000029,415511327,-0.538572859064915
TH-M-000029,415852518,-0.5600593703691381
TH-M-000029,5813057869,-0.5440516879798197
TH-M-000029,5812980796,-0.5386935971243806
TH-M-000029,5813062631,-0.5723650043957387
TH-M-000029,385132611,-0.4814244998694771
TH-M-000029,415835178,-0.5360767272383962
TH-M-000029,415835070,-0.5199238285459892
TH-M-000029,385158577,-0.5464975148919101
TH-M-000029,508949033,-0.5385824883187872
TH-M-000029,416508862,-0.5209835152300547
TH-M-000029,477909679,-0.5391376136646943
TH-M-000029,478250482,-0.48440358385276155
TH-M-000029,477909698,-0.5590857385200786
TH-M-000029,631400622,-0.5274083963451095
TH-M-000029,354779890,-0.49296598075260356
TH-M-000029,508940291,-0.5742902279613947
TH-M-000029,508599271,-0.5584239372564238
TH-M-000029,600702348,-0.5214850550341967
TH-M-000029,354775482,-0.5084527091582666
TH-M-000029,632069728,-0.5318833346534559
TH-M-000029,538602138,-0.5752066424661464
TH-M-000029,416837168,-0.5181546345527007
TH-M-000029,5812980813,-0.5284836450175902
TH-M-000029,415494049,-0.5028059274046977
TH-M-000029,446848967,-0.5065144437575518
TH-M-000029,1141972158,-0.5028378421839784
TH-M-000029,630722941,-0.5194844329815014
TH-M-000029,662806818,-0.49300674956248897
TH-M-000029,5813069096,-0.5129172905416686
TH-M-000029,5812981706,-0.5327440424078322
TH-M-000029,5812981467,-0.5151726027966556
TH-M-000029,5813020132,-0.5291471838523564
TH-M-000029,5813041206,-0.5534222675033373
TH-M-000029,5813027460,-0.6178561568782287
TH-M-000029,1068272038,-0.5239566761548202
TH-M-000029,538951958,-0.6252183145450132
TH-M-000029,1224137476,-0.5480009911959745
TH-M-000029,1036559440,-0.5461243805835044
TH-M-000029,539949536,-0.5154227673584404
TH-M-000029,1068617431,-0.539801211489587
TH-M-000029,1036559490,-0.510465774964519
TH-M-000029,1068276312,-0.5154203037144762
TH-M-000029,5812981038,-0.5183179206065202
TH-M-000029,5813021380,-0.5135385640726384
TH-M-000029,5813019801,-0.5877769378226257
TH-M-000029,600684832,-0.5775816363797939
TH-M-000029,5813084692,-0.532927941617016
TH-M-000029,477900959,-0.5177637662217355
TH-M-000029,477909602,-0.5565608046300036
TH-M-000029,631733127,-0.549263783366479
TH-M-000029,447224575,-0.5008017205122202
TH-M-000029,5812982168,-0.6618619933738616
TH-M-000029,570336412,-0.579383841349472
TH-M-000029,631737164,-0.5384587309861729
TH-M-000029,5812982403,-0.5356402936356416
TH-M-000029,569999973,-0.589010707461305
TH-M-000029,569650323,-0.5492180156414886
TH-M-000029,631400693,-0.49991838248165543
