fc_id,em_id,nblast_official
Trh-F-600066,5HT1A-F-700012,-0.1969407674870366
Trh-F-600066,Cha-F-200058,-0.39386965694474463
Trh-F-600066,Cha-F-300158,-0.3478426367202604
Trh-F-600066,Cha-F-300205,-0.2764574099765777
Trh-F-600066,Gad1-F-000355,-0.32718050334414145
Trh-F-600066,Gad1-F-000361,-0.10335425953105443
Trh-F-600066,Gad1-F-000394,-0.14572285033269075
Trh-F-600066,Gad1-F-000492,-0.09539708469204611
Trh-F-600066,Gad1-F-100350,-0.4134526713225166
Trh-F-600066,Gad1-F-100497,-0.291473744076262
Trh-F-600066,Gad1-F-100601,-0.20428715809489775
Trh-F-600066,Gad1-F-200281,-0.3139074514069416
Trh-F-600066,Gad1-F-200344,-0.15384963946138275
Trh-F-600066,Gad1-F-200461,-0.13516418440373446
Trh-F-600066,Gad1-F-200479,-0.15544642343866125
Trh-F-600066,Gad1-F-200614,-0.24447854958830378
Trh-F-600066,Gad1-F-300048,-0.31226856420548843
Trh-F-600066,Gad1-F-300137,-0.117370298351961
Trh-F-600066,Gad1-F-300223,-0.16313811602366013
Trh-F-600066,Gad1-F-300276,-0.13045860353900515
Trh-F-600066,Gad1-F-400291,-0.3218984980254739
Trh-F-600066,Gad1-F-400417,-0.2603205948659883
Trh-F-600066,Gad1-F-400645,-0.40842060514092937
Trh-F-600066,Gad1-F-400667,-0.3619528271183208
Trh-F-600066,Gad1-F-400824,-0.11354433754713353
Trh-F-600066,Gad1-F-500141,-0.14685471367501277
Trh-F-600066,Gad1-F-500358,-0.15581849361039876
Trh-F-600066,Gad1-F-500382,-0.2666916187051867
Trh-F-600066,Gad1-F-500596,-0.4997512115403896
Trh-F-600066,Gad1-F-500697,-0.18614342748281942
Trh-F-600066,Gad1-F-600299,-0.19648139041344462
Trh-F-600066,Gad1-F-600475,-0.047962612778765526
Trh-F-600066,Gad1-F-600662,-0.2742872225477167
Trh-F-600066,Gad1-F-600684,-0.34528762022995196
Trh-F-600066,Gad1-F-700105,-0.30472438701361615
Trh-F-600066,Gad1-F-700252,-0.2200878771737304
Trh-F-600066,Gad1-F-700276,-0.22768287552853803
Trh-F-600066,Gad1-F-700488,-0.11480845988724024
Trh-F-600066,Gad1-F-800183,-0.388939517927393
Trh-F-600066,Gad1-F-800493,-0.2317421797334448
Trh-F-600066,Gad1-F-800638,-0.15937101487211197
Trh-F-600066,Gad1-F-900200,-0.2136254785685718
Trh-F-600066,Gad1-F-900485,-0.1631224060323897
Trh-F-600066,fru-F-400442,-0.16679521834252004
Trh-F-600066,fru-F-400547,-0.08127581478759845
Trh-F-600066,fru-F-500420,-0.1660644941257113
Trh-F-600066,fru-F-500439,0.11609341999481837
Trh-F-600066,fru-F-500442,-0.054849551138428695
Trh-F-600066,fru-F-500512,-0.06637384761819451
Trh-F-600066,fru-F-600263,-0.26458147322289216
Trh-F-600066,fru-F-700165,-0.23940407998098773
Trh-F-600066,fru-F-800076,-0.2505653980752837
Trh-F-600066,Gad1-F-000185,-0.25615652284752355
Trh-F-600066,Gad1-F-000550,-0.31025302449788206
Trh-F-600066,Gad1-F-000619,-0.4604281389869722
Trh-F-600066,Gad1-F-100061,-0.1867132631030484
Trh-F-600066,Gad1-F-200064,-0.6308424298649026
Trh-F-600066,Gad1-F-300166,0.2274264326743755
Trh-F-600066,Gad1-F-300249,-0.1426501994456044
Trh-F-600066,Gad1-F-300563,0.23123833260367682
Trh-F-600066,Gad1-F-300664,0.29288032967239297
Trh-F-600066,Gad1-F-400129,-0.3120108726759606
Trh-F-600066,Gad1-F-400314,0.012674107081271278
Trh-F-600066,Gad1-F-400339,0.2650451938121713
Trh-F-600066,Gad1-F-500088,-0.40543203548591233
Trh-F-600066,Gad1-F-500568,0.13309289991076206
Trh-F-600066,Gad1-F-500838,-0.2683378806687203
Trh-F-600066,Gad1-F-700193,0.2452990036861153
Trh-F-600066,Gad1-F-700238,0.3029413426974177
Trh-F-600066,Gad1-F-700616,-0.4126060614809336
Trh-F-600066,Gad1-F-900093,-0.4466837583939825
Trh-F-600066,Trh-F-000032,0.0781441115566717
Trh-F-600066,Trh-F-300080,0.2120962556328902
Trh-F-600066,Trh-F-400000,-0.08592178162208614
Trh-F-600066,Trh-F-400014,-0.17749526518554049
Trh-F-600066,Trh-F-400030,-0.0719499894343596
Trh-F-600066,Trh-F-500004,0.1996835155232319
Trh-F-600066,Trh-F-500049,0.16029179934551077
Trh-F-600066,Trh-F-500061,0.18239328628575574
Trh-F-600066,Trh-F-500199,0.1605081792873567
Trh-F-600066,Trh-F-500211,0.004960240959243294
Trh-F-600066,Trh-F-500220,0.020166782800140642
Trh-F-600066,Trh-F-600007,0.18480157145700798
Trh-F-600066,Trh-F-600066,0.9999999999999998
Trh-F-600066,Trh-F-600072,0.19590436479645496
Trh-F-600066,Trh-F-600092,0.10168791332407172
Trh-F-600066,Trh-F-600108,0.23542518692416103
Trh-F-600066,Trh-F-700019,0.14023301873458932
Trh-F-600066,Trh-F-700021,0.021057407419238776
Trh-F-600066,Trh-F-800002,0.27474544863027506
Trh-F-600066,Trh-F-900031,0.14325188581198345
Trh-F-600066,VGlut-F-000563,-0.3420476025425106
Trh-F-600066,VGlut-F-100370,-0.3785814518821449
Trh-F-600066,VGlut-F-100376,-0.19558822317320204
Trh-F-600066,VGlut-F-200559,-0.0770270537055353
Trh-F-600066,VGlut-F-200571,0.024128969530656758
Trh-F-600066,VGlut-F-200574,-0.4677417572869379
Trh-F-600066,VGlut-F-300627,0.03117104201141827
Trh-F-600066,VGlut-F-300636,0.09864723852749863
Trh-F-600066,VGlut-F-400096,-0.12050157637319237
Trh-F-600066,VGlut-F-400151,-0.07541770659810113
Trh-F-600066,VGlut-F-400167,0.11954527125735186
Trh-F-600066,VGlut-F-400178,0.17928459527994062
Trh-F-600066,VGlut-F-400225,0.18922708331755106
Trh-F-600066,VGlut-F-400263,0.12118320825908668
Trh-F-600066,VGlut-F-400434,-0.2994969902909235
Trh-F-600066,VGlut-F-500039,-0.030547924785529472
Trh-F-600066,VGlut-F-500092,0.10447008440834316
Trh-F-600066,VGlut-F-500114,0.19368702980479532
Trh-F-600066,VGlut-F-500300,0.02724032131979433
Trh-F-600066,VGlut-F-500357,-0.3170464134580152
Trh-F-600066,VGlut-F-500551,0.04719730673862451
Trh-F-600066,VGlut-F-500721,-0.02331885095639428
Trh-F-600066,VGlut-F-500761,0.20971524234423505
Trh-F-600066,VGlut-F-500787,0.08463477594639768
Trh-F-600066,VGlut-F-500809,-0.027029212236679638
Trh-F-600066,VGlut-F-600023,0.13944137728530745
Trh-F-600066,VGlut-F-600107,-0.2571057417624985
Trh-F-600066,VGlut-F-600316,-0.16790283641456477
Trh-F-600066,VGlut-F-600366,-0.26498965820640874
Trh-F-600066,VGlut-F-600450,-0.6162968240626052
Trh-F-600066,VGlut-F-600452,-0.17453012255647365
Trh-F-600066,VGlut-F-600553,0.14943421969201992
Trh-F-600066,VGlut-F-600556,0.10581975183712498
Trh-F-600066,VGlut-F-600669,0.19202899047508556
Trh-F-600066,VGlut-F-600787,-0.08614292939559678
Trh-F-600066,VGlut-F-700044,-0.0622979540963621
Trh-F-600066,VGlut-F-700076,0.17280288859646425
Trh-F-600066,VGlut-F-700218,0.10395900135640403
Trh-F-600066,VGlut-F-700221,-0.1874773011351546
Trh-F-600066,VGlut-F-700267,0.1467016454181461
Trh-F-600066,VGlut-F-700321,-0.2487632771352356
Trh-F-600066,VGlut-F-700410,0.22734750017450345
Trh-F-600066,VGlut-F-700420,0.1801231081861153
Trh-F-600066,VGlut-F-700428,0.18496169410396118
Trh-F-600066,VGlut-F-700473,0.140244576404563
Trh-F-600066,VGlut-F-700515,-0.2537110550221317
Trh-F-600066,VGlut-F-700569,0.1497351663187268
Trh-F-600066,VGlut-F-800128,-0.13764956475319168
Trh-F-600066,VGlut-F-800257,0.010782214128855834
Trh-F-600066,VGlut-F-800276,-0.09774298033753087
Trh-F-600066,VGlut-F-900045,-0.06777687264216212
Trh-F-600066,VGlut-F-900120,-0.3798806740800912
Trh-F-600066,Gad1-F-400019,-0.881726014523063
Trh-F-600066,Gad1-F-400037,-0.8820609736558386
Trh-F-600066,Gad1-F-400040,-0.8817621078992459
Trh-F-600066,Gad1-F-400041,-0.8819154601291738
Trh-F-600066,Gad1-F-400056,-0.8818475423251038
Trh-F-600066,Gad1-F-400082,-0.8809968767641162
Trh-F-600066,Gad1-F-400185,-0.8818050647426796
Trh-F-600066,Gad1-F-400408,-0.8816245824614306
Trh-F-600066,Gad1-F-400536,-0.8816949137219104
Trh-F-600066,Gad1-F-400922,-0.881443471879304
Trh-F-600066,Gad1-F-500008,-0.8821560606488086
Trh-F-600066,Gad1-F-500010,-0.881549694502789
Trh-F-600066,Gad1-F-500011,-0.8826111975038411
Trh-F-600066,Gad1-F-500029,-0.8818010545420962
Trh-F-600066,Gad1-F-500045,-0.8819170093266124
Trh-F-600066,Gad1-F-500051,-0.8814648024519866
Trh-F-600066,Gad1-F-500063,-0.8816566076653958
Trh-F-600066,Gad1-F-500079,-0.8813588666964007
Trh-F-600066,Gad1-F-500097,-0.8817857048345787
Trh-F-600066,Gad1-F-500114,-0.8817075879855497
Trh-F-600066,Gad1-F-500154,-0.8818228705856876
Trh-F-600066,Gad1-F-500558,-0.8819226943886269
Trh-F-600066,Gad1-F-600020,-0.8816083202704181
Trh-F-600066,Gad1-F-600031,-0.8810181362246359
Trh-F-600066,Gad1-F-600043,-0.8815037219639474
Trh-F-600066,Gad1-F-600055,-0.8817401049346105
Trh-F-600066,Gad1-F-600064,-0.8810474436687217
Trh-F-600066,Gad1-F-600078,-0.8813160649742683
Trh-F-600066,Gad1-F-600451,-0.8818035334803329
Trh-F-600066,Gad1-F-700009,-0.8814601015704915
Trh-F-600066,Gad1-F-700011,-0.8814604766529938
Trh-F-600066,Gad1-F-700059,-0.881269448347948
Trh-F-600066,Gad1-F-700439,-0.8819223449701763
Trh-F-600066,Gad1-F-700448,-0.8810601560028726
Trh-F-600066,Gad1-F-700462,-0.8813451735946772
Trh-F-600066,Gad1-F-800021,-0.8816862232303856
Trh-F-600066,Gad1-F-800029,-0.8815389742418129
Trh-F-600066,Gad1-F-900026,-0.8819644605494542
Trh-F-600066,Gad1-F-900562,-0.881136238361256
Trh-F-600066,Gad1-F-900615,-0.8813402724895889
Trh-F-600066,Trh-F-700013,-0.881469873724698
Trh-F-600066,VGlut-F-100079,-0.8816351067475809
Trh-F-600066,VGlut-F-100195,-0.8810279150676605
Trh-F-600066,VGlut-F-100225,-0.8819793613059272
Trh-F-600066,VGlut-F-200120,-0.881711595986961
Trh-F-600066,VGlut-F-200218,-0.8814668193278692
Trh-F-600066,VGlut-F-200334,-0.8813771163776419
Trh-F-600066,VGlut-F-200586,-0.8809885696022128
Trh-F-600066,VGlut-F-300236,-0.8812110425275533
Trh-F-600066,VGlut-F-300505,-0.8816201993971331
Trh-F-600066,VGlut-F-300655,-0.8815059244035334
Trh-F-600066,VGlut-F-400497,-0.8810363888392265
Trh-F-600066,VGlut-F-400506,-0.8814336896209447
Trh-F-600066,VGlut-F-400764,-0.881338488743394
Trh-F-600066,VGlut-F-400861,-0.8818378273042274
Trh-F-600066,VGlut-F-500310,-0.881583068497769
Trh-F-600066,VGlut-F-500345,-0.8807751147490621
Trh-F-600066,VGlut-F-500565,-0.8814324035225298
Trh-F-600066,VGlut-F-500567,-0.8811366099216913
Trh-F-600066,VGlut-F-500652,-0.8816708874042745
Trh-F-600066,VGlut-F-500660,-0.8811974640185012
Trh-F-600066,VGlut-F-500679,-0.8816800433951256
Trh-F-600066,VGlut-F-500800,-0.8818210116560581
Trh-F-600066,VGlut-F-600255,-0.8817267868227691
Trh-F-600066,VGlut-F-600511,-0.8817385668925002
Trh-F-600066,VGlut-F-600684,-0.8818039178702481
Trh-F-600066,VGlut-F-700294,-0.8810655171413506
Trh-F-600066,VGlut-F-700326,-0.8817156380755458
Trh-F-600066,VGlut-F-800014,-0.8813646719747492
Trh-F-600066,VGlut-F-800158,-0.881380315308965
Trh-F-600066,VGlut-F-900094,-0.8810150165336013
Trh-F-600066,VGlut-F-500341,-0.8810229077771605
Trh-F-600066,VGlut-F-500343,-0.881862481049176
Trh-F-600066,VGlut-F-500371,-0.586066574463523
Trh-F-600066,VGlut-F-500410,-0.8811611392416907
Trh-F-600066,VGlut-F-500416,-0.88118298261294
Trh-F-600066,VGlut-F-500425,-0.8814892045411415
Trh-F-600066,VGlut-F-500465,-0.8812604248476641
Trh-F-600066,VGlut-F-500482,-0.6683013627007091
Trh-F-600066,VGlut-F-500632,-0.8814678523600988
Trh-F-600066,VGlut-F-500677,-0.6887664846751241
Trh-F-600066,VGlut-F-500736,-0.8815204005944222
Trh-F-600066,VGlut-F-500740,-0.7570732493548215
Trh-F-600066,VGlut-F-500748,-0.67267779666059
Trh-F-600066,VGlut-F-500764,-0.6713149837757313
Trh-F-600066,VGlut-F-500777,-0.8213560756230303
Trh-F-600066,VGlut-F-500780,-0.6569723135819385
Trh-F-600066,VGlut-F-500789,-0.708171307933118
Trh-F-600066,VGlut-F-500803,-0.8289669193254676
Trh-F-600066,VGlut-F-500841,-0.8815714589025256
Trh-F-600066,VGlut-F-500869,-0.703400860050408
Trh-F-600066,VGlut-F-600089,-0.8813155756475649
Trh-F-600066,VGlut-F-600169,-0.8238825561320579
Trh-F-600066,VGlut-F-600180,-0.8814123768952569
Trh-F-600066,VGlut-F-600187,-0.7775092843844942
Trh-F-600066,VGlut-F-600192,-0.7877881157338588
Trh-F-600066,VGlut-F-600195,-0.8812191184147287
Trh-F-600066,VGlut-F-600291,-0.6096844385747118
Trh-F-600066,VGlut-F-600312,-0.6747581721008448
Trh-F-600066,VGlut-F-600388,-0.8407714986644774
Trh-F-600066,VGlut-F-600461,-0.8812703810844551
Trh-F-600066,VGlut-F-600483,-0.6764502180237915
Trh-F-600066,VGlut-F-600579,-0.8814668775712338
Trh-F-600066,VGlut-F-600594,-0.6372477203394793
Trh-F-600066,VGlut-F-600602,-0.6715973619526857
Trh-F-600066,VGlut-F-600626,-0.6994977905727362
Trh-F-600066,VGlut-F-600681,-0.8817808583527524
Trh-F-600066,VGlut-F-600683,-0.8808847083406919
Trh-F-600066,VGlut-F-600692,-0.8026154645080946
Trh-F-600066,VGlut-F-600706,-0.8410665392470735
Trh-F-600066,VGlut-F-600785,-0.638854256629486
Trh-F-600066,VGlut-F-600796,-0.6707875505763952
Trh-F-600066,VGlut-F-700004,-0.6946832402671066
Trh-F-600066,VGlut-F-700025,-0.6840590073161803
Trh-F-600066,VGlut-F-700029,-0.881180242439132
Trh-F-600066,VGlut-F-700036,-0.8807929706299407
Trh-F-600066,VGlut-F-700037,-0.8815604502664413
Trh-F-600066,VGlut-F-700041,-0.8809024662102097
Trh-F-600066,VGlut-F-700046,-0.8810093619634717
Trh-F-600066,VGlut-F-700074,-0.6631237724159644
Trh-F-600066,VGlut-F-700081,-0.6995061957192954
Trh-F-600066,VGlut-F-700102,-0.6440624220532756
Trh-F-600066,VGlut-F-700108,-0.8816895731002665
Trh-F-600066,VGlut-F-700145,-0.7892252302395774
Trh-F-600066,VGlut-F-700199,-0.8816716265898721
Trh-F-600066,VGlut-F-700229,-0.881264553600363
Trh-F-600066,VGlut-F-700339,-0.8814360822325142
Trh-F-600066,VGlut-F-700349,-0.7022036414405797
Trh-F-600066,VGlut-F-700365,-0.7079396376104325
Trh-F-600066,VGlut-F-700389,-0.6483276641962845
Trh-F-600066,VGlut-F-700401,-0.8817418849006811
Trh-F-600066,VGlut-F-700408,-0.8812758056712993
Trh-F-600066,VGlut-F-700442,-0.8022510212682588
Trh-F-600066,VGlut-F-700462,-0.6835621211787123
Trh-F-600066,VGlut-F-700488,-0.881859957914223
Trh-F-600066,VGlut-F-700493,-0.8218171388170319
Trh-F-600066,VGlut-F-700496,-0.6133190279067249
Trh-F-600066,VGlut-F-700499,-0.8808842585980838
Trh-F-600066,VGlut-F-700508,-0.8045850210042815
Trh-F-600066,VGlut-F-700551,-0.6710113566187264
Trh-F-600066,VGlut-F-700555,-0.7592291519844665
Trh-F-600066,VGlut-F-700571,-0.8818479084143241
Trh-F-600066,VGlut-F-700574,-0.8269964360470723
Trh-F-600066,VGlut-F-700579,-0.8812939907798438
Trh-F-600066,VGlut-F-700584,-0.6484701371881975
Trh-F-600066,VGlut-F-700585,-0.8815984902590609
Trh-F-600066,VGlut-F-700589,-0.6366458429025925
Trh-F-600066,VGlut-F-700603,-0.8082319937200693
Trh-F-600066,VGlut-F-800022,-0.6282569415899378
Trh-F-600066,VGlut-F-800041,-0.6505899302164307
Trh-F-600066,VGlut-F-800045,-0.6181428242332636
Trh-F-600066,VGlut-F-800049,-0.8813374502903479
Trh-F-600066,VGlut-F-800063,-0.6161642097259562
Trh-F-600066,VGlut-F-800083,-0.8815509165297626
Trh-F-600066,VGlut-F-800085,-0.8815759803122744
Trh-F-600066,VGlut-F-800086,-0.8813767984859869
Trh-F-600066,VGlut-F-800134,-0.683668149204985
Trh-F-600066,VGlut-F-800137,-0.6372747638522089
Trh-F-600066,VGlut-F-800154,-0.8815091428289081
Trh-F-600066,VGlut-F-800199,-0.8814682612720963
Trh-F-600066,VGlut-F-800240,-0.8813828946714771
Trh-F-600066,VGlut-F-800250,-0.881493077054043
Trh-F-600066,VGlut-F-800260,-0.6231666226164585
Trh-F-600066,VGlut-F-800278,-0.7202994417115732
Trh-F-600066,VGlut-F-800328,-0.8401438993684098
Trh-F-600066,VGlut-F-800330,-0.6148691757570002
Trh-F-600066,VGlut-F-900032,-0.6999294055505367
Trh-F-600066,VGlut-F-900049,-0.6239131225318433
Trh-F-600066,VGlut-F-900080,-0.6320175216461431
Trh-F-600066,VGlut-F-900131,-0.63986833481561
Trh-F-600066,VGlut-F-900136,-0.6752281893870051
Trh-F-600072,5-HT1B-F-500001,-0.17380398519376677
Trh-F-600072,5HT1A-F-300008,-0.11876738028921334
Trh-F-600072,5HT1A-F-700012,-0.10820091019094155
Trh-F-600072,Cha-F-200058,-0.4149893392229037
Trh-F-600072,Cha-F-300158,-0.34938600431113864
Trh-F-600072,Cha-F-300205,-0.2916195534639463
Trh-F-600072,Gad1-F-000355,-0.23603543518161615
Trh-F-600072,Gad1-F-000361,-0.08661593519718169
Trh-F-600072,Gad1-F-000394,-0.1361849804549149
Trh-F-600072,Gad1-F-000492,-0.09743806709486658
Trh-F-600072,Gad1-F-100350,-0.3163107614417044
Trh-F-600072,Gad1-F-100497,-0.3267293729897304
Trh-F-600072,Gad1-F-100601,-0.19266174813939108
Trh-F-600072,Gad1-F-200281,-0.3148032069258048
Trh-F-600072,Gad1-F-200344,-0.12902460562019238
Trh-F-600072,Gad1-F-200461,-0.09867270639039769
Trh-F-600072,Gad1-F-200479,-0.14004128807055408
Trh-F-600072,Gad1-F-200614,-0.27857390476080235
Trh-F-600072,Gad1-F-300048,-0.2546278535639842
Trh-F-600072,Gad1-F-300137,-0.07197309554602871
Trh-F-600072,Gad1-F-300223,-0.09292949749922838
Trh-F-600072,Gad1-F-300276,-0.15944921663242154
Trh-F-600072,Gad1-F-400291,-0.3158728199008067
Trh-F-600072,Gad1-F-400417,-0.2882706721961134
Trh-F-600072,Gad1-F-400645,-0.3295315953880517
Trh-F-600072,Gad1-F-400667,-0.259012703558521
Trh-F-600072,Gad1-F-400824,-0.1134562634773039
Trh-F-600072,Gad1-F-500141,-0.12259670459390534
Trh-F-600072,Gad1-F-500358,-0.11671670406550366
Trh-F-600072,Gad1-F-500382,-0.29154605207658085
Trh-F-600072,Gad1-F-500596,-0.4322463407267743
Trh-F-600072,Gad1-F-500697,-0.1601687531863404
Trh-F-600072,Gad1-F-600299,-0.18606362447406893
Trh-F-600072,Gad1-F-600475,-0.038871101664403794
Trh-F-600072,Gad1-F-600662,-0.2549172437554749
Trh-F-600072,Gad1-F-600684,-0.3118011547992563
Trh-F-600072,Gad1-F-700105,-0.2638806803901854
Trh-F-600072,Gad1-F-700252,-0.20215527867627525
Trh-F-600072,Gad1-F-700276,-0.22536403949559547
Trh-F-600072,Gad1-F-700488,-0.08651820215153012
Trh-F-600072,Gad1-F-800183,-0.324204306998781
Trh-F-600072,Gad1-F-800493,-0.21980756928601813
Trh-F-600072,Gad1-F-800638,-0.15797308381351138
Trh-F-600072,Gad1-F-900200,-0.23072878569230904
Trh-F-600072,Gad1-F-900485,-0.15086117730187076
Trh-F-600072,fru-F-400442,-0.13236172988168074
Trh-F-600072,fru-F-400547,-0.016410427569717233
Trh-F-600072,fru-F-500420,-0.1223423951523261
Trh-F-600072,fru-F-500439,0.2945598697232512
Trh-F-600072,fru-F-500442,-0.04038479110066399
Trh-F-600072,fru-F-500512,-0.015339735674314313
Trh-F-600072,fru-F-600263,-0.2701160372127265
Trh-F-600072,fru-F-700165,-0.22112171914416917
Trh-F-600072,fru-F-800076,-0.13332889214926802
Trh-F-600072,Gad1-F-000185,-0.2015037401412247
Trh-F-600072,Gad1-F-000550,-0.26670175739579266
Trh-F-600072,Gad1-F-000619,-0.38113848508100595
Trh-F-600072,Gad1-F-100061,-0.14450004837950575
Trh-F-600072,Gad1-F-200064,-0.5562752309037424
Trh-F-600072,Gad1-F-300166,0.1699673896619876
Trh-F-600072,Gad1-F-300249,-0.0072480603066147065
Trh-F-600072,Gad1-F-300563,0.22640490408502922
Trh-F-600072,Gad1-F-300664,0.28359040512735456
Trh-F-600072,Gad1-F-400129,-0.36439333258077866
Trh-F-600072,Gad1-F-400314,0.14844154552086306
Trh-F-600072,Gad1-F-400339,0.30890597316259083
Trh-F-600072,Gad1-F-500088,-0.34963828462471996
Trh-F-600072,Gad1-F-500568,0.2711504956319699
Trh-F-600072,Gad1-F-500838,-0.22936401148212138
Trh-F-600072,Gad1-F-700193,0.21869056207270826
Trh-F-600072,Gad1-F-700238,0.255988163930834
Trh-F-600072,Gad1-F-700616,-0.4030279474373053
Trh-F-600072,Gad1-F-900093,-0.27792902133489183
Trh-F-600072,Trh-F-000032,0.3770619542644562
Trh-F-600072,Trh-F-300080,0.35472660987655613
Trh-F-600072,Trh-F-400000,0.010880711631429889
Trh-F-600072,Trh-F-400014,-0.04247847717647725
Trh-F-600072,Trh-F-400030,0.08881792473421748
Trh-F-600072,Trh-F-500004,0.3676150152182861
Trh-F-600072,Trh-F-500049,0.32083705992821754
Trh-F-600072,Trh-F-500061,0.3391527102043692
Trh-F-600072,Trh-F-500199,0.38086955326413696
Trh-F-600072,Trh-F-500211,0.17061467576395636
Trh-F-600072,Trh-F-500220,0.20640814888013714
Trh-F-600072,Trh-F-600007,0.35770165381133145
Trh-F-600072,Trh-F-600066,0.19590436479645496
Trh-F-600072,Trh-F-600072,0.9999999999999998
Trh-F-600072,Trh-F-600092,0.32277012755905693
Trh-F-600072,Trh-F-600108,0.3839535614035085
Trh-F-600072,Trh-F-700019,0.37692769960617023
Trh-F-600072,Trh-F-700021,0.20001597753355033
Trh-F-600072,Trh-F-800002,0.4851369127059313
Trh-F-600072,Trh-F-900031,0.37101401284906105
Trh-F-600072,VGlut-F-000563,-0.3179747219827898
Trh-F-600072,VGlut-F-100370,-0.3978624368418284
Trh-F-600072,VGlut-F-100376,-0.18947492785599426
Trh-F-600072,VGlut-F-200559,-0.05989803037943295
Trh-F-600072,VGlut-F-200571,0.11904073207508625
Trh-F-600072,VGlut-F-200574,-0.4537036731297626
Trh-F-600072,VGlut-F-300627,0.13742972055354216
Trh-F-600072,VGlut-F-300636,0.08701924474585607
Trh-F-600072,VGlut-F-400096,-0.039740020492657034
Trh-F-600072,VGlut-F-400151,0.04060839698606
Trh-F-600072,VGlut-F-400167,0.19215840393342126
Trh-F-600072,VGlut-F-400178,0.32755691705000745
Trh-F-600072,VGlut-F-400225,0.336219175156913
Trh-F-600072,VGlut-F-400263,0.17815726229021583
Trh-F-600072,VGlut-F-400434,-0.23717478087600186
Trh-F-600072,VGlut-F-500039,0.16790718553672443
Trh-F-600072,VGlut-F-500092,0.17549098773873573
Trh-F-600072,VGlut-F-500114,0.2745694283740071
Trh-F-600072,VGlut-F-500300,0.1459983207965182
Trh-F-600072,VGlut-F-500357,-0.34411150113818445
Trh-F-600072,VGlut-F-500551,0.07345769096352012
Trh-F-600072,VGlut-F-500721,0.03173771954501865
Trh-F-600072,VGlut-F-500761,0.3033493538031842
Trh-F-600072,VGlut-F-500787,0.2650483252482398
Trh-F-600072,VGlut-F-500809,0.07036641380937063
Trh-F-600072,VGlut-F-600023,0.3291805024163664
Trh-F-600072,VGlut-F-600107,-0.24768950822684244
Trh-F-600072,VGlut-F-600316,-0.15500847977078624
Trh-F-600072,VGlut-F-600366,-0.20377781260805933
Trh-F-600072,VGlut-F-600450,-0.5137883339151579
Trh-F-600072,VGlut-F-600452,-0.15470996724891692
Trh-F-600072,VGlut-F-600553,0.3481364353251175
Trh-F-600072,VGlut-F-600556,0.25291769238585127
Trh-F-600072,VGlut-F-600669,0.2942950966534246
Trh-F-600072,VGlut-F-600787,-0.10564428590162483
Trh-F-600072,VGlut-F-700044,0.1492399996644803
Trh-F-600072,VGlut-F-700076,0.2745517275685323
Trh-F-600072,VGlut-F-700218,0.1695372828419512
Trh-F-600072,VGlut-F-700221,-0.06889979871157136
Trh-F-600072,VGlut-F-700267,0.30541833847863187
Trh-F-600072,VGlut-F-700321,-0.2699940469757216
Trh-F-600072,VGlut-F-700410,0.3795659385533241
Trh-F-600072,VGlut-F-700420,0.22478460019447688
Trh-F-600072,VGlut-F-700428,0.26433380943584905
Trh-F-600072,VGlut-F-700473,0.23047498436886166
Trh-F-600072,VGlut-F-700515,-0.247265836777963
Trh-F-600072,VGlut-F-700569,0.35114915758904724
Trh-F-600072,VGlut-F-800128,0.04712957919439668
Trh-F-600072,VGlut-F-800257,0.09950501178945867
Trh-F-600072,VGlut-F-800276,0.08255478414914048
Trh-F-600072,VGlut-F-900045,-0.07728074478170865
Trh-F-600072,VGlut-F-900120,-0.22356748679506333
Trh-F-600072,Gad1-F-400019,-0.880061971590883
Trh-F-600072,Gad1-F-400037,-0.8815336286253777
Trh-F-600072,Gad1-F-400040,-0.881649778077875
Trh-F-600072,Gad1-F-400041,-0.8811823538740784
Trh-F-600072,Gad1-F-400056,-0.8809996188407483
Trh-F-600072,Gad1-F-400082,-0.8816664335861875
Trh-F-600072,Gad1-F-400185,-0.8812561618838528
Trh-F-600072,Gad1-F-400408,-0.881316389187572
Trh-F-600072,Gad1-F-400536,-0.8813188394781093
Trh-F-600072,Gad1-F-400922,-0.8810653192872361
Trh-F-600072,Gad1-F-500008,-0.881180851677207
Trh-F-600072,Gad1-F-500010,-0.8819436561715651
Trh-F-600072,Gad1-F-500011,-0.8816921464555576
Trh-F-600072,Gad1-F-500029,-0.8818642235954582
Trh-F-600072,Gad1-F-500045,-0.8816449717412348
Trh-F-600072,Gad1-F-500051,-0.8810564358516932
Trh-F-600072,Gad1-F-500063,-0.8806670724248585
Trh-F-600072,Gad1-F-500079,-0.8810438142817849
Trh-F-600072,Gad1-F-500097,-0.8813254618363562
Trh-F-600072,Gad1-F-500114,-0.8812904989183221
Trh-F-600072,Gad1-F-500154,-0.8811882732704714
Trh-F-600072,Gad1-F-500558,-0.8815999153116674
Trh-F-600072,Gad1-F-600020,-0.8808649749137765
Trh-F-600072,Gad1-F-600031,-0.8815781441429801
Trh-F-600072,Gad1-F-600043,-0.8813771234152359
Trh-F-600072,Gad1-F-600055,-0.8807303621367861
Trh-F-600072,Gad1-F-600064,-0.8809710056768194
Trh-F-600072,Gad1-F-600078,-0.8813863102492604
Trh-F-600072,Gad1-F-600451,-0.881259108656385
Trh-F-600072,Gad1-F-700009,-0.8811000491843124
Trh-F-600072,Gad1-F-700011,-0.8815157666708482
