panel,feature,n_dense,n_projection,dense_median,dense_iqr_lo,dense_iqr_hi,projection_median,projection_iqr_lo,projection_iqr_hi,dense_mean,dense_sd,projection_mean,projection_sd,mannwhitney_p,cliffs_delta,auc,auc_signed,cut_youden,cut_threshold,cut_direction,cut_sensitivity,cut_specificity,cut_balanced_acc,cut_accuracy
morphology_FC,revisit_r16um,147,106,1.5375136533458924,1.391052405244884,1.8929694601707112,1.2804512240769506,1.1379015721482015,1.4209428801542194,1.6718314691896938,0.4226947059981277,1.319834524611797,0.2570075081636027,4.09585819186758e-14,0.5571813631112823,0.7785906815556412,0.7785906815556412,0.4898600949813887,1.377244910505707,>=,0.782312925170068,0.7075471698113207,0.7449300474906944,0.7509881422924901
morphology_FC,n_nodes,147,106,1109.0,729.0,1492.0,419.5,346.25,761.5,1254.1904761904761,748.5399242958523,1031.3301886792453,1731.3719510244616,1.3539868239865833e-12,0.5225901681427287,0.7612950840713644,0.7612950840713644,0.5635990245154665,549.0,>=,0.8843537414965986,0.679245283018868,0.7817995122577333,0.7984189723320159
morphology_FC,overdraw_2d_max,147,106,1.8275879829455255,1.6926641965904878,1.9956024153710525,1.6494907438719637,1.574752942500161,1.7512602286968806,1.8626015683710282,0.23143640790204004,1.6942675500989628,0.17237863976886528,8.073155402291814e-11,0.479142600436401,0.7395713002182005,0.7395713002182005,0.4264536003080477,1.6839015445114673,>=,0.7755102040816326,0.6509433962264151,0.7132268001540238,0.7233201581027668
morphology_FC,arbor_separation,147,106,2.320002210721529,1.8422846372316277,2.9784539355675466,3.145891678771699,2.5344022006712983,3.818030212083527,2.538219835359249,0.9438405986025608,3.173335313339019,0.8701936296918759,7.0160202877345655e-09,-0.42690283660634065,0.7134514183031704,0.2865485816968297,0.392439994865871,2.8456862767797815,<=,0.7414965986394558,0.6509433962264151,0.6962199974329355,0.7035573122529645
morphology_FC,span_um,147,106,251.3859140336959,210.55419425087632,313.6783377260971,190.7861609121839,162.04064048466097,263.058319859562,262.2381975214382,66.84611202743126,218.0631031237081,77.73488452159522,4.197396609550743e-08,0.4041843152355282,0.7020921576177641,0.7020921576177641,0.4054036709023232,200.30399743149766,>=,0.8299319727891157,0.5754716981132075,0.7027018354511616,0.7233201581027668
morphology_FC,radius_gyration_um,147,106,65.78737169996526,54.248764831711924,76.25520793946477,51.04720652423087,43.28453563560173,66.56146303265878,65.7479143407197,16.517481807495482,56.70574960187571,19.18139169436779,2.342145407881048e-06,0.34809395456295733,0.6740469772814787,0.6740469772814787,0.3683095879861378,54.12080628397531,>=,0.7551020408163265,0.6132075471698113,0.6841547939930689,0.6956521739130435
morphology_FC,revisit_r8um,147,106,1.0259867711863424,0.9421667915490182,1.1248327745854059,0.9381426140939408,0.8896086536612849,1.0239596958690136,1.0448328905788105,0.135741811272897,0.975195931035445,0.13497204004867971,2.9481888298820235e-06,0.34462841740469763,0.6723142087023488,0.6723142087023488,0.32595302271852145,0.9707596504512583,>=,0.6938775510204082,0.6320754716981132,0.6629765113592607,0.6679841897233202
morphology_FC,branch_per_100um,147,106,4.722366374157074,4.028754519840792,5.268808456284987,4.232635871940005,3.5787263482286873,4.869441775224766,4.607912939328894,0.8808037228854467,4.155499303286128,0.8676601384694949,0.00018322786762202847,0.2758310871518419,0.637915543575921,0.637915543575921,0.21512001026825844,4.6756693255878545,>=,0.5170068027210885,0.6981132075471699,0.6075600051341292,0.5928853754940712
morphology_FC,local_density_r10,147,106,65.0,52.0,77.0,53.0,46.0,69.75,67.08503401360544,19.831168748643922,62.235849056603776,27.41047831857718,0.0009383587590994811,0.243871133359004,0.621935566679502,0.621935566679502,0.24322936721858568,59.5,>=,0.6394557823129252,0.6037735849056604,0.6216146836092928,0.6245059288537549
morphology_FC,elongation,147,106,0.5504971962373227,0.40227337295947374,0.7467690078052904,0.4826561757987452,0.3882565754319267,0.5937127800993686,0.5691270853708648,0.2037446127332148,0.4902241084779585,0.14516296568120265,0.004474755581619118,0.20960082146065973,0.6048004107303299,0.6048004107303299,0.2563213964831217,0.6761062048072697,>=,0.3129251700680272,0.9433962264150944,0.6281606982415608,0.5770750988142292
morphology_FC,arbor_balance,147,106,0.4788675795813951,0.20393954605531633,0.7377311065782735,0.2356752961064229,0.13791069432043282,0.6122852566465045,0.4827962221927829,0.29064743422122474,0.3717854553377474,0.26444480794309644,0.005922308264022544,0.20292645360030814,0.6014632268001541,0.6014632268001541,0.2472083172891799,0.18830564486184154,>=,0.7755102040816326,0.4716981132075472,0.62360415864459,0.6482213438735178
morphology_FC,flatness,147,106,0.3260685897476706,0.25380966469644095,0.423744478211346,0.2944499263124697,0.25245020153178377,0.3494120966119782,0.33896101625214264,0.11494258780409917,0.29293282653683317,0.08448332639206238,0.006344663355375406,0.20125786163522008,0.60062893081761,0.60062893081761,0.23283275574380702,0.42581051241878753,>=,0.25170068027210885,0.9811320754716981,0.6164163778719035,0.5573122529644269
morphology_FC,cable_per_occupied_um2,147,106,0.2183326997986233,0.215886416447387,0.22201425299698854,0.21767752386933095,0.2142576402986528,0.22025642456749617,0.21914123887968726,0.004585156595561434,0.21748886425724748,0.005587685914463472,0.045143713668412556,0.14773456552432296,0.5738672827621615,0.5738672827621615,0.1814272878962906,0.2135718986413044,>=,0.9455782312925171,0.23584905660377353,0.5907136439481453,0.6482213438735178
morphology_FC,revisit_r4um,147,106,0.8491794703670809,0.8237191522208888,0.8711084320318698,0.8400551903502947,0.8151682732422654,0.8692318095350902,0.8537179716365694,0.03812492027946132,0.8498418931907774,0.05411155644567853,0.06659297122164133,0.13528430240020528,0.5676421512001026,0.5676421512001026,0.1737260942112695,0.8197235522166215,>=,0.8435374149659864,0.33018867924528306,0.5868630471056347,0.6284584980237155
morphology_FC,bridge_fraction,147,106,0.359341138162293,0.32578319378740583,0.39772157133328756,0.36426439201144434,0.3124048941930568,0.3888467971907257,0.3585256394999147,0.05041578630063044,0.35424710173317814,0.05252758175827803,0.6513731186765759,0.033371839301758355,0.5166859196508792,0.5166859196508792,0.0803491207803877,0.40072914582585095,>=,0.23129251700680273,0.8490566037735849,0.5401745603901938,0.4901185770750988
morphology_FC,arbor_centroid_dist_um,147,106,111.13618292721917,80.08308801570033,139.59705674694067,100.71016728645313,74.15388507521058,138.10054854995656,114.90931805548051,49.204931899289946,113.4593606734167,49.47859657449522,0.677930268657928,0.030676421512001006,0.5153382107560005,0.5153382107560005,0.11179566166089083,105.18967561139718,>=,0.564625850340136,0.5471698113207547,0.5558978308304454,0.5573122529644269
morphology_FC,cable_per_hull_um2,147,106,0.0040953523768229,0.0028868970735078502,0.005836213065868651,0.004194889523510549,0.0032529317945596253,0.0051128052392440245,0.00483227735534404,0.0027276317681231206,0.004437372915154319,0.0025086827516298356,0.6932901247767063,0.029136182774996744,0.5145680913874984,0.5145680913874984,0.1503658067000384,0.00520776042724055,>=,0.3673469387755102,0.7830188679245282,0.5751829033500192,0.541501976284585
morphology_FC,fill_ratio,147,106,0.0185873111804867,0.013290447902063001,0.0265099372685699,0.019291630439668903,0.015068716909604875,0.023693553298180223,0.0219799043097278,0.012238592155182193,0.020393549994115006,0.01143465584005209,0.7772122529128392,0.0209215761776409,0.5104607880888204,0.5104607880888204,0.1593505326658966,0.02549633608048055,>=,0.3197278911564626,0.839622641509434,0.5796752663329483,0.5375494071146245
morphology_FC,local_density_r5,147,106,17.0,15.0,19.0,17.0,15.0,19.0,17.275510204081634,2.8127545081006216,17.7688679245283,4.040965542506304,0.8314940353000171,-0.01565909382620978,0.5078295469131049,0.4921704530868951,0.08901296367603662,18.5,<=,0.7210884353741497,0.3679245283018868,0.5445064818380183,0.5731225296442688
