neuron_id,group,exclusive,n_pairs,sidetot_top1,sidetot_top2,sidetot_top1_2_sum,sidetot_top3_sum,sidetot_balance21,sidetot_dominance_gap,sidetot_hhi,sidetot_entropy,sidetot_neff_shannon,sidetot_neff_simpson,sidetot_n_above_thr,sidetot_n_above_10pct,sidetot_n_above_20pct,regiontot_top1,regiontot_top2,regiontot_top1_2_sum,regiontot_top3_sum,regiontot_balance21,regiontot_dominance_gap,regiontot_hhi,regiontot_entropy,regiontot_neff_shannon,regiontot_neff_simpson,regiontot_n_above_thr,regiontot_n_above_10pct,regiontot_n_above_20pct,top_region,second_region,top_region_laterality,other_fraction,neuropil_fraction,total_voxels,neuropil_voxels
TH-F-100050,dense,True,5,0.16336911802908285,0.15581747992774592,0.3191865979568288,0.45231895702815855,0.9537756083129946,0.007551638101336938,0.13240388032234574,2.223477057495562,9.239401007235804,7.552648740848349,5.0,4.0,0.0,0.3191865979568288,0.13347067245826966,0.45265727041509846,0.5704205356225873,0.4181587614036416,0.18571592549855914,0.18357415412269135,1.9837029432261986,7.269612168064385,5.4473899377559025,4.0,3.0,1.0,fb_6,dmp_10,0.02365900745731915,0.19992508775003473,0.8000749122499653,165527.0,132434.0
TH-F-100075,dense,True,6,0.5732457259504976,0.13544271497831079,0.7086884409288083,0.7883261035978566,0.23627339698649036,0.4378030109721868,0.37286955008350076,1.362623569633659,3.906428656941217,2.6819030939267074,3.0,2.0,1.0,0.5732457259504976,0.13544271497831079,0.7086884409288083,0.7883261035978566,0.23627339698649036,0.4378030109721868,0.37286955008350076,1.362623569633659,3.906428656941217,2.6819030939267074,3.0,2.0,1.0,dfp_5,fspp_19,1.0,0.13125797397295227,0.8687420260270478,78380.0,68092.0
TH-F-100083,dense,False,4,0.4295141482850365,0.12042097537320279,0.5499351236582393,0.6483309086619746,0.2803655615397525,0.3090931729118337,0.2433017925396645,1.7762594598937957,5.9077169853662355,4.110121793849809,4.0,2.0,1.0,0.466965491028716,0.2188167603769381,0.6857822514056541,0.7366086056173737,0.468593000084201,0.2481487306517779,0.299172213374568,1.4951770959026032,4.460126353012786,3.342556411641028,3.0,2.0,2.0,dfp_5,mb_4,0.8395969575345926,0.16813457581357555,0.8318654241864245,152598.0,126941.0
TH-F-100095,dense,True,5,0.3710104187792719,0.09439159328557077,0.46540201206484266,0.5560062446644436,0.25441763494444586,0.2766188254937011,0.19833358288787947,1.9549135090732546,7.063308085219094,5.0420104625716,5.0,1.0,1.0,0.41167148537173204,0.18499582588517174,0.5966673112569038,0.6605383428999957,0.44937731287879656,0.2266756594865603,0.24561259109500125,1.6937161439695103,5.4396577428400175,4.071452507958791,4.0,2.0,1.0,dfp_5,mb_4,0.8024586689275116,0.1766570292565359,0.8233429707434641,212021.0,174566.0
TH-F-100099,dense,False,2,0.42523417221532556,0.0948865222530426,0.5201206944683682,0.5930125505615975,0.22313945692256118,0.33034764996228294,0.23851831156841194,1.8238082259894959,6.1954070924525375,4.192550221508588,4.0,1.0,1.0,0.4790774475970991,0.14359790685380644,0.6226753544509055,0.6955672105441348,0.2997383984031144,0.33547954074329267,0.2937018747685162,1.5547953923845017,4.734117789505058,3.4048131316429595,3.0,2.0,1.0,dfp_5,mb_4,0.7752209975575586,0.18512226848579524,0.8148777315142047,168359.0,137192.0
TH-F-200004,dense,True,6,0.5347675172597932,0.15578950045136108,0.6905570177111543,0.7410331718604976,0.2913219210651451,0.3789780168084321,0.33744453169125366,1.4847118434806434,4.413693394991062,2.9634500075851116,3.0,2.0,1.0,0.5347675172597932,0.15578950045136108,0.6905570177111543,0.7410331718604976,0.2913219210651451,0.3789780168084321,0.33744453169125366,1.4847118434806432,4.4136933949910615,2.9634500075851116,3.0,2.0,1.0,dfp_5,fspp_19,1.0,0.14657156298076313,0.8534284370192369,78651.0,67123.0
TH-F-200010,dense,True,1,0.36842457630360764,0.09285932897203412,0.4612839052756418,0.547629978193504,0.2520443394512084,0.2755652473315735,0.20317021095754872,1.9050853300806352,6.7199810196930825,4.92198140311497,5.0,1.0,1.0,0.40455354068633076,0.15867095145185356,0.5632244921381844,0.6495896935613452,0.39221248980460305,0.2458825892344772,0.24201797995414315,1.6754493300577462,5.3411945692312335,4.131924414002121,4.0,2.0,1.0,dfp_5,mb_4,0.8213884653120087,0.19455124526569495,0.8054487547343051,209112.0,168429.0
TH-F-200026,dense,True,5,0.6963384455081241,0.14447592067988668,0.8408143661880108,0.8545716518511282,0.20747945429676998,0.5518625248282374,0.5177513361941483,1.019767283192296,2.772549470019972,1.9314291052355999,2.0,2.0,1.0,0.8408143661880109,0.019667220214255477,0.8604815864022664,0.8742388720653838,0.023390680517770525,0.8211471459737554,0.7192222539642648,0.6107410272858258,1.841795714100833,1.3903907929546435,1.0,1.0,1.0,dfp_5,idlp_24,0.6563428825915635,0.10720914330370225,0.8927908566962978,122844.0,109674.0
TH-F-200034,dense,True,6,0.3770633812984263,0.10680254102699842,0.48386592232542475,0.590199239616921,0.2832482450542438,0.2702608402714279,0.19764372961945453,1.959693200762024,7.097149331103556,5.059609034525969,5.0,3.0,1.0,0.4126521969295924,0.21313585831849463,0.625788055248087,0.7092978487896434,0.5165024199661787,0.19951633861109774,0.2478352430235605,1.669707376258382,5.31061355817896,4.03493864633665,4.0,2.0,2.0,dfp_5,mb_4,0.8275118082687037,0.13599667933971799,0.8640033206602821,166232.0,143625.0
TH-F-200037,dense,True,5,0.35709926306488493,0.17736543419051,0.5344646972553949,0.6337368713506226,0.49668384266108867,0.17973382887437492,0.20983323905932527,1.851537047108051,6.36960238123805,4.76568919434768,3.0,2.0,1.0,0.37180152852549214,0.2766376082857377,0.6484391368112299,0.7027573579646381,0.7440464523716189,0.09516392023975445,0.25602530386297123,1.5917661722500596,4.912417446399772,3.9058639318526724,3.0,2.0,2.0,dfp_5,mb_4,0.9209133673069384,0.18644731688209948,0.8135526831179005,109779.0,89311.0
TH-F-200064,dense,True,5,0.3220883481796678,0.15445618104925682,0.47654452922892465,0.5633287936348649,0.4795460063122117,0.167632167130411,0.20045417215726186,1.8618192809318304,6.435433990285832,4.988671421692696,4.0,2.0,1.0,0.34367689510690014,0.24124044545519707,0.5849173405620972,0.6495070408768352,0.70193966743141,0.10243644965170307,0.24117058479522513,1.6235148122032386,5.070882229372092,4.1464426553059415,3.0,2.0,2.0,dfp_5,mb_4,0.8743671906107203,0.23894018675754752,0.7610598132424525,153461.0,116793.0
TH-F-200081,dense,False,5,0.42554018224484197,0.1225657513790266,0.5481059336238686,0.6381540852710816,0.28802391993268045,0.3029744308658154,0.22684238975930382,1.8987198166769221,6.677340748030967,4.408347139443701,4.0,2.0,1.0,0.45042361259257,0.2126139030262396,0.6630375156188096,0.7297031664279402,0.4720309883455403,0.23780970956633044,0.27009382746326815,1.6575983789764877,5.246695128102215,3.7024170799904583,3.0,2.0,2.0,dfp_5,mb_4,0.8895109863157361,0.10880596105202206,0.8911940389479779,131252.0,116971.0
TH-F-200085,dense,True,1,0.18147592214375355,0.1773091529483173,0.35878507509207086,0.5351427610587531,0.9770395480225988,0.004166769195436237,0.13975812091313075,2.134200361576917,8.45028663061746,7.155219270739684,5.0,4.0,0.0,0.35878507509207086,0.17635768596668225,0.5351427610587531,0.6606707842220527,0.49154131041104654,0.1824273891253886,0.20523712990299703,1.850472884569628,6.362827694322627,4.872412708522276,4.0,3.0,1.0,fb_6,ms_12,0.011613552192400897,0.1320406506065602,0.8679593493934398,121917.0,105819.0
TH-F-200096,dense,True,5,0.3610189807864632,0.11395454386761163,0.47497352465407483,0.5607711017235159,0.3156469602217781,0.2470644369188516,0.19287428522063854,1.9568832620886052,7.077234769179292,5.184724334071024,5.0,2.0,1.0,0.3917245633022612,0.1997521209370527,0.5914766842393139,0.6536268314538747,0.5099300366898888,0.1919724423652085,0.2346464324473203,1.7102677092903715,5.530441830120887,4.261731105690289,4.0,2.0,1.0,dfp_5,mb_4,0.8432287102092958,0.1725494303436558,0.8274505696563442,171858.0,142204.0
TH-F-200106,dense,True,6,0.16147639063602615,0.1185760746172491,0.28005246525327526,0.3838784401558617,0.734324529735892,0.04290031601877704,0.1349405196056142,2.2444816964075445,9.435523822974195,7.4106725164736575,5.0,4.0,0.0,0.22084496671064338,0.16147639063602615,0.3823213573466695,0.48614733224925594,0.7311753264795777,0.059368576074617235,0.1593331549169893,2.080679347939475,8.009908581263938,6.276157655454624,4.0,3.0,1.0,fb_6,ms_12,0.07383995554320645,0.24438529745650905,0.755614702543491,130372.0,98511.0
TH-F-300037,dense,True,5,0.4180849126640613,0.09924920508187307,0.5173341177459343,0.6117787956465099,0.237390066169696,0.3188357075821882,0.23122051259208032,1.8358694191379015,6.27058354152464,4.324875802711336,4.0,1.0,1.0,0.44033561653429704,0.19369388298244877,0.6340294995167458,0.7179126220391926,0.43987784705433264,0.24664173355184826,0.268628936113612,1.6112720307417185,5.009179006656995,3.7226071564273595,3.0,2.0,1.0,dfp_5,mb_4,0.8989375238579972,0.16235940104494964,0.8376405989550504,142782.0,119600.0
TH-F-300046,dense,True,1,0.17053671914414706,0.14020585660754864,0.3107425757516957,0.44975831037174063,0.8221446812814482,0.03033086253659842,0.13272134958753506,2.1965224316213563,8.9936829065858,7.534582816613538,5.0,5.0,0.0,0.2764230797424852,0.17053671914414706,0.4469597988866323,0.5871656554941809,0.6169409562436627,0.10588636059833814,0.17220962611818705,1.959456374256571,7.095468737041257,5.806876320105953,4.0,4.0,1.0,fb_6,ms_12,0.005818578894002028,0.17799222971079173,0.8220077702892082,231909.0,190631.0
TH-F-300062,dense,True,5,0.48893559588915914,0.13036876660715038,0.6193043624963095,0.7366615585766705,0.26663791244339013,0.3585668292820088,0.2944578680222548,1.5535154379306397,4.728062210614589,3.3960715898561795,4.0,3.0,1.0,0.48893559588915914,0.13036876660715038,0.6193043624963095,0.7366615585766705,0.26663791244339013,0.3585668292820088,0.2944578680222549,1.5535154379306395,4.728062210614588,3.3960715898561786,4.0,3.0,1.0,dmp_10,vmp_15,1.0,0.13243543421108128,0.8675645657889187,142258.0,123418.0
TH-F-300078,dense,True,5,0.23631345043694996,0.10328703775226972,0.3396004881892197,0.4332988305087364,0.43707642354376863,0.13302641268468024,0.13598348400807359,2.247281237356103,9.46197596794282,7.353834234315015,6.0,2.0,1.0,0.23631345043694996,0.10328703775226972,0.3396004881892197,0.43730012822691533,0.43707642354376863,0.13302641268468024,0.1391947034381379,2.189472419709002,8.930500315662824,7.184181404175545,6.0,2.0,1.0,lh_25,dmp_10,1.0,0.19902465149572318,0.8009753485042768,194187.0,155539.0
TH-F-700015,dense,True,1,0.15625099487440705,0.14881729330489318,0.3050682881793002,0.4384928846582407,0.9524246128769356,0.0074337015695138675,0.1220474074842525,2.2216612591848843,9.222639341003246,8.193537418064597,6.0,5.0,0.0,0.30506828817930026,0.1347776256725351,0.43984591385183536,0.5684473592053739,0.4417949386903209,0.17029066250676517,0.17079818040325936,1.960202244367641,7.100763009270512,5.8548633108325365,6.0,4.0,1.0,fb_6,dmp_10,0.024367336290112184,0.1506001082423355,0.8493998917576645,62822.0,53361.0
TH-M-000008,dense,True,6,0.25613945469637955,0.21621863227124705,0.4723580869676266,0.5634697656599196,0.8441441890611756,0.03992082242513251,0.1864924930500514,1.9651333170689402,7.135863859200897,5.362146130630669,3.0,2.0,2.0,0.4723580869676266,0.09111167869229296,0.5634697656599196,0.6100695996424239,0.19288688223207526,0.3812464082753336,0.298282507978318,1.6081987098603476,4.9938078246034845,3.352526458147822,2.0,1.0,1.0,fb_6,dfp_5,0.08451389639883206,0.24669561330694081,0.7533043866930592,156610.0,117975.0
TH-M-000021,dense,True,2,0.7545613983375582,0.04474444378942404,0.7993058421269822,0.8382656369745917,0.05929861226403117,0.7098169545481342,0.5923770472057343,0.8662118251807824,2.3778859227335345,1.6881140225081968,1.0,1.0,1.0,0.7545613983375582,0.04474444378942404,0.7993058421269822,0.8382656369745917,0.05929861226403117,0.7098169545481342,0.5923770472057343,0.8662118251807824,2.3778859227335345,1.6881140225081968,1.0,1.0,1.0,dfp_5,fspp_19,1.0,0.1388978954194423,0.8611021045805577,135704.0,116855.0
TH-M-000029,dense,True,7,0.6667076731823862,0.05831126535316322,0.7250189385355494,0.7818604440358181,0.08746151829155782,0.608396407829223,0.47905190973990613,1.1314066341973756,3.100014020421158,2.087456452355935,3.0,1.0,1.0,0.6667076731823862,0.05831126535316322,0.7250189385355494,0.7818604440358181,0.08746151829155782,0.608396407829223,0.4790519097399062,1.1314066341973756,3.100014020421158,2.0874564523559345,3.0,1.0,1.0,dfp_5,fspp_19,1.0,0.16490446560956185,0.8350955343904382,154447.0,128978.0
TH-M-000030,dense,True,3,0.2262090416038537,0.22232330058394414,0.4485323421877978,0.5716371229055119,0.9828223443574178,0.0038857410199095443,0.16365954603517804,1.992573674187482,7.33438581183188,6.110245471321627,5.0,3.0,2.0,0.2262090416038537,0.22232330058394414,0.4485323421877978,0.5716371229055119,0.9828223443574178,0.0038857410199095443,0.16365954603517804,1.9925736741874824,7.334385811831883,6.110245471321627,5.0,3.0,2.0,lh_25,dlp_23,1.0,0.1856145275597373,0.8143854724402627,230844.0,187996.0
TH-M-000032,dense,True,8,0.666048668820717,0.06338154113958008,0.7294302099602971,0.7647335853015869,0.0951605252087678,0.602667127681137,0.4857536149245998,1.0813398535852412,2.9486276348558804,2.058656836048916,2.0,1.0,1.0,0.666048668820717,0.06338154113958008,0.7294302099602971,0.7647335853015869,0.0951605252087678,0.602667127681137,0.4857536149245998,1.081339853585241,2.9486276348558795,2.058656836048916,2.0,1.0,1.0,dfp_5,mb_4,1.0,0.1901327006307155,0.8098672993692845,167746.0,135852.0
TH-M-000045,dense,True,4,0.3653138384497837,0.13385035907222337,0.4991641975220071,0.595378335138858,0.36639827179890017,0.23146347937756034,0.23934112225765997,1.7030030989745129,5.490410905933992,4.1781370061575185,4.0,2.0,1.0,0.37409514517135745,0.2300644966890743,0.6041596418604318,0.6578805770982947,0.6149892605093586,0.14403064848228314,0.27151422273274933,1.5045242917635175,4.502011476868583,3.6830483130318266,3.0,2.0,2.0,dfp_5,mb_4,0.953053083768027,0.2727155330124043,0.7272844669875956,139387.0,101374.0
TH-M-100016,dense,True,3,0.35365731886228696,0.15608605817606439,0.5097433770383514,0.5944266500756581,0.4413483048454705,0.19757126068622258,0.22142148251486443,1.803362372083666,6.070022865807481,4.516273618269484,4.0,2.0,1.0,0.3745727431235646,0.24076933121337113,0.6153420743369358,0.67223540797751,0.6427839068203257,0.13380341191019346,0.26265102575673666,1.5665254616054616,4.789976290433514,3.8073333127820512,3.0,2.0,2.0,dfp_5,mb_4,0.8883238321781569,0.24448694610226512,0.7555130538977348,130191.0,98361.0
TH-M-100027,dense,True,5,0.6530124248775461,0.09432137935826028,0.7473338042358063,0.8084739286003775,0.1444404053658666,0.5586910455192858,0.45598538950994516,1.2136993584737985,3.3659133693804737,2.193052722752183,3.0,1.0,1.0,0.6530124248775461,0.09432137935826028,0.7473338042358063,0.8084739286003775,0.1444404053658666,0.5586910455192858,0.4560214721651423,1.2096544143889336,3.352325936735459,2.1928791976660755,3.0,1.0,1.0,vlp_21,dmp_10,1.0,0.1245382646857884,0.8754617353142116,172718.0,151208.0
TH-M-100057,dense,True,6,0.12205452682704712,0.1087690673142597,0.23082359414130682,0.3391752675115732,0.8911514397854895,0.013285459512787423,0.21555875387984988,2.0459420916888664,7.736443544963866,4.639106424587095,4.0,3.0,0.0,0.21712074068452608,0.13386013508385824,0.3509808757683843,0.42562798816118996,0.6165239426773855,0.08326060560066784,0.24385752436856462,1.7762006825129666,5.9073697554398885,4.100755154426183,3.0,2.0,1.0,eb_8,ms_12,0.0019224047535826635,0.41075358579342797,0.5892464142065721,210832.0,124232.0
TH-M-100063,dense,True,5,0.17129521196506842,0.13888145347475492,0.31017666543982336,0.44382172851072377,0.810772536380506,0.0324137584903135,0.22492854533306983,1.9035115829932865,6.709413786393585,4.44585634304094,3.0,3.0,0.0,0.3049402750359688,0.13938334392879848,0.4443236189647673,0.4808361494964366,0.45708407625840075,0.16555693110717035,0.2719500720365981,1.6304606357400058,5.106226287211303,3.677145560253514,2.0,2.0,1.0,eb_8,ms_12,0.12346728843780003,0.3946615585371566,0.6053384414628433,119548.0,72367.0
TH-M-200010,dense,True,5,0.5708782742681048,0.13274470845835698,0.7036229827264617,0.7503852080123267,0.23252716812273597,0.4381335658097478,0.3801234431875622,1.317719070311627,3.734892626743177,2.6307243552631285,2.0,2.0,1.0,0.7036229827264617,0.06488727597112967,0.7685102586975914,0.8013137620630929,0.0922188125801386,0.6387357067553321,0.5333807187603452,0.9385397742560668,2.5562459955022656,1.8748334254079266,2.0,1.0,1.0,dfp_5,mb_4,0.6226822837878723,0.1813417403292515,0.8186582596707486,98648.0,80759.0
TH-M-200013,dense,True,5,0.2588447624342333,0.2325864333309162,0.4914311957651495,0.6048520300049148,0.8985556869825064,0.02625832910331713,0.21828319987957828,1.728369444705107,5.631464004690481,4.581204602789755,3.0,3.0,2.0,0.2588447624342333,0.2325864333309162,0.4914311957651495,0.6048520300049148,0.8985556869825064,0.02625832910331713,0.21828319987957828,1.728369444705107,5.631464004690481,4.581204602789755,3.0,3.0,2.0,cmp_13,ms_12,1.0,0.28597326629764813,0.7140267337023519,124113.0,88620.0
TH-M-200034,dense,True,5,0.6410652327272204,0.10611295872385149,0.7471781914510719,0.7936876430700126,0.16552599221833578,0.5349522740033689,0.4458740622413777,1.2237916624559728,3.4000551852829646,2.2427857654986028,2.0,2.0,1.0,0.6410652327272204,0.10611295872385149,0.7471781914510719,0.7936876430700126,0.16552599221833578,0.5349522740033689,0.4458753156736439,1.2235148270074354,3.399114059755159,2.2427794606417386,2.0,2.0,1.0,vlp_21,dmp_10,1.0,0.14270288947436618,0.8572971105256338,277836.0,238188.0
TH-M-200035,dense,True,7,0.3073019174691777,0.22448146709759806,0.5317833845667758,0.7039672457033025,0.7304915925886258,0.08282045037157962,0.2312322050598553,1.5960553699211486,4.933533027949572,4.324657111413812,3.0,3.0,2.0,0.3073019174691777,0.22448146709759806,0.5317833845667758,0.7039672457033025,0.7304915925886258,0.08282045037157962,0.23123220505985528,1.5960553699211486,4.933533027949572,4.324657111413812,3.0,3.0,2.0,dlp_23,spp_20,1.0,0.2356782232637129,0.7643217767362871,151919.0,116115.0
TH-M-200049,dense,True,3,0.3977023352597113,0.14200407424569625,0.5397064095054076,0.6023238937898354,0.3570612029546254,0.25569826101401505,0.24459752353536254,1.7035496156410823,5.493412327089036,4.088348833406834,4.0,2.0,1.0,0.4405343731694309,0.20462155853012406,0.645155931699555,0.701950566984621,0.46448488697481494,0.23591281463930683,0.2964502500101984,1.4368519168508929,4.207429608137987,3.373247281679129,3.0,2.0,2.0,dfp_5,mb_4,0.8055450810724989,0.23639368054766255,0.7636063194523375,114377.0,87339.0
TH-M-200064,dense,True,4,0.429923962663628,0.1190079272967707,0.5489318899603987,0.6509597867296911,0.2768115704913205,0.3109160353668573,0.2547859795593768,1.688617632347516,5.411994166078073,3.9248627484502308,3.0,3.0,1.0,0.4421349539625933,0.22103582406606315,0.6631707780286564,0.7120780490549846,0.4999284089282021,0.22109912989653013,0.2895698321359061,1.4801906774050388,4.393783396265827,3.4533984173139354,2.0,2.0,2.0,dfp_5,mb_4,0.944763510826161,0.19970175919868888,0.8002982408013112,142167.0,113776.0
TH-M-200095,dense,True,5,0.7064159667296976,0.057531991883453426,0.763947958613151,0.7998379203548162,0.08144208878770631,0.6488839748462443,0.5309798739757942,0.9975330579078443,2.7115842492647713,1.883310552831965,2.0,1.0,1.0,0.7423059284713628,0.06714369177225925,0.809449620243622,0.8247592363410206,0.0904528566955256,0.6751622366991036,0.5827925784937065,0.8256044895113044,2.2832605553102625,1.7158763458941317,2.0,1.0,1.0,dfp_5,mb_4,0.9033014277130356,0.1642344249627782,0.8357655750372218,159181.0,133038.0
TH-M-300005,dense,True,5,0.18176682545498962,0.15824884980253248,0.3400156752575221,0.48054843043850004,0.8706145877082458,0.02351797565245714,0.15582881215776825,2.1601315196205677,8.672278158195589,6.4172984838487634,3.0,3.0,0.0,0.2987816049835104,0.18176682545498962,0.48054843043850004,0.5295692357803021,0.6083601614798917,0.1170147795285208,0.2004328961579795,1.9386776439804059,6.949555105845985,4.989200970342756,2.0,2.0,1.0,fb_6,dfp_5,0.05929446232987548,0.2649118521232849,0.7350881478767152,196488.0,144436.0
TH-M-300017,dense,True,4,0.5704011076648556,0.14565877020583545,0.716059877870691,0.7933060345008984,0.25536200447110385,0.4247423374590202,0.3708344226324174,1.396831115765133,4.0423698469193745,2.6966212923314057,3.0,2.0,1.0,0.5704011076648556,0.14565877020583545,0.716059877870691,0.7933060345008984,0.25536200447110385,0.4247423374590202,0.3708344226324174,1.3968311157651332,4.042369846919375,2.6966212923314057,3.0,2.0,1.0,vlp_21,dmp_10,1.0,0.13052517286221105,0.869474827137789,237617.0,206602.0
TH-M-300063,dense,True,6,0.6751287023456802,0.14243387701666485,0.8175625793623451,0.8304574224094654,0.21097292489830433,0.5326948253290154,0.49394123015148006,1.0536139034906618,2.8679970768019194,2.0245323511327933,2.0,2.0,1.0,0.8175625793623451,0.02306306661023122,0.8406256459725763,0.8525853668139894,0.028209542844070935,0.794499512752114,0.6865653710066787,0.6541600610171947,1.923526194030082,1.456525543276013,1.0,1.0,1.0,dfp_5,mb_4,0.6515645881743862,0.131852231004715,0.868147768995285,101591.0,88196.0
Trh-F-000008,dense,True,5,0.4349859129328365,0.08522221212396619,0.5202081250568027,0.6043215486685449,0.19591947598800705,0.3497637008088703,0.23048987181034442,1.9851345776843836,7.280027048713993,4.338585431740085,4.0,1.0,1.0,0.47518858493138233,0.08522221212396619,0.5604107970553485,0.6445242206670907,0.1793439801090179,0.38996637280741614,0.26623476098894117,1.8139225298253534,6.134462914460123,3.756083526754562,4.0,1.0,1.0,al_3,dfp_5,0.8307927703930381,0.13321821321457783,0.8667817867854222,220060.0,190744.0
Trh-F-100001,dense,True,6,0.3585212741222971,0.18024232090728254,0.5387635950295797,0.7142352768951234,0.5027381467070183,0.17827895321501458,0.21568560801518055,1.7893832118102335,5.985759381881212,4.636377963288201,3.0,3.0,1.0,0.3585212741222971,0.3557140027728263,0.7142352768951234,0.7579977094043591,0.9921698611711581,0.0028072713494708412,0.2796845876394973,1.515112236154613,4.549931765034135,3.57545622531393,2.0,2.0,2.0,dfp_5,fb_6,1.0,0.137866301549166,0.862133698450834,116127.0,100117.0
Trh-F-100038,dense,True,5,0.32191108140005115,0.11376860036148456,0.4356796817615357,0.5002847309911114,0.3534162286886297,0.20814248103856658,0.16458366237245542,2.2276841699939975,9.278354089235355,6.075937219922742,5.0,2.0,1.0,0.3431462361864204,0.17483308161463104,0.5179793178010514,0.5825843670306271,0.5095002164606283,0.16831315457178933,0.1930748110731428,1.9931803265878103,7.338836584489019,5.179339523585853,4.0,2.0,1.0,al_3,ms_12,0.8762326230217904,0.17941353668903248,0.8205864633109675,121167.0,99428.0
Trh-F-100052,dense,True,1,0.3342621876513662,0.25336068609852697,0.5876228737498932,0.6486537310881272,0.7579699273756351,0.08090150155283926,0.2175415198303606,1.7870150467489003,5.971600887090815,4.596823635229736,4.0,2.0,2.0,0.37427700373251277,0.31425477961079296,0.6885317833433058,0.7641792745818732,0.8396315468940316,0.060022224121719814,0.2769497358315424,1.4652842929568524,4.328773705262439,3.610763509116544,3.0,2.0,2.0,dlp_23,dfp_5,0.7861753958587089,0.1750690942245776,0.8249309057754224,175485.0,144763.0
Trh-F-100066,dense,True,5,0.4267174405868718,0.13843322550243256,0.5651506660893043,0.6992473063501362,0.324414266527384,0.28828421508443924,0.246988872963708,1.7170041145954917,5.567822893441618,4.0487653876899055,4.0,3.0,1.0,0.4267174405868718,0.2725298657632645,0.6992473063501363,0.7726826969612064,0.6386658707655575,0.1541875748236073,0.28478916216577244,1.5028859298405368,4.494641591606293,3.5113695773925264,3.0,2.0,2.0,dfp_5,fb_6,1.0,0.14401156422731093,0.855988435772689,157036.0,134421.0
Trh-F-300112,dense,True,5,0.24749604638903533,0.15064722075792186,0.3981432671469572,0.5335031921747789,0.6086853626789729,0.09684882563111347,0.14802501929680792,2.101690849756656,8.179989358988486,6.75561472479784,5.0,3.0,1.0,0.2860071457857436,0.24749604638903533,0.5335031921747789,0.629590581620102,0.8653491705918492,0.03851109939670827,0.1910240067416447,1.8581459471514001,6.411837857985148,5.234944115440294,5.0,2.0,2.0,fb_6,dfp_5,0.05345074749129634,0.16713524278099923,0.8328647572190008,34146.0,28439.0
Trh-F-400055,dense,True,5,0.3175401043796147,0.1601529618316939,0.4776930662113086,0.6287789509127204,0.5043550708172385,0.15738714254792083,0.18036541692591074,1.9565783253670634,7.075076989421059,5.544300104996143,5.0,3.0,1.0,0.3175401043796147,0.31123884653310563,0.6287789509127204,0.7172851679934583,0.9801560251458001,0.00630125784650909,0.2293788592055329,1.7169657816132982,5.567609466276463,4.359599674806818,4.0,2.0,2.0,dfp_5,fb_6,1.0,0.13360109670747253,0.8663989032925274,41579.0,36024.0
Trh-M-000172,dense,True,1,0.45337627132462344,0.08966023276195911,0.5430365040865825,0.6102052463159611,0.19776119402985073,0.3637160385626643,0.2665354384937876,1.7424864113239318,5.711526987655561,3.751846304758112,5.0,1.0,1.0,0.520545013554002,0.09245256099300898,0.612997574547011,0.6660518109369586,0.17760723585034946,0.428092452560993,0.32794160451208415,1.5296715332916266,4.616660154061422,3.049323374165389,4.0,1.0,1.0,al_3,dfp_5,0.7419291685428454,0.2037686240140228,0.7962313759859773,98126.0,78131.0
Trh-M-100020,dense,True,2,0.2540961482710705,0.23074385452800575,0.48484000279907624,0.5842871852288745,0.9080966244393738,0.023352293743064773,0.16046614097219555,2.1173607928741314,8.309178879666876,6.2318442628546356,4.0,2.0,2.0,0.35354333070086874,0.2588645746903522,0.6124079053912209,0.6996091289874342,0.7322004184810269,0.09467875601051656,0.22660948736056885,1.7375962835495231,5.683665070588815,4.412877905720045,4.0,2.0,2.0,dlp_23,dfp_5,0.4374257761692021,0.14563194145931843,0.8543680585406815,100033.0,85465.0
Trh-M-100024,dense,True,5,0.3690069921584687,0.2465759657824089,0.6155829579408776,0.8431693740425596,0.6682148875827202,0.12243102637605982,0.2648034412336024,1.4708005495586711,4.35271831337548,3.776385968933943,3.0,3.0,3.0,0.47416238188409093,0.3690069921584687,0.8431693740425596,0.8522546298402875,0.778229160002559,0.10515538972562222,0.37704332702462356,1.1405139729462315,3.128375852602128,2.652215085972581,2.0,2.0,2.0,fb_6,dfp_5,0.040048621329409506,0.12584368506468885,0.8741563149353112,65931.0,57634.0
Trh-M-100025,dense,True,7,0.4198391100212327,0.14435240288286133,0.564191512904094,0.6935972965698735,0.34382790797065316,0.27548670713837137,0.24911895166302309,1.6562567827706935,5.239660901426368,4.014146628846908,4.0,3.0,1.0,0.4198391100212327,0.2737581865486408,0.6935972965698736,0.7726546846496607,0.652054989671629,0.14608092347259188,0.28761556794713444,1.433011438164086,4.191302052990077,3.476863255829762,3.0,2.0,2.0,dfp_5,fb_6,1.0,0.16649421334370046,0.8335057866562995,167195.0,139358.0
Trh-M-100037,dense,True,5,0.556040770020349,0.059030091300354755,0.6150708613207038,0.659874664601754,0.10616144441745606,0.49701067871999427,0.34797993089816276,1.5828242906304273,4.868686998751001,2.8737289458588133,2.0,1.0,1.0,0.6150708613207038,0.045884280852136645,0.6609551421728405,0.7013469953719544,0.07459999121664154,0.5691865804685671,0.41372302474929346,1.383255771092669,3.987864087260426,2.417076015060986,1.0,1.0,1.0,al_3,dfp_5,0.8080543397110275,0.169301831409483,0.830698168590517,111062.0,92259.0
