em_id,cph_p100,cph_p99,cph_p95,cph_p90
5812980529,0.008619876171202896,0.008640601946996672,0.009343862631492944,0.009740091134124943
5812980638,0.0016398108513937147,0.0016384158430580566,0.0018208395192423322,0.001954452470118662
5812981000,0.0013397417808506632,0.0013346618579274387,0.0013648071657461716,0.0018415239344546147
5812981543,0.007228026175700605,0.008600525793815395,0.013298104277573,0.029295580051703015
5812982656,0.0023794743169930524,0.002432236020750758,0.002495283384444296,0.0024765171055647107
5812982779,0.006529844704399946,0.006708530924685917,0.007262712843609344,0.00712490260212044
5812987694,0.007022136728895783,0.00796677079576599,0.010083013897862063,0.011065454718825224
5813009312,0.02445454758041644,0.02639478398698632,0.029696359031328563,0.03237089874477409
5813009595,0.004998158955904954,0.005573781655805983,0.006005523004194974,0.0064231691105928026
5813009620,0.007154570829260611,0.007689831810947424,0.012009818887667103,0.015337428558045676
5813010510,0.014839477002004258,0.015083421775365582,0.017362433044696556,0.019785031207522612
5813011119,0.005155142313441497,0.00535316832839588,0.006311447942481183,0.006956815789496496
5813011133,0.0014385421580575138,0.001489159496321575,0.0016792486677119124,0.0020186547215745297
5813011298,0.00562707153946235,0.0060281500531821006,0.011581885324314325,0.013803112172056401
5813011660,0.0035488963661128815,0.0035967883420469685,0.0039270402839231095,0.0050633455029870916
5813019526,0.0073504657615778134,0.007307694811441105,0.007581797119845955,0.00784914801137476
5813020347,0.0009491635667522406,0.0009503005779116418,0.0010170133282733336,0.001086158658784345
5813020455,0.013200781822076313,0.013316290101454168,0.017547447099913953,0.023842089631115237
5813020585,0.012878407114085864,0.014256705945999771,0.019604584298301118,0.025256361661961626
5813020673,0.0036610664163159983,0.0036433981316281736,0.0037347337930394788,0.004127827214588214
5813020684,0.009314461876904377,0.011779394856382122,0.012637430177692685,0.013313968923629328
5813020785,0.01989602123927609,0.01999842684461112,0.02001047511258506,0.02055498401943728
5813020996,0.006200149353017606,0.006155396908823842,0.0074537694097685115,0.008422623960107496
5813021112,0.0054625534536694486,0.006208715849892249,0.00736231898474902,0.008163839291951334
5813021533,0.00833413250267133,0.008491866293813717,0.009539472182510524,0.012134638405218686
5813021583,0.005567255534745896,0.0056752123237940495,0.009145791514720463,0.009790608821085072
5813021602,0.010710339380228707,0.014401537548759315,0.018256527727774797,0.02281900544809186
5813021943,0.004239611446662822,0.004205422262280725,0.004215935719598068,0.004870294507555181
5813022201,0.0076505074096679705,0.007955713862864162,0.007959468362621644,0.0085324941436278
5813022925,0.00689135724785043,0.0068460824299476945,0.011654907072044347,0.013992741773710543
5813023322,0.007086149798329182,0.008338523987108507,0.01097107776685979,0.012114645694314221
5813024692,0.004589962859347715,0.004663403328431111,0.004715705125768436,0.006083271560879764
5813026366,0.019087909887936575,0.019495192757108887,0.02452683506400298,0.02635583767064007
5813027276,0.019482259213765233,0.022641705956013086,0.025878162021296346,0.02864633681703962
5813027592,0.015808877878525564,0.017443316325792733,0.02078032567990152,0.0237609953634511
5813032849,0.0024369951772705103,0.002556731372706321,0.0045946912938614765,0.005067852440331715
5813033196,0.014894082720328421,0.015389302142921214,0.02748315143366478,0.03139918745104272
5813033371,0.014814962471075104,0.016115107305924907,0.02451966073341128,0.027080802784183976
5813034306,0.00497609658282247,0.005089610768355446,0.005147226831189322,0.0062063489007645805
5813034455,0.008386098911460312,0.008814254590667198,0.009336345444053134,0.011992802976441317
5813039309,0.02685652800901311,0.027078336727945185,0.028128958166843437,0.028019167001831335
5813040277,0.0032983694580642283,0.004185001844005782,0.004506387127832888,0.004650529223046015
5813041180,0.0023738258138058972,0.002386274291927739,0.0025115924431674303,0.0026709285303063842
5813047489,0.00482680529850178,0.004978094763790125,0.005502451249004818,0.006309353616021194
5813047691,0.020757440929483856,0.025036449119327203,0.026102709152364265,0.027057211189636565
5813047970,0.0048109792305288486,0.005092880095085259,0.009172579114816679,0.01037073063556064
5813048837,0.0028167538623208735,0.00287186277967796,0.0029500339801511143,0.0030930907771843106
5813049380,0.005966790142347867,0.005950678568337341,0.007772855047871214,0.01614000656445882
5813049824,0.007498607121329305,0.008880917570357626,0.010275245908001163,0.011499698845884651
5813053836,0.004315510516717285,0.004631934889115999,0.0075276922687688656,0.00815471370181275
5813053851,0.0021215376882567027,0.0024027740646125743,0.003980129302320007,0.004280285673011587
5813054384,0.005715563586466188,0.0058669176013652425,0.006942136369726892,0.008740915566407291
5813054716,0.06562790665363993,0.06882410682142379,0.09631370494494818,0.1144235587716014
5813054726,0.027209939313312944,0.027543474055305106,0.029535049692380043,0.030749814808576723
5813055277,0.03479667737213738,0.03528839026395612,0.03698702535788864,0.038663551170036246
5813055298,0.006858591115601938,0.007016084560963093,0.007368728974214169,0.0077984603203934254
5813055800,0.004426533606241981,0.004448945071294907,0.006294142849383922,0.006443165271073594
5813055834,0.00612178213258169,0.0065934951086674565,0.007824498179759469,0.00829025368083676
5813055865,0.010013461257674699,0.010325588568764055,0.010494096633843566,0.010594366933555026
5813055913,0.003114559147425992,0.0032423420453044295,0.0040029344525626944,0.004621856526059078
5813055949,0.008979525086370782,0.01220579961600939,0.0169066668781572,0.01928964483160511
5813056261,0.0029012593103959184,0.0030185957391906386,0.0032562072899058672,0.005359780771768614
5813056321,0.007402257791563857,0.007398310956302643,0.007351251702668271,0.007797316352208051
5813056598,0.03211574182845039,0.03226892706285105,0.03447476354414159,0.03556632315453386
5813056909,0.001736899524451093,0.002271805706179436,0.0030265695382900148,0.0034718173293050974
5813057153,0.002336787534947611,0.0023693183359134715,0.0024375988204870425,0.002743132491232363
5813057274,0.012660084289822857,0.0245647313061467,0.029278920858294342,0.031788863896622596
5813057579,0.013557078876114263,0.014510467919156647,0.016164940605186227,0.01758766269354103
5813057853,0.008764093587960046,0.00889944236940931,0.009030058774791306,0.009706517695593461
5813057861,0.0050784949812218835,0.006478310515192436,0.007836507181901795,0.00864857617715193
5813058048,0.007204661746669211,0.009782877400041131,0.015320125821870085,0.01929193706718451
5813058316,0.007894029625743142,0.008228235957344857,0.00889865821810228,0.009258555016962176
