panel,feature,n_dense,n_projection,dense_median,dense_iqr_lo,dense_iqr_hi,projection_median,projection_iqr_lo,projection_iqr_hi,dense_mean,dense_sd,projection_mean,projection_sd,mannwhitney_p,cliffs_delta,auc,auc_signed,cut_youden,cut_threshold,cut_direction,cut_sensitivity,cut_specificity,cut_balanced_acc,cut_accuracy
neuropil_FC,regiontot_dominance_gap,147,103,0.2858172310439385,0.1321915793332474,0.5639388129939265,0.10979095214764,0.04075480047993505,0.19949711646667057,0.3435729024671507,0.2527377400919503,0.16652362320546407,0.18266962506492906,5.029817230421634e-09,0.43464764546595336,0.7173238227329767,0.7173238227329767,0.38405653523545347,0.21383304750687143,>=,0.5782312925170068,0.8058252427184466,0.6920282676177267,0.672
neuropil_FC,regiontot_n_above_20pct,147,103,1.0,1.0,2.0,2.0,1.0,2.0,1.2925170068027212,0.4994638818066183,1.7281553398058251,0.4685014649836169,3.2643015039396686e-11,-0.43028862030248993,0.7151443101512449,0.28485568984875503,0.43854434977874646,1.5,<=,0.7006802721088435,0.7378640776699029,0.7192721748893732,0.716
neuropil_FC,regiontot_neff_shannon,147,103,4.465274291003485,2.9936476017484894,5.279040432082207,3.408457926423365,2.9827281154358056,3.9642808177011473,4.408148596714133,1.75318866057747,3.558680872944813,0.8145579262900366,9.324658104599858e-05,0.29053563172841956,0.6452678158642098,0.6452678158642098,0.3947559606366817,4.049508200703683,>=,0.5986394557823129,0.7961165048543689,0.6973779803183409,0.68
neuropil_FC,regiontot_entropy,147,103,1.4963306437973978,1.0963794865664154,1.6637430901716916,1.2262599680224606,1.0928382618985895,1.3773208624523625,1.399164249315128,0.4254069507856338,1.2444644592596386,0.22309663982554595,9.324658104599858e-05,0.29053563172841956,0.6452678158642098,0.6452678158642098,0.3947559606366817,1.3985951084349626,>=,0.5986394557823129,0.7961165048543689,0.6973779803183409,0.68
neuropil_FC,sidetot_top1,147,103,0.429923962663628,0.31146784480563716,0.6193442486995423,0.3594896135116809,0.3142836000840442,0.4447096148247966,0.4651282559761286,0.19837636785723017,0.3826067564903935,0.10658683390959342,0.0014510266513961122,0.23677432137903698,0.6183871606895185,0.6183871606895185,0.29456442771283275,0.5082180851416385,>=,0.4013605442176871,0.8932038834951457,0.6472822138564164,0.604
neuropil_FC,sidetot_entropy,147,103,1.617796163443703,1.2187455104648857,1.8769022655607992,1.4115835825762493,1.2741338301042044,1.5552807398614492,1.5368783402090889,0.4534758771765424,1.4370833631247295,0.22561390287240207,0.002506125839183095,0.22475397926160756,0.6123769896308038,0.6123769896308038,0.34905224225612574,1.5929183357007701,>=,0.5238095238095238,0.8252427184466019,0.6745261211280629,0.648
neuropil_FC,sidetot_neff_shannon,147,103,5.041966393558349,3.3829842773317194,6.5339784135419565,4.102446826177065,3.5756078882942717,4.736502641670399,5.106205177928793,2.091275818189109,4.3207244929476305,1.0550943467051648,0.002506125839183095,0.22475397926160756,0.6123769896308038,0.6123769896308038,0.34905224225612574,4.918104815453649,>=,0.5238095238095238,0.8252427184466019,0.6745261211280629,0.648
neuropil_FC,regiontot_top1,147,103,0.4596405842367254,0.35865317460718393,0.6663781710015516,0.4045845686600622,0.3410000296145128,0.4802174752889682,0.5005498275388809,0.18699517996571252,0.42590086137860544,0.12214478722616975,0.0026728472372041273,0.2233009708737863,0.6116504854368932,0.6116504854368932,0.2508420844065782,0.5462135558913006,>=,0.3673469387755102,0.883495145631068,0.6254210422032891,0.58
neuropil_FC,top_region_laterality,147,103,1.0,0.763022158083875,1.0,0.8451598404404742,0.6150967764597073,1.0,0.7938358554751063,0.3350155456598515,0.772939627669745,0.24665528687865151,0.007264471555839301,0.19186315302820156,0.5959315765141008,0.5959315765141008,0.23254738788719376,0.9994131425044548,>=,0.5238095238095238,0.7087378640776699,0.6162736939435969,0.6
neuropil_FC,regiontot_n_above_thr,147,103,3.0,2.0,4.0,3.0,2.0,3.0,3.061224489795918,1.267207531823896,2.650485436893204,0.7885048878219907,0.00746710813565036,0.19034409880457037,0.5951720494022852,0.5951720494022852,0.20421372432468132,3.5,>=,0.3401360544217687,0.8640776699029127,0.6021068621623407,0.556
neuropil_FC,regiontot_top1_2_sum,147,103,0.6609551421728405,0.5692036537009124,0.7689173238169856,0.6853541268569315,0.602892535264425,0.7807473105540687,0.6575267526106109,0.14283456609895398,0.685278099551747,0.11765684098360193,0.1273520154365873,-0.11340070008585956,0.5567003500429297,0.4432996499570702,0.13711115514166838,0.5423350666696747,<=,0.22448979591836735,0.912621359223301,0.5685555775708342,0.508
neuropil_FC,sidetot_n_above_thr,147,103,3.0,3.0,4.0,3.0,3.0,4.0,3.435374149659864,1.3245212482762978,3.2233009708737863,0.7660957657198934,0.16097528861755295,0.09972921207317875,0.5498646060365894,0.5498646060365894,0.21577174559144052,4.5,>=,0.24489795918367346,0.970873786407767,0.6078858727957203,0.544
neuropil_FC,sidetot_n_above_10pct,147,103,2.0,1.0,3.0,2.0,2.0,2.5,2.1904761904761907,1.0292525106083577,2.262135922330097,0.5766904400949742,0.19653303810116807,-0.08863351165708999,0.544316755828545,0.455683244171455,0.2633907932104882,1.5,<=,0.2925170068027211,0.970873786407767,0.6316953966052441,0.572
neuropil_FC,sidetot_top1_2_sum,147,103,0.6103376582361766,0.48221054157103027,0.7416051336542564,0.6379363229249739,0.538915324960023,0.7019703507103632,0.6029875834588723,0.16584553395175394,0.619966931222978,0.12025272460688866,0.38004364704550775,-0.06531933161614156,0.5326596658080708,0.4673403341919292,0.1460273429760255,0.545939604533304,<=,0.40816326530612246,0.7378640776699029,0.5730136714880127,0.544
neuropil_FC,regiontot_n_above_10pct,147,103,2.0,1.0,2.5,2.0,2.0,2.0,2.020408163265306,0.8795187643928958,2.0388349514563107,0.4627778465279075,0.33905454522415845,-0.06294168152697976,0.5314708407634898,0.4685291592365101,0.21194108711445736,1.5,<=,0.29931972789115646,0.912621359223301,0.6059705435572287,0.552
neuropil_FC,regiontot_neff_simpson,147,103,3.3844891266123693,2.090904003456568,4.137524611818456,3.063152115735586,2.6942555457054835,3.6287332820164364,3.37142349311562,1.4695992355873138,3.1219553860162335,0.6962219296195057,0.4218685320339015,0.05977148140809718,0.5298857407040486,0.5298857407040486,0.1924575655504921,4.2568284435474375,>=,0.23129251700680273,0.9611650485436893,0.596228782775246,0.532
neuropil_FC,regiontot_hhi,147,103,0.2954655673546005,0.24169084798850665,0.4782633334690835,0.326461097006232,0.2755857835286722,0.37116332225465,0.36143294632493794,0.1693529938078141,0.33912989563345,0.09045986443485017,0.4218685320339015,-0.05977148140809718,0.5298857407040486,0.4701142592959514,0.1924575655504921,0.23491699036400496,<=,0.23129251700680273,0.9611650485436893,0.596228782775246,0.532
neuropil_FC,regiontot_top3_sum,147,103,0.7369846790495701,0.6514258014391765,0.8141141757926242,0.7347338585302822,0.6807976528225591,0.8079707100487922,0.728030285596413,0.1173358598011197,0.7394708287877706,0.09261249478741002,0.5878382490326417,-0.04035400567994185,0.5201770028399709,0.4798229971600291,0.1545472557955221,0.6178421207231224,<=,0.1836734693877551,0.970873786407767,0.577273627897761,0.508
neuropil_FC,sidetot_top3_sum,147,103,0.6992473063501362,0.5928235541178815,0.8022190501208706,0.7116253890918933,0.6217306762852927,0.7765883123080184,0.6899642385496579,0.13714025495481888,0.7003391181417054,0.10636266048585252,0.7011101389269316,-0.028597846905752622,0.5142989234528763,0.4857010765471237,0.13328049666468544,0.7980594714561922,>=,0.2789115646258503,0.854368932038835,0.5666402483323427,0.516
neuropil_FC,sidetot_neff_simpson,147,103,3.717686397873375,2.317189514078616,4.861063806329054,3.5273963097418326,3.1629512481672517,4.121025730993558,3.833787142459852,1.7527873908259428,3.6239049441556364,0.7961687368056154,0.7939287032627471,0.01948352156396549,0.5097417607819827,0.5097417607819827,0.2420579882438414,2.6461835400944462,<=,0.3197278911564626,0.9223300970873787,0.6210289941219207,0.568
neuropil_FC,sidetot_hhi,147,103,0.2689844954571825,0.20572740344016444,0.431681098318778,0.2834952220248791,0.24265976410018525,0.3161642206841922,0.3282289017603801,0.16914264583882693,0.29039662692000967,0.07053752655841189,0.7939287032627471,-0.019483521563965378,0.5097417607819827,0.4902582392180173,0.2420579882438414,0.3779047163164775,>=,0.3197278911564626,0.9223300970873787,0.6210289941219207,0.568
