panel,feature,n_dense,n_projection,dense_median,dense_iqr_lo,dense_iqr_hi,projection_median,projection_iqr_lo,projection_iqr_hi,dense_mean,dense_sd,projection_mean,projection_sd,mannwhitney_p,cliffs_delta,auc,auc_signed,cut_youden,cut_threshold,cut_direction,cut_sensitivity,cut_specificity,cut_balanced_acc,cut_accuracy
morphology_EM,fill_ratio,335,129,0.0232955056408806,0.01399938911446355,0.03984570595076915,0.0313397143303787,0.0225432816553826,0.0425101614431074,0.035449242946985114,0.034209470644836766,0.037648935554939575,0.02624492000517278,0.00021957760667275813,-0.2213351845424043,0.6106675922712022,0.38933240772879785,0.24567858382506058,0.023311633710129648,<=,0.5014925373134328,0.7441860465116279,0.6228392919125303,0.5689655172413793
morphology_EM,cable_per_hull_um2,335,129,0.0053024819518936,0.00305824535269765,0.00927257671467095,0.0068477540219964,0.0049672818079755,0.0102051557930038,0.008289349642706674,0.008658026548904945,0.008699545384071077,0.006716542355642032,0.0006203171157502111,-0.20499826449149605,0.602499132245748,0.397500867754252,0.2396621543445563,0.00483607681832965,<=,0.45671641791044776,0.7829457364341086,0.6198310771722781,0.5474137931034483
morphology_EM,overdraw_2d_mean,335,129,1.8279252980320024,1.6313314806261845,2.19464370644107,1.6737554847185525,1.5564589218623794,2.0311412244005336,1.9815267861049595,0.5515696836067833,1.8740870284850244,0.6477943651643653,0.0011977023288331072,0.19402985074626855,0.5970149253731343,0.5970149253731343,0.19516371630220997,1.6953544752304293,>=,0.6447761194029851,0.5503875968992248,0.597581858151105,0.6185344827586207
morphology_EM,arbor_centroid_dist_um,335,129,103.50834297435898,74.96048088118832,133.88777436670355,89.3008655439921,67.46862921159207,118.95430532826934,107.2748394641322,42.711272385151226,92.43541032053291,31.793723589332135,0.0022817758736564967,0.1827374754136295,0.5913687377068148,0.5913687377068148,0.16966331135022572,132.9976200697353,>=,0.2626865671641791,0.9069767441860466,0.5848316556751129,0.4418103448275862
morphology_EM,overdraw_2d_max,335,129,2.0694499922131238,1.8421399633564348,2.5535846796443624,1.907491437683613,1.6828177702756475,2.3711219432961617,2.276003078210054,0.695740445421431,2.175725464967575,0.8431661109427242,0.0025999349875021676,0.1803771838482009,0.5901885919241004,0.5901885919241004,0.2096031470554207,1.8409141469650745,>=,0.7522388059701492,0.45736434108527135,0.6048015735277104,0.6702586206896551
morphology_EM,revisit_r16um,335,129,2.181813230744048,1.6873590571722064,3.012805392425003,1.8323768255797008,1.5673557414079655,2.569442536009007,2.571069727883736,1.3708740992963953,2.2602198105562956,1.2353917072554736,0.007675151078488134,0.15968992248062008,0.57984496124031,0.57984496124031,0.1707508966793938,1.8170704486077525,>=,0.6746268656716418,0.49612403100775193,0.5853754483396969,0.625
morphology_EM,arbor_balance,335,129,0.5110432794431915,0.28802264338221306,0.7772648328157113,0.3640726067987065,0.1763951410676016,0.7398166744161558,0.5231738187655655,0.28479844913023517,0.45636226788196416,0.3011469503547866,0.0210715183337516,0.13816961703112352,0.5690848085155618,0.5690848085155618,0.16723359944463745,0.31220933431124054,>=,0.7253731343283583,0.4418604651162791,0.5836167997223187,0.646551724137931
morphology_EM,bridge_fraction,335,129,0.3373273036881662,0.26668411802326175,0.3809964611341561,0.3443105959183088,0.306191002359735,0.377506280249661,0.3181636957997852,0.08883377975479742,0.3365470816699908,0.07139049897737727,0.10763937504149768,-0.09637857225500401,0.548189286127502,0.451810713872498,0.15554784218442674,0.3151621549732603,<=,0.42686567164179107,0.7286821705426356,0.5777739210922134,0.5107758620689655
morphology_EM,branch_per_100um,335,129,16.30754324300907,10.596001092840034,20.919669595586036,12.788472915722515,9.06674025475487,21.97315477102217,16.258616408742355,6.649053534686147,15.673601505904022,8.18079632788338,0.11907568748196551,0.09337035751475176,0.5466851787573759,0.5466851787573759,0.18167303019784797,9.53785709222677,>=,0.8328358208955224,0.34883720930232553,0.590836515098924,0.6982758620689655
morphology_EM,cable_per_occupied_um2,335,129,0.2227687573332393,0.21444502313787434,0.23237631737851755,0.2203507127456022,0.2136114594805326,0.2285499608284347,0.22585673320290095,0.017439908619503543,0.22615574744936942,0.026353328249210082,0.13605031617146948,0.08929769755871808,0.544648848779359,0.544648848779359,0.12810366770797166,0.22546847120950214,>=,0.41492537313432837,0.7131782945736433,0.5640518338539858,0.4978448275862069
morphology_EM,revisit_r8um,335,129,1.3517434596712947,1.1422393270632778,1.7508655376721787,1.2790753315812042,1.1344850558779735,1.6577405261428724,1.5063489193530128,0.5414933368840021,1.4908397694711557,0.7281133347180274,0.20476019134931045,0.07596899224806197,0.537984496124031,0.537984496124031,0.12053685063056818,1.3002078323408859,>=,0.5701492537313433,0.5503875968992248,0.5602684253152841,0.5646551724137931
morphology_EM,local_density_r5,335,129,62.0,43.0,85.0,56.0,35.0,85.0,68.78805970149254,38.42715919228534,75.20930232558139,81.42386919872267,0.24011825866741898,0.07036908480851567,0.5351845424042578,0.5351845424042578,0.13752169385629998,38.5,>=,0.8119402985074626,0.32558139534883723,0.56876084692815,0.6767241379310345
morphology_EM,local_density_r10,335,129,224.0,147.0,360.5,222.0,124.0,332.0,286.7761194029851,220.29939962676667,322.1860465116279,490.84480772697293,0.2973746200277432,0.06243202591692709,0.5312160129584635,0.5312160129584635,0.10477843341432358,120.5,>=,0.8567164179104477,0.24806201550387597,0.5523892167071618,0.6875
morphology_EM,revisit_r4um,335,129,0.9974043368655716,0.9149228476842318,1.1204718076929212,0.9894591276186516,0.9151739551889144,1.112730448479943,1.0437508450062611,0.19545520205128805,1.0588223711495,0.32446405718406923,0.4756841532042635,0.042739789424968144,0.5213698947124841,0.5213698947124841,0.07323845886844849,0.8604862578509811,>=,0.9104477611940298,0.16279069767441856,0.5366192294342242,0.7025862068965517
